Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.201655134065053,4.338120951285254,-0.1364658172202011,-0.13588481430823451
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.261956067531426,4.375570627388074,-0.1136145598566473,-0.13573956358024286
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.278675352537141,4.39201627757912,-0.113340925041979,-0.1412708145111417
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.28599814390753,4.40430557978545,-0.1183074358779201,-0.14825328687843237
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.294652351890717,4.417578026168286,-0.1229256742775692,-0.1557397496285604
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.293498234052665,4.426904268261749,-0.1334060342090843,-0.1639432684663082
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.2977706402440585,4.439456609722689,-0.1416859694786305,-0.17157757703061413
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.281001665742979,4.443413138500505,-0.1624114727575261,-0.17905047891861
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.272092877696247,4.452486189580545,-0.1803933118842984,-0.18321023045888096
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.257200673641019,4.460365084746989,-0.2031644111059707,-0.18391446010252657
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.240328068848476,4.469194291526748,-0.2288662226782722,-0.1791019723516655
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,4.248569535911836,4.491129834848889,-0.242560298937053,-0.1666609097700138
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.31230945153217,4.5385802216368,-0.2262707701046302,-0.14768606247825397
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.378183897265291,4.585666639367743,-0.2074827421024521,-0.12803988557165988
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.445126424040799,4.631719970517163,-0.1865935464763639,-0.1081791714389618
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.506058501139126,4.673457568158536,-0.1673990670194101,-0.08857557767961127
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.598069137709877,4.727334173611219,-0.1292650359013416,-0.06886970534466157
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.679536253657127,4.773520907500116,-0.0939846538429884,-0.05377087270549155
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.706924663412968,4.793090580100124,-0.0861659166871557,-0.04371742742111709
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.753638238578962,4.820537826508134,-0.0668995879291713,-0.03310530510460741
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.779754281956955,4.837380852628785,-0.0576265706718297,-0.024656734398466405
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.816073242312766,4.857971320839087,-0.0418980785263212,-0.016414275330125565
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.8371774681878135,4.870609026506214,-0.0334315583184006,-0.01004332453107665
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.862118826040144,4.884257748626712,-0.022138922586568,-0.0041962660842456605
ADAP,2021-06-04,4.74,4.765,4.74,4.765,9414,4.765,4.882504067138352,4.894998368516848,-0.0124943013784966,0.0002893980413349309
ADAP,2021-06-03,4.79,4.85,4.79,4.82,10736,4.82,4.903868442981689,4.905398237998197,-0.0015297950165082,0.0034853228962928155
ADAP,2021-06-02,4.85,4.88,4.85,4.85,10539,4.85,4.919117250796541,4.912230097038052,0.0068871537584884,0.004739102374493093
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,4.931684023668639,4.9172085048010965,0.0144755188675427,0.004202089528494248
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,4.918353846153845,4.910185185185185,0.0081686609686606,0.0016337321937321292
ADAP,2021-05-28,4.94,4.97,4.9026,4.9026,20625,4.9026,4.9026,4.9026,0.0,0.0
