Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-08,1.76,1.77,1.7411,1.75,43960,1.75,1.8358526838709133,1.910406691258162,-0.0745540073872488,-0.06754832992477383
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.8514622627565336,1.9232392265588152,-0.0717769638022816,-0.06579691055915508
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8619099468940847,1.9335783646835203,-0.0716684177894353,-0.06430189724837346
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8662572099657369,1.9412246338582024,-0.0749674238924653,-0.06246026711310794
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8713948845049615,1.9494826045668583,-0.0780877200618967,-0.05933347791826852
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.882575772596773,1.9606492129322075,-0.0780734403354344,-0.05464491738236145
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.8903168221598223,1.970301149966784,-0.0799843278069614,-0.04878778664409315
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.91386533527979,1.9870612419641265,-0.0731959066843364,-0.04098865135337603
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.943659032603388,2.006026141321257,-0.0623671087178687,-0.032936837520635934
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.9661424930767315,2.020908232626957,-0.0547657395502259,-0.025579269721327725
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.985441128181592,2.033780891237114,-0.0483397630555224,-0.018282652264103236
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.010066787850972,2.0484833625360834,-0.0384165746851117,-0.010768374566248542
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.0337152947329664,2.06196203153897,-0.0282467368060035,-0.003856324536532856
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.0543908028662328,2.073318994062088,-0.0189281911958549,0.0022412785308348142
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.0827345852055474,2.0873045135870547,-0.0045699283815072,0.0075336459625073736
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.102322691606556,2.096288874674019,0.0060338169325371,0.010559539548511035
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.1209268173532023,2.10399198464794,0.016934832705262,0.01169097020250451
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.117477147781057,2.1011193434197755,0.0163578043612817,0.010380004576815005
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.106109356468522,2.0948088908933573,0.0113004655751645,0.008885554630698428
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.101492875826435,2.091873602164826,0.0096192736616087,0.008281826894581908
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.089037035067605,2.085623490338012,0.003413544729593,0.007947465202825197
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.097952859625351,2.0892733695650527,0.0086794900602984,0.00908094532113322
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.1012170159208696,2.0900152391302567,0.0112017767906129,0.009181309136341914
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.0996201097246643,2.088416458260677,0.0112036514639868,0.00867619222277415
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.103187402401876,2.089089774921532,0.0140976274803441,0.008044327412470869
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.1019487482931263,2.0874169569152543,0.0145317913778719,0.006531002395502547
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.0968485207100587,2.084010313468475,0.0128382072415837,0.004530805149910191
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.087184615384615,2.078731138545953,0.0084534768386621,0.002453954626991788
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.0794,2.074629629629629,0.0047703703703705,0.0009540740740741961
NGD,2021-05-28,2.08,2.085,2.07,2.0702,37047,2.0702,2.0702,2.0702,0.0,0.0
