Symbol,Date,Open,High,Low,Close,Volume,QTNT SMA,QTNT spanTwelveEMA,QTNT spanTwntySixEMA,QTNT_x,QTNT_y
QTNT,2021-03-09,4.17,4.19,4.1,4.1,5279,4.1,4.514391974701381,4.897551215417294,-0.383159240715913,-0.3105875020586902
QTNT,2021-03-08,3.89,3.96,3.89,3.96,48362,3.96,4.589735970101631,4.961355312650677,-0.3716193425490459,-0.29244456739438446
QTNT,2021-03-05,4.0,4.11,4.0,4.11,19499,4.11,4.704233419211018,5.041463737662732,-0.3372303184517138,-0.27265087360571905
QTNT,2021-03-04,4.51,4.51,4.51,4.51,2669,4.51,4.812275859067568,5.115980836675751,-0.3037049776081835,-0.25650601239422033
QTNT,2021-03-03,4.55,4.55,4.465,4.5002,4411,4.5002,4.867235106170762,5.164459303609811,-0.297224197439049,-0.24470627109072954
QTNT,2021-03-02,4.62,4.62,4.61,4.61,4880,4.61,4.933968761838173,5.217600047898596,-0.2836312860604231,-0.23157678950364963
QTNT,2021-03-01,4.59,4.59,4.54,4.572,7123,4.572,4.992872173081477,5.266208051730485,-0.2733358786490072,-0.21856316536445622
QTNT,2021-02-26,4.65,4.65,4.53,4.5301,32275,4.5301,5.069394386369019,5.321744695868923,-0.2523503094999038,-0.20486998704331844
QTNT,2021-02-25,4.7,4.7,4.69,4.7,9114,4.7,5.167447911163386,5.385076271538437,-0.217628360375051,-0.19299990642917206
QTNT,2021-02-24,4.94,5.1,4.94,4.96,11577,4.96,5.25243844046582,5.439882373261511,-0.1874439327956913,-0.1868427929427023
QTNT,2021-02-23,5.15,5.26,5.07,5.13,16016,5.13,5.30560906600506,5.478272963122432,-0.1726638971173724,-0.18669250797945502
QTNT,2021-02-22,5.46,5.46,5.32,5.32,5730,5.32,5.337537987096888,5.506134800172227,-0.1685968130753385,-0.19019966069497565
QTNT,2021-02-19,5.23,5.25,5.22,5.22,10326,5.22,5.340726712023595,5.521025584186005,-0.1802988721624103,-0.19560037259988491
QTNT,2021-02-18,5.35,5.36,5.3208,5.3208,5705,5.3208,5.362677023300612,5.545107630920885,-0.1824306076202733,-0.19942574770925356
QTNT,2021-02-17,5.37,5.39,5.35,5.375,39702,5.375,5.370291027537086,5.563052241394556,-0.1927612138574694,-0.2036745327314986
QTNT,2021-02-16,5.35,5.45,5.35,5.45,17415,5.45,5.369434850725648,5.57809642070612,-0.2086615699804719,-0.2064028624500059
QTNT,2021-02-16,5.35,5.45,5.35,5.45,17415,5.45,5.354786641766676,5.58834413436261,-0.233557492595934,-0.20583818556738934
QTNT,2021-02-12,5.13,5.13,5.05,5.05,5679,5.05,5.33747512208789,5.599411665111619,-0.2619365430237286,-0.19890835881025312
QTNT,2021-02-11,5.08,5.095,5.08,5.095,2105,5.095,5.389743326103871,5.643364598320549,-0.2536212722166775,-0.18315131275688423
QTNT,2021-02-10,5.11,5.11,5.11,5.11,5605,5.11,5.443333021759121,5.687233766186193,-0.243900744427072,-0.1655338228919359
QTNT,2021-02-09,5.16,5.22,5.14,5.22,26829,5.22,5.503939025715324,5.733412467481088,-0.229473441765764,-0.14594209250815188
QTNT,2021-02-08,5.22,5.25,5.22,5.25,17443,5.25,5.555564303118111,5.774485464879575,-0.2189211617614646,-0.12505925519374883
QTNT,2021-02-05,5.36,5.37,5.33,5.3328,16921,5.3328,5.611121449139586,5.816444302069941,-0.2053228529303554,-0.10159377855181989
QTNT,2021-02-04,5.15,5.1909,5.14,5.14,14839,5.14,5.661725348983148,5.8551358462355365,-0.1934104972523886,-0.07566150995718599
QTNT,2021-02-03,4.98,5.04,4.95,4.95,12202,4.95,5.756584503343721,5.912346713934379,-0.1557622105906579,-0.046224263133385304
QTNT,2021-02-02,5.18,5.4,5.18,5.29,73128,5.29,5.903236231224398,5.989334451049129,-0.0860982198247315,-0.018839776269067136
QTNT,2021-02-01,5.0,5.46,4.86,5.44,60389,5.44,6.014733727810651,6.045281207133059,-0.0305474793224078,-0.0020251653801510363
QTNT,2021-01-29,6.42,6.42,6.33,6.39,41975,6.39,6.11923076923077,6.093703703703704,0.0255270655270658,0.005105413105413171
QTNT,2021-01-28,6.05,6.07,6.05,6.07,3869,6.07,6.07,6.07,0.0,0.0
