Symbol,Date,Open,High,Low,Close,Volume,AGRX SMA,AGRX spanTwelveEMA,AGRX spanTwntySixEMA,AGRX_x,AGRX_y
AGRX,2021-03-09,2.14,2.15,2.13,2.13,34613,2.13,2.6228226679311484,2.819110842438589,-0.1962881745074405,-0.0620517363653597
AGRX,2021-03-08,2.22,2.26,2.15,2.1581,164290,2.1581,2.7124267893731755,2.874239709833676,-0.1618129204605005,-0.02849262682983949
AGRX,2021-03-05,2.28,2.28,2.2701,2.2783,16281,2.2783,2.8132134783501166,2.93153088662037,-0.1183174082702533,0.004837446577825779
AGRX,2021-03-04,2.35,2.35,2.3008,2.3008,21576,2.3008,2.910470474413774,2.98378935755,-0.0733188831362254,0.03562616028984557
AGRX,2021-03-03,2.65,2.6691,2.65,2.6691,39345,2.6691,3.0213196515799146,3.038428506154,-0.0171088545740851,0.06286242114636344
AGRX,2021-03-02,2.87,2.88,2.84,2.84,58531,2.84,3.085359588230808,3.06797478664632,0.0173848015844879,0.08285524007647571
AGRX,2021-03-01,2.91,2.95,2.9,2.93,11589,2.93,3.1299704224545914,3.086212769578025,0.0437576528765659,0.09922284969947265
AGRX,2021-02-26,2.99,3.01,2.9601,2.9601,8129,2.9601,3.166328681082699,3.098709791144268,0.0676188899384313,0.11308914890519921
AGRX,2021-02-25,3.1335,3.19,3.13,3.15,41454,3.15,3.203824804915917,3.109798574435809,0.0940262304801078,0.12445671364689118
AGRX,2021-02-24,2.97,3.03,2.9623,2.97,9684,2.97,3.2136111330824475,3.106582460390674,0.1070286726917735,0.132064334438587
AGRX,2021-02-23,3.08,3.08,3.04,3.05,15001,3.05,3.2579040663701653,3.117509057221928,0.1403950091482375,0.13832324987529038
AGRX,2021-02-22,3.34,3.34,3.33,3.33,8448,3.33,3.295704805710195,3.122909781799682,0.1727950239105133,0.13780531005705368
AGRX,2021-02-19,3.37,3.4388,3.37,3.3982,14176,3.3982,3.289469315839322,3.1063425643436564,0.1831267514956653,0.12905788159368875
AGRX,2021-02-18,3.48,3.55,3.48,3.532,13236,3.532,3.26970010053738,3.082993969491149,0.1867061310462312,0.1155406641181946
AGRX,2021-02-17,3.61,3.66,3.56,3.6,51320,3.6,3.2220092097259947,3.047073487050441,0.1749357226755536,0.09774929738618543
AGRX,2021-02-16,3.38,3.38,3.37,3.3718,19579,3.3718,3.153283611494357,3.0028393660144763,0.1504442454798811,0.07845269106384335
AGRX,2021-02-16,3.38,3.38,3.37,3.3718,19579,3.3718,3.113553359038786,2.973322515295634,0.1402308437431512,0.06045480245983402
AGRX,2021-02-12,3.33,3.33,3.3055,3.3055,6949,3.3055,3.066599424318565,2.9414443165192856,0.1251551077992791,0.0405107921390046
AGRX,2021-02-11,3.46,3.5,3.442,3.4451,16493,3.4451,3.023162956012849,2.9123198618408286,0.1108430941720208,0.01934971322393595
AGRX,2021-02-10,3.74,3.74,3.69,3.6998,25121,3.6998,2.946447129833368,2.8696974507880952,0.0767496790452724,-0.003523632013085174
AGRX,2021-02-09,3.14,3.15,3.1323,3.14,38038,3.14,2.809473880712162,2.803289246851143,0.0061846338610189,-0.02359195977767468
AGRX,2021-02-08,3.0,3.0,2.99,2.99,19146,2.99,2.749378222659828,2.7763523865992346,-0.0269741639394065,-0.03103610818734809
AGRX,2021-02-05,3.02,3.02,3.0035,3.0035,42657,3.0035,2.7056288085979787,2.759260577527173,-0.0536317689291943,-0.03205159424933347
AGRX,2021-03-10,2.24,2.24,2.21,2.22,29715,2.22,2.651470410161248,2.739721423729347,-0.0882510135680991,-0.026656550579368263
AGRX,2021-03-10,2.24,2.24,2.21,2.22,29715,2.22,2.729919575645111,2.7812991376276948,-0.0513795619825838,-0.011257934832185538
AGRX,2021-02-02,2.8,2.82,2.8,2.81,36749,2.81,2.822632225762404,2.8262030686379105,-0.0035708428755065,-0.0012275280445859559
AGRX,2021-02-01,2.83,2.83,2.8,2.8055,21823,2.8055,2.824928994082841,2.8274993141289437,-0.0025703200461024,-0.0006416993368558011
AGRX,2021-01-29,2.82,2.84,2.82,2.82,11208,2.82,2.828461538461539,2.829259259259259,-0.0007977207977201,-0.0001595441595440228
AGRX,2021-01-28,2.82,2.87,2.82,2.83,26025,2.83,2.83,2.83,0.0,0.0
