Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,5.419813774451596,6.023921679883864,-0.6041079054322678,-0.41002514857682343
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,5.4997799152609765,6.107435414274573,-0.6076554990135961,-0.3615044593629621
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.645194445308427,6.220030247416538,-0.5748358021081117,-0.2999666994503036
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,5.864320708091777,6.362432667209862,-0.4981119591180842,-0.2312494237858515
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,6.110560836835736,6.51062728058665,-0.400066443750914,-0.16453378995279327
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,6.290535534442234,6.621821463033583,-0.331285928591349,-0.10565062650326308
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,6.53972381343173,6.757967180076269,-0.2182433666445389,-0.0492418009812416
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,6.796037234055681,6.888204554482371,-0.0921673204266904,-0.006991409565417259
TCDA,2021-02-25,7.78,7.78,7.68,7.751,12244,7.751,7.066225822065805,7.01446091884096,0.0517649032248446,0.014302568149901027
TCDA,2021-02-24,7.08,7.08,7.03,7.03,5519,7.03,6.94172142607777,6.955537792348237,-0.0138163662704675,0.004936984381165129
TCDA,2021-02-23,7.0,7.0,6.94,6.975,8379,6.975,6.925670776273727,6.9495808157360965,-0.0239100394623692,0.009625322044073301
TCDA,2021-02-22,6.9,6.93,6.83,6.83,14262,6.83,6.916701826505315,6.947547280994985,-0.0308454544896701,0.018009162420683938
TCDA,2021-02-19,6.63,6.63,6.61,6.61,4548,6.61,6.932465794960826,6.956951063474584,-0.0244852685137582,0.030222816648272456
TCDA,2021-02-18,6.9,6.9,6.84,6.84,4958,6.84,6.991095939499157,6.984707148552551,0.0063887909466062,0.04389983793878012
TCDA,2021-02-17,6.8,6.86,6.8,6.81,8913,6.81,7.018567928499005,6.996283720436755,0.02228420806225,0.05327759968682358
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.056489370044279,7.011186418071695,0.0453029519725838,0.06102594759296696
TCDA,2021-02-16,6.93,6.935,6.88,6.89,8891,6.89,7.086760164597784,7.02088133151743,0.0658788330803545,0.06495669649806274
TCDA,2021-02-12,7.06,7.06,7.0,7.0,5056,7.0,7.1225347399792,7.031351838038824,0.0911829019403756,0.06472616235248978
TCDA,2021-02-11,7.3,7.39,7.3,7.39,6059,7.39,7.144813783611781,7.03385998508193,0.1109537985298505,0.05811197745551831
TCDA,2021-02-10,7.31,7.31,7.31,7.31,5300,7.31,7.100234471541196,7.005368783888485,0.0948656876527112,0.044901522186935244
TCDA,2021-02-09,7.38,7.38,7.3,7.3,6174,7.3,7.062095284548686,6.980998286599563,0.0810969979491229,0.03241048082049125
TCDA,2021-02-08,7.4,7.41,7.3031,7.3031,11387,7.3031,7.018839881739356,6.955478149527528,0.0633617322118276,0.020238851538333318
TCDA,2021-02-05,7.29,7.29,7.24,7.24,12490,7.24,6.9671562238737845,6.92766840148973,0.0394878223840544,0.009458131369959741
TCDA,2021-02-04,6.99,7.09,6.9,7.09,19576,7.09,6.917548264578109,6.902681873608909,0.0148663909691997,0.001950708616436061
TCDA,2021-02-03,6.92,6.95,6.9,6.9,9084,6.9,6.88619340359231,6.887696423497622,-0.0015030199053116,-0.0012782119717548556
TCDA,2021-02-02,7.0,7.0,6.91,6.91,17943,6.91,6.883683113336367,6.886712137377431,-0.0030290240410639,-0.001222009988365656
TCDA,2021-02-01,6.8,6.8,6.79,6.79,16700,6.79,6.878898224852071,6.884849108367627,-0.0059508835155561,-0.0007702564751910757
TCDA,2021-01-29,6.89,6.9229,6.89,6.9229,40374,6.9229,6.895061538461539,6.892437037037038,0.0026245014245009,0.0005249002849001983
TCDA,2021-01-28,6.88,6.92,6.88,6.89,3366,6.89,6.89,6.89,0.0,0.0
