Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-26,3.37,3.37,3.35,3.35,440,3.35,3.235017032041507,3.302019659773483,-0.0670026277319761,-0.07520931298459124
GENE,2021-08-25,3.32,3.32,3.32,3.32,410,3.32,3.2141110378672355,3.2981812325553617,-0.0840701946881261,-0.077260984297745
GENE,2021-08-24,3.15,3.15,3.15,3.15,114,3.15,3.1948584992976423,3.2964357311597907,-0.1015772318621484,-0.0755586817001497
GENE,2021-08-23,3.1,3.1,3.09,3.09,1769,3.09,3.203014590079032,3.308150589652574,-0.1051359995735419,-0.06905404415965002
GENE,2021-08-20,3.01,3.104,3.01,3.05,896,3.05,3.2235626973661287,3.32560263682478,-0.1020399394586513,-0.060033555306177044
GENE,2021-08-19,3.08,3.09,3.0,3.09,2653,3.09,3.2551195514326974,3.3476508477707623,-0.0925312963380649,-0.04953195926805848
GENE,2021-08-18,3.05,3.05,3.05,3.05,1456,3.05,3.2851412880568245,3.3682629155924237,-0.0831216275355988,-0.03878212500055687
GENE,2021-08-17,3.16,3.18,3.15,3.15,2324,3.15,3.3278942495217017,3.393723948839817,-0.0658296993181157,-0.027697249366796267
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.360238658525648,3.413221864747003,-0.0529832062213553,-0.0181641368789665
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.402100232803038,3.435879613926763,-0.033779381123725,-0.009459369543369407
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.4279366387672265,3.449949983040904,-0.0220133442736774,-0.003379366648280503
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.4402887549067223,3.4571459816841763,-0.016857226777454,0.0012791277580687225
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.442159437617036,3.45931766021891,-0.0171582226018744,0.005813216391949415
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.4498247899110424,3.464063073036423,-0.0142382831253806,0.011556076140405281
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.4623383880766863,3.470708118879337,-0.0083697308026509,0.018004665956851768
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.47912718590881,3.4787647683896843,0.0003624175191263,0.024598265146727433
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.49351394698314,3.485065949860859,0.008447997122281,0.030657227053627813
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.4996073918891653,3.487071225849728,0.0125361660394376,0.0362095345364645
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.521354190414468,3.4956369239177056,0.0257172664967622,0.04212787666072132
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.5488731341261897,3.5056878778311225,0.0431852562950672,0.04623052920171109
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.563213703967315,3.5085429080576125,0.0546707959097023,0.046991847428372056
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.5855434683250085,3.5139943407022214,0.071549127622787,0.045072110308039474
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.602896826202283,3.5159058879583998,0.0869909382438836,0.038452855979352565
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.521623521875425,3.473186358995071,0.0484371628803543,0.02631833541321992
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.5146459803982304,3.4662412677146768,0.0484047126835536,0.020788628546436413
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.495490704107,3.453940569131851,0.0415501349751483,0.013884607512157114
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.461943559399181,3.435855814662399,0.0260877447367819,0.006968225646409188
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.427751479289941,3.418724279835391,0.0090271994545498,0.0021883458738159865
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.414615384615385,3.4122222222222223,0.0023931623931625,0.00047863247863251247
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.41,3.41,0.0,0.0
