Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-26,3.75,3.78,3.75,3.78,5953,3.78,3.438566531240153,3.234241063588255,0.2043254676518979,0.18561520950769678
GALT,2021-08-25,3.5519,3.63,3.54,3.54,10430,3.54,3.3764877187383626,3.1905803486753155,0.1859073700630471,0.18093764497164647
GALT,2021-08-24,3.61,3.61,3.5941,3.5941,11450,3.5941,3.3467582130544287,3.1626267765693408,0.1841314364850879,0.1796952136987963
GALT,2021-08-23,3.4,3.4,3.4,3.4,4560,3.4,3.3017869790643246,3.128108918694888,0.1736780603694367,0.17858615800222336
GALT,2021-08-20,3.32,3.32,3.32,3.32,8845,3.32,3.283930066166929,3.1063576321904787,0.1775724339764504,0.17981318241042
GALT,2021-08-19,3.4,3.4,3.4,3.4,5331,3.4,3.277371896379098,3.089266242765717,0.1881056536133809,0.1803733695189124
GALT,2021-08-18,3.43,3.43,3.38,3.38,16865,3.38,3.255075877538934,3.0644075421869745,0.1906683353519596,0.17844029849529525
GALT,2021-08-17,3.29,3.29,3.28,3.28,8074,3.28,3.232362400727831,3.039160145561932,0.1932022551658989,0.17538328928112915
GALT,2021-08-16,3.3,3.3,3.2501,3.2501,13059,3.2501,3.2237010190419824,3.0198929572068867,0.2038080618350957,0.1709285478099367
GALT,2021-08-13,3.59,3.59,3.55,3.55,12535,3.55,3.218901204322343,3.0014763937834377,0.2174248105389051,0.16270866930364694
GALT,2021-08-12,3.4,3.4,3.4,3.4,12309,3.4,3.158701423290042,2.957594505286113,0.2011069180039291,0.14902963399483238
GALT,2021-08-11,3.44,3.44,3.43,3.43,4982,3.43,3.1148289547973222,2.9222020657090018,0.1926268890883204,0.13601031299255817
GALT,2021-08-10,3.27,3.31,3.27,3.3,13495,3.3,3.0575251283968354,2.881578230965722,0.1759468974311135,0.12185616896861759
GALT,2021-08-09,3.39,3.39,3.31,3.3626,18396,3.3626,3.013438788105351,2.84810448944298,0.1653342986623713,0.10833348685299357
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,2.949954931397233,2.806944848598418,0.1430100827988152,0.09408328390064921
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,2.909946737105821,2.777900436486292,0.1320463006195296,0.0818515841761077
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.8626643256705155,2.746532471405194,0.1161318542653209,0.06930290506525233
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.8376942030651544,2.72625506911761,0.1114391339475444,0.057595667765235066
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.771656785440637,2.688283474647019,0.0833733107936183,0.04413480121965772
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.668812564611662,2.6363621526187804,0.0324504119928814,0.034325173826167565
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.674051212722873,2.6360711248282827,0.0379800878945904,0.034793864284489086
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.669333251399759,2.630956814814545,0.0383764365852141,0.033997308381963756
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.6819392971088063,2.6334333599997084,0.0485059371090978,0.03290252633115115
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.6750191693104077,2.6265080287996847,0.0485111405107225,0.029001673636664456
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.6759317455486635,2.6230286711036594,0.052903074445004,0.02412430691814981
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.65701024473933,2.6104709647919524,0.0465392799473773,0.016929615036436238
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.631012107419208,2.5953086419753086,0.0357034654438992,0.009527198808700952
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.5875597633136094,2.5733333333333333,0.0142264299802761,0.00298313214990138
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.5616615384615384,2.5608,0.0008615384615384,0.00017230769230769383
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,2.56,2.56,0.0,0.0
