Symbol,Date,Open,High,Low,Close,Volume,APM SMA,APM spanTwelveEMA,APM spanTwntySixEMA,APM_x,APM_y
APM,2020-10-16,2.73,2.79,2.73,2.755,109870,2.755,2.795395285697372,2.6184137462936166,0.17698153940375505,0.23488514104199254
APM,2020-10-15,2.77,2.7947,2.76,2.77,40856,2.7700000000000005,2.8027398830968946,2.6074868459971072,0.1952530370997878,0.2493610414515518
APM,2020-10-14,2.78,2.8,2.7601,2.7801,74387,2.7801000000000005,2.808692589114512,2.5944857936768755,0.2142067954376361,0.2628880425394929
APM,2020-10-13,2.77,2.8169999999999997,2.7607,2.8169999999999997,60106,2.817,2.8138912416807864,2.5796366571710254,0.23425458450976103,0.27505835431495695
APM,2020-10-12,2.83,2.91,2.82,2.8567,175981,2.8567000000000005,2.813326012895475,2.560647589744707,0.2526784231507677,0.28525929676625594
APM,2020-10-09,2.77,2.81,2.75,2.775,114853,2.7750000000000004,2.8054398334219246,2.536963396924284,0.2684764364976413,0.293404515170128
APM,2020-10-08,2.71,2.76,2.67,2.69,121155,2.69,2.8109743485895478,2.517920468678226,0.29305387991132115,0.29963653483824987
APM,2020-10-07,2.7,2.99,2.7,2.835,1556594,2.8350000000000004,2.8329696846967374,2.504154106172484,0.3288155785242535,0.30128219856998195
APM,2020-10-06,2.75,2.79,2.673,2.6746,256949,2.6746000000000008,2.8326005364597817,2.4776864346662832,0.35491410179349797,0.29439885358141404
APM,2020-10-05,2.68,2.76,2.65,2.665,280999,2.665000000000001,2.8613279067251955,2.4619333494395854,0.3993945572856101,0.2792700415283929
APM,2020-10-02,2.8,2.8,2.71,2.7657,213671,2.7657000000000007,2.89702388976614,2.445688017394752,0.4513358723713883,0.2492389125890886
APM,2020-10-01,2.71,3.0899,2.68,3.0899,1487032,3.089900000000001,2.9209009606327117,2.420087058786332,0.5008139018463793,0.19871467264351375
APM,2020-09-30,3.21,3.24,2.95,2.9701,1587800,2.9701000000000004,2.890173862565931,2.3665020234892387,0.5236718390766923,0.12318986534279724
APM,2020-09-29,8.22,14.23,8.0,10.11,8823307,10.11,2.875641837577918,2.3182141853683778,0.5574276522095403,0.02306937190932347
APM,2020-09-28,1.31,1.48,1.3,1.37,29617,1.370000000000001,1.560303989864812,1.694871320197848,-0.13456733033303592,-0.11052019816573073
APM,2020-09-25,1.25,1.28,1.2,1.25,50840,1.2500000000000009,1.594904715294778,1.7208610258136758,-0.12595631051889788,-0.10450841512390437
APM,2020-09-24,1.48,1.5,1.3869,1.43,68052,1.4300000000000006,1.6576146635301918,1.75852990787877,-0.1009152443485779,-0.09914644127515598
APM,2020-09-23,1.58,1.72,1.58,1.63,76860,1.6300000000000006,1.6989991478084088,1.7848123005090717,-0.0858131527006627,-0.09870424050680043
APM,2020-09-22,1.63,1.75,1.63,1.72,10250,1.7200000000000006,1.7115444474099384,1.7971972845497968,-0.08565283713985905,-0.1019270124583348
APM,2020-09-21,1.7,1.7899,1.57,1.7899,15061,1.789900000000001,1.7100070742117448,1.8033730673137809,-0.09336599310203586,-0.10599555628795389
APM,2020-09-18,1.67,1.72,1.66,1.67,6928,1.6700000000000008,1.6954810877047892,1.8044509126988832,-0.10896982499409402,-0.10915294708443334
APM,2020-09-17,1.65,1.74,1.65,1.74,14800,1.7400000000000009,1.7001140127420238,1.8152069857147937,-0.1150929729727701,-0.10919872760701815
APM,2020-09-16,1.6,1.62,1.57,1.62,13475,1.6200000000000012,1.6928620150587554,1.821223544571977,-0.1283615295132221,-0.10772516626558021
APM,2020-09-15,1.63,1.63,1.56,1.56,19158,1.5600000000000014,1.7061096541603475,1.8373214281377357,-0.13121177397738834,-0.10256607545366983
APM,2020-09-14,1.7,1.7,1.55,1.55,51099,1.5500000000000012,1.7326750458258653,1.8595071423887548,-0.12683209656288952,-0.09540465082274023
APM,2020-09-11,1.83,1.83,1.68,1.76,22089,1.7600000000000011,1.7658886905214772,1.8842677137798551,-0.1183790232583779,-0.0875477893877029
APM,2020-09-10,1.55,1.67,1.5398,1.65,25914,1.6500000000000008,1.7669593615253825,1.8942091308822435,-0.12724976935686105,-0.07983998092003414
APM,2020-09-09,1.61,1.61,1.54,1.54,15572,1.5400000000000014,1.7882246999845433,1.9137458613528233,-0.12552116136828007,-0.06798753381082741
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6101000000000014,1.8333564636180963,1.943645530261049,-0.11028906664295256,-0.05360412692146424
APM,2020-09-08,1.51,1.6101,1.51,1.6101,5578,1.6101000000000014,1.873948547912296,1.970329172681933,-0.09638062476963727,-0.03943289199109215
APM,2020-09-04,1.65,1.6867,1.53,1.55,74610,1.5500000000000016,1.9219210111690763,1.999147506496488,-0.0772264953274111,-0.025195958796455916
APM,2020-09-03,1.67,1.73,1.67,1.7269999999999999,27218,1.7270000000000014,1.9895430131998175,2.0350793070162068,-0.04553629381638902,-0.01218832466371695
APM,2020-09-02,1.93,1.96,1.76,1.76,75292,1.7600000000000016,2.037278106508876,2.0597256515775038,-0.022447545068627672,-0.003851332375548875
APM,2020-09-01,2.28,2.56,2.09,2.13,1106967,2.1300000000000017,2.087692307692308,2.083703703703704,0.0039886039886041225,0.0007977207977208245
APM,2020-08-31,2.12,2.15,2.0205,2.08,18995,2.0800000000000023,2.08,2.08,0.0,0.0
