Symbol,Date,Open,High,Low,Close,Volume,LIZI SMA,LIZI spanTwelveEMA,LIZI spanTwntySixEMA,LIZI_x,LIZI_y
LIZI,2020-10-16,2.5,2.5399,2.3877,2.41,247149,2.41,2.6224472769873937,2.861055817603129,-0.2386085406157359,-0.29662707030249064
LIZI,2020-10-15,2.49,2.515,2.36,2.41,216767,2.41,2.6610740546214653,2.89714028301138,-0.23606622838991465,-0.31113170272417945
LIZI,2020-10-14,2.61,2.64,2.5,2.5,306304,2.5,2.706723882734458,2.9361115056522906,-0.229387622917832,-0.3298980713077456
LIZI,2020-10-13,3.03,3.06,2.8,2.865,964094,2.865,2.7443100432316334,2.9710004261044736,-0.22669038287284105,-0.3550256834052239
LIZI,2020-10-12,3.93,4.45,3.73,4.1,28604663,4.1,2.722366414728293,2.979480460192832,-0.2571140454645384,-0.3871095085383198
LIZI,2020-10-09,2.39,2.41,2.3,2.34,59377,2.34,2.4718875810425294,2.8898388970082585,-0.4179513159657296,-0.41960837430676506
LIZI,2020-10-08,2.21,2.31,2.21,2.23,19960,2.2300000000000004,2.4958671412320803,2.933826008768919,-0.4379588675368393,-0.420022638892024
LIZI,2020-10-07,2.24,2.3,2.23,2.28,18513,2.28,2.5442066214560946,2.990132089470433,-0.4459254680143387,-0.41553858173082026
LIZI,2020-10-06,2.3,2.305,2.21,2.23,11991,2.23,2.5922441889935657,3.046942656628068,-0.4546984676345023,-0.4079418601599408
LIZI,2020-10-05,2.28,2.42,2.25,2.27,34779,2.27,2.658106768810577,3.1122980691583133,-0.4541913003477358,-0.3962527082913004
LIZI,2020-10-02,2.49,2.49,2.39,2.46,19178,2.4600000000000004,2.728671635867046,3.1796819146909785,-0.4510102788239325,-0.3817680602771914
LIZI,2020-10-01,2.3,2.4,2.3,2.4,60159,2.4000000000000004,2.777521024206509,3.2372564678662568,-0.4597354436597478,-0.3644575056405061
LIZI,2020-09-30,2.13,2.21,2.13,2.2013,15973,2.2013000000000003,2.8461612104258736,3.304236985295557,-0.4580757748696835,-0.34063802113569563
LIZI,2020-09-29,2.33,2.3764,2.3,2.3,1931,2.3000000000000007,2.9634087032305785,3.392471944119202,-0.4290632408886239,-0.31127858270219866
LIZI,2020-09-28,2.5,2.5035,2.4,2.49,10185,2.490000000000001,3.08402846745432,3.4798696996487384,-0.3958412321944183,-0.28183241815559246
LIZI,2020-09-25,2.5,2.6499,2.5,2.53,6914,2.5300000000000007,3.1920336433551046,3.559059275620637,-0.3670256322655323,-0.25333021464588595
LIZI,2020-09-24,2.63,2.63,2.4,2.5,17056,2.5000000000000013,3.3124033966923965,3.641384017670288,-0.3289806209778918,-0.22490636024097432
LIZI,2020-09-23,2.78,2.91,2.78,2.88,11329,2.880000000000001,3.4601131051819234,3.732694739083912,-0.27258163390198803,-0.19888779505674506
LIZI,2020-09-22,3.27,3.27,3.1,3.165,15535,3.1650000000000014,3.5655882152150005,3.800910318210623,-0.2353221029956236,-0.18046433534543418
LIZI,2020-09-21,3.35,3.49,3.3,3.3,12853,3.3000000000000007,3.638422436163183,3.8517831436674737,-0.21336070750429134,-0.16674989343288704
LIZI,2020-09-18,3.61,3.7,3.36,3.41,41569,3.410000000000001,3.699953788192852,3.8959257951608723,-0.19597200696801972,-0.15509718991503618
LIZI,2020-09-17,3.63,3.8,3.58,3.62,28150,3.620000000000001,3.7526726587733705,3.934799858773741,-0.1821272000003709,-0.14487848565179018
LIZI,2020-09-16,3.58,3.66,3.58,3.58,12651,3.5800000000000014,3.776794960368529,3.9599838474756415,-0.18318888710711256,-0.1355663070646451
LIZI,2020-09-15,3.52,3.58,3.52,3.53,4697,3.530000000000001,3.8125758622537154,3.990382555273692,-0.17780669301997687,-0.1236606620540282
LIZI,2020-09-14,3.65,3.65,3.5,3.5,3377,3.5000000000000013,3.8639532917543913,4.027213159695588,-0.16325986794119718,-0.11012415431254113
LIZI,2020-09-11,3.7,3.79,3.7,3.79,700,3.790000000000002,3.930126617527916,4.069390212471235,-0.13926359494331875,-0.09684022590537723
LIZI,2020-09-10,3.89,3.94,3.86,3.94,470,3.94,3.9556041843511736,4.091741429468933,-0.1361372451177596,-0.08623438364589185
LIZI,2020-09-09,3.63,3.68,3.63,3.68,1301,3.680000000000001,3.9584413087786605,4.103880743826449,-0.14543943504778767,-0.0737586682779249
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.6250000000000013,4.009067001283871,4.137791203332564,-0.1287242020486934,-0.055838476585459096
LIZI,2020-09-08,3.73,3.7302,3.625,3.625,3175,3.6250000000000018,4.078897365153665,4.178814499599169,-0.0999171344455041,-0.03761704521965052
LIZI,2020-09-04,4.08,4.08,3.91,3.91,600,3.910000000000002,4.161424158817969,4.223119659567103,-0.06169550074913487,-0.022042022913187128
LIZI,2020-09-03,4.0,4.02,3.9,3.95,2203,3.950000000000002,4.207137642239417,4.248169232332471,-0.041031590093053794,-0.012128653454200411
LIZI,2020-09-02,4.16,4.23,4.04,4.1399,11283,4.139900000000002,4.253889940828402,4.272022770919069,-0.01813283009066602,-0.004902919294486843
LIZI,2020-09-01,4.31,4.35,4.04,4.19,7336,4.190000000000002,4.274615384615385,4.282592592592594,-0.007977207977208245,-0.0015954415954418267
LIZI,2020-08-31,4.27,4.3799,4.23,4.29,10738,4.290000000000002,4.29,4.29,0.0,0.0
