Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-06-09,127.21,127.43,127.195,127.39,731786,127.39,126.0979185688712,127.34699499375424,-1.249076424883043,-1.726894902216866
AAPL,2021-06-08,126.62,126.775,126.59,126.665,1319215,126.665,125.86299467230232,127.34355459325458,-1.4805599209522595,-1.8463495215503216
AAPL,2021-06-07,126.18,126.32,125.94,126.305,1342609,126.305,125.71717552181184,127.39783896071496,-1.6806634389031103,-1.9377969216998367
AAPL,2021-06-04,124.07,124.1,123.85,124.03,919725,124.03,125.61029834395944,127.48526607757212,-1.874967733612692,-2.0020802923990146
AAPL,2021-06-03,124.66,124.85,124.51,124.65,1468684,124.65,125.8976253155884,127.76168736377792,-1.864062048189496,-2.033858432095599
AAPL,2021-06-02,124.29,124.59,124.11,124.51,1124439,124.51,126.12446628205905,128.01062235288015,-1.8861560708211016,-2.076307528072117
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.41800560606978,128.29067214111055,-1.8726665350407643,-2.1238453923848706
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,125.27,126.62673389808248,128.5323259123994,-1.905592014316909,-2.1866401067208967
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,125.5674,126.87341278864292,128.79331198539134,-1.9198991967484176,-2.256902129821894
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,127.04,127.11086965930528,129.05138494422266,-1.9405152849173817,-2.341152863090263
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,127.2858,127.12375505190624,129.2122957397605,-2.0885406878542483,-2.441312257633483
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,127.79,127.094292334071,129.3664153989413,-2.2721230648703,-2.5295051500782915
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,126.05,126.96780003117482,129.4925286308566,-2.5247285996817936,-2.5938506713802854
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,127.82,127.13467276411568,129.76793092132513,-2.63325815720944,-2.611131189304908
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,125.44,127.01006781213673,129.92376539503113,-2.9136975828944003,-2.605599447328771
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,123.45,127.29553468707068,130.2824666266336,-2.986931939562936,-2.5285749134373634
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,126.41,127.99472281199262,130.82906395676432,-2.834341144771699,-2.413985656905974
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,126.69,128.2828542323549,131.18258907330545,-2.8997348409505435,-2.3088967849395425
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,126.51,128.5724640927831,131.5419961991699,-2.9695321063867937,-2.161187270936792
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,124.85,128.94745756419815,131.9445558951035,-2.9970983309053167,-1.9591010620742915
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,123.885,129.69244984859785,132.51212036671177,-2.819670518113924,-1.6996017448665277
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,130.74834982107018,133.2022899960487,-2.453940174978527,-1.4195845515546788
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,132.0353225158102,133.9648731957326,-1.9295506799223856,-1.1609956456987165
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,132.5474902459575,134.3445910513912,-1.7971008054337003,-0.968856887142799
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,132.99430665431342,134.6849583355025,-1.690651681189081,-0.7617959075700735
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,133.95872604600677,135.24455500234268,-1.285828956335905,-0.5295819641653217
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,134.77303987255348,135.7057194025301,-0.9326795299766104,-0.3405202161226758
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,135.38995621301774,136.0517769547325,-0.661820741714763,-0.19248038765919206
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,135.9953846153846,136.3711111111111,-0.3757264957264965,-0.07514529914529931
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,136.72,136.72,0.0,0.0
