Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-12-08,2.32,2.41,2.32,2.35,103338,2.35,2.3699185064923944,2.338127513426465,0.031790993065929474,0.04675518215347101
PIXY,2020-12-07,2.37,2.3999,2.34,2.34,27618,2.3399999999999994,2.373540053127375,2.3371777145005823,0.036362338626792834,0.0504962294253564
PIXY,2020-12-04,2.33,2.3548,2.33,2.33,4759,2.33,2.37963824460508,2.3369519316606286,0.042686312944451466,0.05402970212499728
PIXY,2020-12-03,2.33,2.365,2.31,2.315,21071,2.3149999999999995,2.388663379987822,2.3375080861934787,0.05115529379434314,0.05686554942013373
PIXY,2020-12-02,2.36,2.41,2.32,2.34,24726,2.3399999999999994,2.4020567218037896,2.339308733088957,0.06274798871483256,0.058293113326581374
PIXY,2020-12-01,2.43,2.47,2.41,2.4578,32006,2.4578,2.413339762131752,2.3392534317360734,0.07408633039567825,0.05717939447951857
PIXY,2020-11-30,2.51,2.5205,2.35,2.44,123646,2.44,2.4052560825193434,2.3297697062749587,0.07548637624438381,0.05295266050047853
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.398939006613769,2.320951282776956,0.07798772383681385,0.04731923156450199
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.3832915532708183,2.3078273853991123,0.07546416787170608,0.03965210849642424
PIXY,2020-11-25,2.54,2.54,2.48,2.4802,40843,2.4801999999999995,2.3647991084109665,2.293653576231041,0.07114553217992547,0.03069909365260378
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.343817128122052,2.2787298623295245,0.06508726579252723,0.020587484020773355
PIXY,2020-11-23,2.52,2.58,2.5,2.55,57699,2.5499999999999994,2.2946020605078794,2.2518682513158863,0.0427338091919931,0.009462538577834776
PIXY,2020-11-20,2.43,2.43,2.38,2.42,40438,2.419999999999999,2.248166071509312,2.228017711421157,0.020148360088154682,0.0011447209242951947
PIXY,2020-11-19,2.25,2.29,2.2165,2.27,17817,2.27,2.21692353905646,2.2126591283348502,0.0042644107216101,-0.0036061888666697886
PIXY,2020-11-18,2.28,2.29,2.25,2.2634,30599,2.2633999999999994,2.2072732734303617,2.208071858601638,-0.0007985851712764003,-0.00557383876373965
PIXY,2020-11-17,2.23,2.2463,2.18,2.2006,33789,2.2006,2.1970684140540637,2.203645607289769,-0.006577193235704826,-0.006767652161855461
PIXY,2020-11-16,2.2,2.2636,2.2,2.22,30868,2.22,2.19642630751844,2.2038892558729506,-0.007462948354511224,-0.006815266893393009
PIXY,2020-11-13,2.15,2.17,2.15,2.16,41231,2.1600000000000006,2.1921401816127006,2.2026003963427865,-0.010460214730085404,-0.006653346528113567
PIXY,2020-11-12,2.21,2.21,2.1489,2.15,31128,2.1500000000000004,2.197983850996829,2.206008428050209,-0.008024577053380444,-0.005701629477620496
PIXY,2020-11-11,2.28,2.2823,2.18,2.21,59879,2.2100000000000004,2.206708187541707,2.210489102294226,-0.00378091475251896,-0.00512089258368062
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.250000000000001,2.2061096761856542,2.2105282304777645,-0.004418554292110244,-0.005455887041471034
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.2300000000000004,2.198129617310318,2.207370488915985,-0.009240871605666891,-0.00571522022881123
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1300000000000003,2.1923350022758306,2.2055601280292643,-0.013225125753433264,-0.004833807384597315
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1900000000000004,2.2036686390532543,2.211604938271605,-0.007936299218350928,-0.0027359777923882155
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.1300000000000003,2.2061538461538457,2.2133333333333334,-0.007179487179487244,-0.0014358974358975375
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.2200000000000006,2.22,2.22,0.0,0.0
