Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-12-08,0.1255,0.14,0.1255,0.13295,1884,0.13295,0.11868119133229847,0.1397088228080214,-0.021027631475722938,-0.02515220531230115
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.11608686248362547,0.1402495286326631,-0.024162666149037632,-0.026183348771445705
ABMC,2020-12-04,0.1075,0.12,0.1075,0.12,2385,0.11999999999999998,0.11517538293519375,0.14178149092327613,-0.026606107988082384,-0.02668851942704772
ABMC,2020-12-03,0.0955,0.1075,0.0955,0.1075,98960,0.10749999999999996,0.1142981798325017,0.14352401019713826,-0.029225830364636524,-0.026709122286789053
ABMC,2020-12-02,0.078,0.08900000000000001,0.078,0.0865,11000,0.08649999999999998,0.1155342125293202,0.1464059310129093,-0.030871718483589106,-0.026079945267327174
ABMC,2020-12-01,0.0905,0.0988,0.09,0.09,166819,0.09,0.12081316026192385,0.15119840549394206,-0.030385245232018174,-0.02488200196326169
ABMC,2020-11-30,0.1025,0.107,0.0905,0.1012,62708,0.10119999999999996,0.12641555303681912,0.1560942779334574,-0.02967872489663828,-0.023506191146072556
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.1310001990435135,0.16048582016813398,-0.02948562112462047,-0.021963057708431124
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.13563659886960686,0.16488468578158472,-0.02924808691197786,-0.020082416854383788
ABMC,2020-11-25,0.1006,0.1056,0.1006,0.1056,1100,0.1056,0.14111598048226265,0.1696354606441115,-0.02851948016184885,-0.017790999339985267
ABMC,2020-11-24,0.10845,0.1095,0.1001,0.1047,25245,0.10470000000000004,0.14757343147903768,0.17475829749564042,-0.02718486601660275,-0.01510887913451937
ABMC,2020-11-23,0.10705,0.11,0.10099999999999999,0.1015,44165,0.10150000000000002,0.15536860083886272,0.18036296129529167,-0.024994360456428943,-0.012089882413998524
ABMC,2020-11-20,0.1093,0.1125,0.10737999999999999,0.1125,18800,0.11250000000000004,0.16516289190047412,0.186671998198915,-0.021509106298440883,-0.008863762903390918
ABMC,2020-11-19,0.11075,0.1125,0.109,0.1125,5368,0.11250000000000004,0.1747379631551058,0.1926057580548282,-0.017867794899722428,-0.005702427054628427
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.11000000000000004,0.18605395645603406,0.19901421869921448,-0.012960262243180335,-0.0026610850933549333
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.11100000000000004,0.19988194853894944,0.2061353561951516,-0.006253407656202192,-8.629080589856136e-05
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.2160423028187584,0.21374618469076376,0.0022961181279946567,0.0014554884066773394
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.21714090333125996,0.21404587946602488,0.003095023865235053,0.00124533097634801
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.21336652211876173,0.21213754982330685,0.0012289722954549054,0.0007829077541262424
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.2128695261403548,0.2118205538091714,0.0010489723311834231,0.0006713916187940835
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.2092094399840557,0.21012619811390512,-0.0009167581298494264,0.0005769964406967554
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.2108838836175204,0.21093629396301752,-5.241034549716139e-05,0.0009504350833333009
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.21649913518434225,0.21341119748005893,0.0030879377042833107,0.0012011464405409095
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.2159171597633136,0.21290809327846366,0.003009066484849943,0.000729448624605309
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.2115384615384615,0.21074074074074076,0.0007977207977207801,0.00015954415954415048
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999994,0.21,0.21,0.0,0.0
