Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-08,3.29,3.4115,3.29,3.3967,78685,3.3967,3.15115636712785,2.956379141372638,0.1947772257552125,0.1768316441950904
GLOG,2020-12-07,3.42,3.42,3.32,3.33,69409,3.33,3.106512070242005,2.921153472682449,0.185358597559556,0.17234524880505997
GLOG,2020-12-04,3.18,3.37,3.165,3.365,235058,3.365,3.0658779011950976,2.8884457504970453,0.1774321506980523,0.16909191161643594
GLOG,2020-12-03,3.05,3.1,3.0,3.0233,38980,3.0233,3.0114920650487518,2.850321410536808,0.16117065451194226,0.1670068518460318
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.9300000000000006,3.0093451677848884,2.836483123379754,0.17286204440513409,0.16846590117955387
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0450000000000004,3.0237715619275947,2.829001773250134,0.19476978867746064,0.16736686537315867
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1900000000000004,3.01991184591443,2.8117219151101445,0.2081899308042856,0.1605161345470832
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413000000000006,2.9889867269897814,2.781459668318956,0.20752705867082488,0.14859768548278257
GLOG,2020-12-09,3.4,3.44,3.3937,3.4151,17229,3.4151,2.9612934046242865,2.752672441784473,0.20862096283981346,0.1338653421857719
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.1000000000000005,2.8787831145559744,2.6996782371272303,0.17910487742874406,0.1151764370222615
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.100000000000001,2.8385618626570612,2.6676524960974093,0.17090936655965194,0.09919432692064087
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.2300000000000013,2.791027655867436,2.633064695785202,0.15796296008223365,0.0812655670108881
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.9863000000000004,2.7112145023887875,2.5853098714480183,0.1259046309407692,0.062091218743051596
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.9300000000000006,2.6611989573685677,2.55323066116386,0.10796829620470748,0.04613786569362219
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996900000000001,2.6123260405264888,2.5230891140569693,0.08923692646951986,0.030680258065850854
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.8050000000000006,2.542403502440396,2.4851842431815263,0.057219259258869386,0.01604109096493371
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.72,2.4946586847022862,2.4595989826360483,0.03505970206623798,0.005746548891449677
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.5601,2.453687536466338,2.4387669012469315,0.014920635219406009,-0.0015817394022474007
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.5000000000000004,2.4343398158238543,2.4290602533466865,0.005279562477167765,-0.005707333057660864
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.545,2.4224016005191005,2.4233850736144213,-0.0009834730953208748,-0.008454056941368021
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.400110982431664,2.413655879503575,-0.013544897071910977,-0.010321702902879808
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.3983129792374207,2.413948349863861,-0.015635370626439826,-0.009515904360622014
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.3889153390987707,2.411064217852969,-0.0221488787541988,-0.007986037794167448
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.401627218934911,2.4184293552812077,-0.016802136346296237,-0.004445327554159721
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.421923076923077,2.4287037037037043,-0.006780626780626964,-0.0013561253561254817
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.435,2.435,0.0,0.0
