Symbol,Date,Open,High,Low,Close,Volume,GSKY SMA,GSKY spanTwelveEMA,GSKY spanTwntySixEMA,GSKY_x,GSKY_y
GSKY,2020-12-08,4.44,4.51,4.41,4.5,31815,4.5,4.335365974430663,4.35304578391356,-0.01767980948289694,-0.0774307828040506
GSKY,2020-12-07,4.45,4.489,4.36,4.38,47362,4.379999999999999,4.305432515236238,4.341289446626645,-0.035856931390406466,-0.092368526134339
GSKY,2020-12-04,4.33,4.42,4.33,4.4199,35941,4.419899999999998,4.291874790733736,4.338192602356776,-0.04631781162304005,-0.10649642482032214
GSKY,2020-12-03,4.4,4.43,4.31,4.3545,32375,4.3545,4.2685974799580535,4.331656010545318,-0.06305853058726553,-0.12154107811964265
GSKY,2020-12-02,4.22,4.22,4.13,4.18,47590,4.18,4.252978839950426,4.329828491388944,-0.07684965143851752,-0.13616171500273716
GSKY,2020-12-01,4.31,4.43,4.23,4.425,77760,4.425000000000002,4.266247719941413,4.3418147707000605,-0.07556705075864656,-0.15098973089379206
GSKY,2020-11-30,4.44,4.4554,4.3,4.3089,88517,4.308900000000002,4.2373836690216695,4.335159952356063,-0.0977762833343938,-0.16984540092757822
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.325600000000001,4.224380699752883,4.337260748544549,-0.11288004879166548,-0.1878626803258743
GSKY,2020-11-27,4.49,4.49,4.3,4.3256,79058,4.325600000000003,4.205977190617044,4.338193608428112,-0.13221641781106808,-0.2066083382094265
GSKY,2020-11-25,4.42,4.46,4.36,4.42,59519,4.420000000000004,4.184227588911051,4.33920109710236,-0.15497350819130773,-0.22520631830901608
GSKY,2020-11-24,4.3,4.31,4.2299,4.31,198665,4.310000000000004,4.141359877803971,4.332737184870549,-0.19137730706657766,-0.2427645208384429
GSKY,2020-11-23,4.16,4.3,4.12,4.29,489963,4.2900000000000045,4.110698037404694,4.334556159660194,-0.22385812225549892,-0.2556113242814092
GSKY,2020-11-20,4.19,4.2499,4.16,4.195,124131,4.1950000000000065,4.078097680569184,4.338120652433009,-0.2600229718638243,-0.26354962478788657
GSKY,2020-11-19,4.1,4.22,4.01,4.21,182559,4.210000000000006,4.056842713399944,4.349570304627648,-0.2927275912277043,-0.2644312880189019
GSKY,2020-11-18,3.8994,4.2,3.86,4.1911,1263594,4.191100000000007,4.028995934018116,4.36073592899786,-0.3317399949797437,-0.2573572122167013
GSKY,2020-11-17,3.6,3.6069999999999998,3.45,3.47,110094,3.4700000000000064,3.999522467475956,4.374306803317689,-0.3747843358417331,-0.23876151652594074
GSKY,2020-11-16,3.69,3.71,3.58,3.6199,309463,3.619900000000007,4.095799279744311,4.446651347583104,-0.35085206783879297,-0.20475581169699275
GSKY,2020-11-13,3.52,3.52,3.4189999999999996,3.42,214260,3.4200000000000066,4.182326421516003,4.512791455389753,-0.33046503387374937,-0.1682317476615427
GSKY,2020-11-12,3.52,3.65,3.51,3.54,701333,3.5400000000000063,4.320931225428003,4.600214771820934,-0.2792835463929286,-0.127673426108491
GSKY,2020-11-11,3.81,3.82,3.6,3.6001,114928,3.6001000000000056,4.462918720960369,4.6850319535666065,-0.2221132326062385,-0.08977089603738114
GSKY,2020-11-10,4.26,4.34,3.72,3.955,254475,3.955000000000007,4.619794852044072,4.771826509851937,-0.15203165780786332,-0.056685311895167026
GSKY,2020-11-09,4.4,4.5419,4.33,4.335,186259,4.335000000000006,4.740666643324813,4.83717263064009,-0.09650598731527717,-0.032848725416992734
GSKY,2020-11-06,4.54,4.63,4.32,4.32,72107,4.3200000000000065,4.814424214838416,4.877346441091298,-0.06292222625288169,-0.016934409942421624
GSKY,2020-11-05,4.88,5.04,4.81,4.835,85719,4.835000000000006,4.904319526627218,4.921934156378602,-0.017614629751381727,-0.005437455864806609
GSKY,2020-11-04,4.8,4.81,4.75,4.79,23306,4.790000000000006,4.916923076923077,4.928888888888889,-0.011965811965811923,-0.002393162393162385
GSKY,2020-11-03,4.96,5.03,4.89,4.94,47615,4.9400000000000075,4.94,4.94,0.0,0.0
