Symbol,Date,Open,High,Low,Close,Volume,SLS SMA,SLS spanTwelveEMA,SLS spanTwntySixEMA,SLS_x,SLS_y
SLS,2020-12-08,3.64,3.6878,3.34,3.34,164288,3.34,3.448926605249646,3.172659476426841,0.27626712882280513,0.27136730403372183
SLS,2020-12-07,4.2,4.3,3.56,3.645,626994,3.645,3.468731442567764,3.1592722345409885,0.3094592080267753,0.27014234783645097
SLS,2020-12-04,3.72,3.75,3.6839,3.75,11129,3.75,3.4366826139437205,3.120414013304268,0.31626860063945283,0.26031313278886986
SLS,2020-12-03,3.66,3.71,3.59,3.6657,4458,3.6656999999999993,3.3797158164789423,3.0700471343686093,0.3096686821103329,0.2463242658262242
SLS,2020-12-02,3.52,3.53,3.37,3.38,22758,3.379999999999999,3.3277186922023865,3.022394905118098,0.3053237870842884,0.23048816175519699
SLS,2020-12-01,3.88,3.9,3.75,3.79,31953,3.789999999999999,3.318212999875548,2.993786497527545,0.3244265023480022,0.2117792554229241
SLS,2020-11-30,3.79,3.96,3.7548,3.8065,56544,3.806499999999999,3.2324335453074653,2.9300894173297483,0.3023441279777161,0.18361744369165436
SLS,2020-11-27,3.59,3.8,3.59,3.7880000000000003,49649,3.787999999999999,3.128057826272459,2.859976570716129,0.2680812555563299,0.1539357726201387
SLS,2020-11-27,3.59,3.8,3.59,3.7880000000000003,49649,3.788,3.008068340140179,2.785734696373419,0.2223336437667598,0.1253994018860909
SLS,2020-11-25,3.17,3.29,3.1279,3.2527,86304,3.252699999999998,2.8662625838020297,2.705553472083293,0.16070911171873714,0.10116584141592366
SLS,2020-11-24,3.03,3.1199,2.9,2.92,64013,2.919999999999998,2.7960012354023984,2.661781749849956,0.13421948555244256,0.0862800238402204
SLS,2020-11-23,3.17,3.19,3.08,3.0954,69737,3.0953999999999984,2.7734560054755617,2.6411242898379523,0.13233171563760934,0.07429515841216486
SLS,2020-11-20,3.06,3.1,3.03,3.09,106872,3.0899999999999976,2.714920733743845,2.6047822330249892,0.11013850071885667,0.05978601910580373
SLS,2020-11-19,2.82,2.93,2.78,2.8464,64782,2.8463999999999974,2.646724503515454,2.565964811666988,0.0807596918484661,0.04719789870254071
SLS,2020-11-18,2.8,2.93,2.8,2.8501,69639,2.8500999999999967,2.610419867790991,2.5435299966003466,0.06688987119064428,0.03880745041605936
SLS,2020-11-17,2.64,2.78,2.56,2.7312,28227,2.731199999999997,2.566841661934808,2.5190043963283744,0.0478372656064332,0.03178684522241314
SLS,2020-11-16,2.52,2.68,2.52,2.5972,12896,2.597199999999997,2.536958327741136,2.5020287480346446,0.034929579706491236,0.02777424012640801
SLS,2020-11-13,2.57,2.575,2.47,2.5,10610,2.4999999999999973,2.5260052964213418,2.4944150478774163,0.031590248543925885,0.0259854052313872
SLS,2020-11-12,2.54,2.5403,2.5,2.5,20902,2.4999999999999973,2.5307335321343136,2.4939682517076096,0.03676528042670402,0.024584194403252636
SLS,2020-11-11,2.65,2.65,2.5403,2.6073,6143,2.607299999999997,2.536321447067825,2.4934857118442184,0.04283573522360662,0.02153892289738979
SLS,2020-11-10,2.65,2.65,2.5712,2.5906,5765,2.590599999999997,2.5234162556256114,2.484380568791756,0.03903568683385572,0.01621471981583558
SLS,2020-11-09,2.69,2.7,2.5178,2.69,5547,2.6899999999999973,2.5112010293757225,2.4758830142950963,0.035318015080626264,0.010509478061330652
SLS,2020-11-06,2.68,2.68,2.625,2.6579,1345,2.657899999999997,2.4786921256258543,2.4587536554387035,0.019938470187150337,0.004307343806506747
SLS,2020-11-05,2.5,2.5,2.44,2.4968,1791,2.496799999999997,2.4461088757396454,2.4428219478738,0.0032869278658456125,0.0003995622113457387
SLS,2020-11-04,2.47,2.5101,2.4198,2.4198,3915,2.4197999999999973,2.436892307692308,2.438503703703704,-0.0016113960113957047,-0.0003222792022792298
SLS,2020-11-03,2.39,2.44,2.39,2.44,960,2.4399999999999973,2.44,2.44,0.0,0.0
