Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA,TCDA spanTwelveEMA,TCDA spanTwntySixEMA,TCDA_x,TCDA_y
TCDA,2021-04-06,5.37,5.4,5.37,5.4,4396,5.4,5.263608385114465,5.439173618476367,-0.175565233361902,-0.31363421704236405
TCDA,2021-04-05,5.3735,5.48,5.3735,5.44,9214,5.44,5.238809909680732,5.442307507954476,-0.2034975982737439,-0.3481514629624795
TCDA,2021-04-05,5.3735,5.48,5.3735,5.44,9214,5.44,5.202229893259047,5.442492108590834,-0.2402622153317866,-0.3843149291346634
TCDA,2021-04-01,5.33,5.33,5.33,5.33,3109,5.33,5.158998964760691,5.4426914772781005,-0.2836925125174092,-0.4203281075853826
TCDA,2021-03-31,5.14,5.15,5.1,5.15,4304,5.15,5.127907867444454,5.451706795460348,-0.3237989280158944,-0.45448700635237593
TCDA,2021-03-30,5.25,5.25,5.15,5.175,8764,5.175,5.123891116070718,5.475843339097176,-0.3519522230264584,-0.48715902593649624
TCDA,2021-03-29,5.28,5.32,5.28,5.32,26863,5.32,5.11459859171994,5.499910806224951,-0.3853122145050109,-0.5209607266640056
TCDA,2021-03-26,5.17,5.31,5.16,5.26,24486,5.26,5.077252881123565,5.514303670722947,-0.4370507895993825,-0.5548728547037542
TCDA,2021-03-25,4.81,4.87,4.73,4.73,13371,4.73,5.04402613223694,5.534647964380783,-0.4906218321438427,-0.5843283709798471
TCDA,2021-03-24,5.05,5.05,5.05,5.05,3253,5.05,5.101121792643657,5.599019801531245,-0.4978980088875877,-0.6077550056888482
TCDA,2021-03-23,5.05,5.05,4.9,4.91,8544,4.91,5.110416664033413,5.642941385653745,-0.5325247216203319,-0.6352192548891633
TCDA,2021-03-22,5.37,5.375,5.37,5.375,3787,5.375,5.146856057494033,5.701576696506045,-0.5547206390120119,-0.660892888206371
TCDA,2021-03-19,5.09,5.09,5.035,5.05,94513,5.05,5.105375340674767,5.727702832226528,-0.6223274915517614,-0.6874359505049609
TCDA,2021-03-18,5.01,5.01,4.96,5.0,3211,5.0,5.115443584433816,5.78191905880465,-0.6664754743708343,-0.7037130652432607
TCDA,2021-03-17,4.81,4.82,4.8,4.82,5275,4.82,5.136433327058146,5.844472583509022,-0.708039256450876,-0.7130224629613672
TCDA,2021-03-16,5.09,5.09,5.021,5.021,4325,5.021,5.193966659250536,5.926430390189744,-0.7324637309392079,-0.71426826458899
TCDA,2021-03-15,4.875,4.89,4.86,4.89,6557,4.89,5.2254151427506335,5.998864821404923,-0.7734496786542895,-0.7097193980014351
TCDA,2021-03-12,4.9,4.9,4.85,4.85,3142,4.85,5.28639971415984,6.0875740071173166,-0.8011742929574766,-0.6937868278382215
TCDA,2021-03-11,4.95,4.95,4.84,4.84,10292,4.84,5.365745116734356,6.186579927686702,-0.8208348109523458,-0.6669399615584077
TCDA,2021-03-10,4.79,4.79,4.69,4.7,16821,4.7,5.461335137958785,6.2943063219016375,-0.8329711839428526,-0.6284662492099231
TCDA,2021-03-09,4.75,4.98,4.75,4.98,38958,4.98,5.599759708496745,6.421850827653769,-0.8220911191570233,-0.5773400155266907
TCDA,2021-03-08,4.7,4.7,4.7,4.7,5907,4.7,5.71244329185979,6.53719889386607,-0.8247556020062801,-0.5161522396191075
TCDA,2021-03-05,4.5,4.5,4.4,4.44,10864,4.44,5.896523890379752,6.684174805375355,-0.787650914995603,-0.4390013990223143
TCDA,2021-03-04,4.6,4.63,4.51,4.51,31117,4.51,6.161346415903344,6.863708789805384,-0.7023623739020399,-0.35183902002899203
TCDA,2021-03-03,5.14,5.148,5.07,5.1207,24049,5.1207,6.461591218794861,7.052005492989815,-0.5904142741949538,-0.26420818156073
TCDA,2021-03-02,4.8,4.9299,4.79,4.92,44583,4.92,6.705389622212109,7.206509932429,-0.5011203102168915,-0.182656658402174
TCDA,2021-03-01,5.23,5.23,5.12,5.13,24258,5.13,7.030005917159764,7.38943072702332,-0.3594248098635555,-0.10304074544849459
TCDA,2021-02-26,5.19,5.36,5.0,5.31,120619,5.31,7.375461538461539,7.570185185185186,-0.1947236467236468,-0.03894472934472937
TCDA,2021-02-25,7.78,7.78,7.68,7.751,12244,7.751,7.751,7.751,0.0,0.0
