AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-05-29,9.23,10.0,9.23,9.3,2604
AVEO,2020-05-28,8.75,8.75,8.75,8.75,744
AVEO,2020-05-27,10.59,10.59,10.59,10.59,100
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-22,9.07,9.07,9.07,9.07,1171
AVEO,2020-05-21,9.03,9.03,9.01,9.01,2041
AVEO,2020-05-20,8.8,8.86,8.8,8.8292,8330
AVEO,2020-05-19,8.76,8.83,8.76,8.83,7673
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-15,8.5,8.5,8.5,8.5,100
AVEO,2020-05-14,7.9,7.98,7.9,7.98,348
AVEO,2020-05-13,8.5,8.5,8.5,8.5,450
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-05-29,9.23,10.0,9.23,9.3,2604
AVEO,2020-05-28,8.75,8.75,8.75,8.75,744
AVEO,2020-05-27,10.59,10.59,10.59,10.59,100
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-22,9.07,9.07,9.07,9.07,1171
AVEO,2020-05-21,9.03,9.03,9.01,9.01,2041
AVEO,2020-05-20,8.8,8.86,8.8,8.8292,8330
AVEO,2020-05-19,8.76,8.83,8.76,8.83,7673
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-15,8.5,8.5,8.5,8.5,100
AVEO,2020-05-14,7.9,7.98,7.9,7.98,348
AVEO,2020-05-13,8.5,8.5,8.5,8.5,450
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-06-01,8.17,8.17,8.17,8.17,256
AVEO,2020-05-29,9.23,10.0,9.23,9.3,2604
AVEO,2020-05-28,8.75,8.75,8.75,8.75,744
AVEO,2020-05-27,10.59,10.59,10.59,10.59,100
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-26,9.76,9.8475,9.76,9.8475,200
AVEO,2020-05-22,9.07,9.07,9.07,9.07,1171
AVEO,2020-05-21,9.03,9.03,9.01,9.01,2041
AVEO,2020-05-20,8.8,8.86,8.8,8.8292,8330
AVEO,2020-05-19,8.76,8.83,8.76,8.83,7673
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-18,8.67,8.67,8.67,8.67,100
AVEO,2020-05-15,8.5,8.5,8.5,8.5,100
AVEO,2020-05-14,7.9,7.98,7.9,7.98,348
AVEO,2020-05-13,8.5,8.5,8.5,8.5,450
