Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-11-04,0.54,0.5489999999999999,0.525,0.526768,4408,0.526768,0.5481393020289416,0.5202694985059727,0.027869803522968858,0.034735782600010125
RIBT,2020-11-03,0.535,0.5584,0.535,0.5543,8439,0.5543000000000001,0.5520249933069309,0.5197496183864505,0.03227537492048038,0.03645227736927044
RIBT,2020-11-02,0.51,0.5357,0.5044,0.5131,39166,0.5131000000000001,0.5516113557263729,0.5169855878573665,0.0346257678690064,0.037496502981467957
RIBT,2020-10-30,0.5555,0.5555,0.5404,0.5478,20800,0.5478000000000002,0.5586134204038952,0.5172964348859558,0.04131698551793938,0.038214186759583345
RIBT,2020-10-29,0.5285,0.554721,0.5,0.55,55521,0.5500000000000004,0.5605794968409671,0.5148561496768322,0.045723347164134835,0.03743848706999433
RIBT,2020-10-28,0.6036,0.6098,0.5772,0.58,10120,0.5800000000000003,0.562503041721143,0.5120446416509788,0.05045840007016411,0.0353672720464592
RIBT,2020-10-27,0.645,0.645,0.5870000000000001,0.59,35708,0.5900000000000004,0.5593217765795326,0.5066082129830571,0.0527135635964755,0.03159449004053297
RIBT,2020-10-26,0.65,0.659,0.62,0.659,44001,0.6590000000000006,0.5537439177758112,0.4999368700217017,0.05380704775410949,0.026314721651547333
RIBT,2020-10-23,0.65,0.67,0.65,0.655,41997,0.6550000000000005,0.5346064482805042,0.4872118196234378,0.04739462865706634,0.019441640125906778
RIBT,2020-10-22,0.64,0.655,0.64,0.645,30744,0.6450000000000005,0.5127167116042322,0.4737887651933129,0.03892794641091929,0.01245339299311687
RIBT,2020-10-21,0.6195,0.634,0.615,0.6267,48167,0.6267000000000005,0.4886652046231834,0.4600918664087779,0.028573338214405556,0.00583475463866628
RIBT,2020-10-20,0.5807,0.599,0.57,0.57,64243,0.5700000000000003,0.4635679691001259,0.4467632157214802,0.01680475337864573,0.00015010874473147563
