Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.119,2.3341212240121143,3.0534114437646203,-0.7192902197525064,-0.8366863756610254
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.2000000000000006,2.3732341738324982,3.12816435926579,-0.7549301854332917,-0.8660354146381553
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.140000000000001,2.404731296347498,3.202417508007053,-0.7976862116595549,-0.8938117219393711
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2279000000000004,2.4528642593197705,3.2874109086476166,-0.8345466493278466,-0.917843099509325
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.130000000000001,2.493766851923365,3.3721717813394267,-0.8784049294160616,-0.9386672120546946
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.0900000000000007,2.559906279545795,3.471545523846581,-0.911639244300786,-0.9537327827143528
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1201000000000008,2.6453437849177583,3.5820691657543082,-0.93672538083655,-0.9642561673177444
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.240000000000001,2.7408426549028047,3.699026699014652,-0.9581840441118477,-0.971138863938043
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.3179000000000007,2.8319049557942235,3.8157488349358246,-0.9838438791416008,-0.9743775688945919
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.2600000000000007,2.9253604023022652,3.9355767417306913,-1.0102163394284258,-0.9720109913328396
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.290000000000001,3.0463350209026765,4.069622881069146,-1.0232878601664694,-0.962459654308943
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.399900000000001,3.1838504792486177,4.211992711554678,-1.0281422323060596,-0.9472526028445613
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.3600000000000017,3.3263869300210933,4.356960128479051,-1.0305731984579571,-0.9270301954791864
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000017,3.5020936445703845,4.516716938757375,-1.0146232941869902,-0.9011444447344934
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644000000000002,3.623383398128636,4.6512542938579635,-1.0278708957293279,-0.872774732371369
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052000000000002,3.8014531068792983,4.811834637366601,-1.0103815304873036,-0.8340006915318794
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.127670000000001,3.93771730813008,4.95262140835593,-1.0149041002258508,-0.7899054817930233
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112000000000002,4.084998636881003,5.098617521024406,-1.0136188841434022,-0.7336558271848166
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.3800000000000017,4.261907479950277,5.257546922706356,-0.9956394427560812,-0.6636650629451699
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.2070000000000016,4.422254294486688,5.407750676522866,-0.9854963820361772,-0.5806714679924425
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.145010000000002,4.643209620756997,5.583810730644696,-0.9406011098876991,-0.4794652394815086
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153000000000002,4.915609551803724,5.7789147890962695,-0.8633052372925469,-0.36418127187996097
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801000000000017,5.2360840157680375,5.988987972223972,-0.7529039564559348,-0.2394002805268149
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000016,5.6098992913622245,6.213699010001892,-0.6037997186396655,-0.1110243615445349
NCTY,2020-10-01,3.08,3.1,3.0,3.06,150783,3.0600000000000023,6.075335526155357,6.466794930802043,-0.3914594046466844,0.012169477729248215
NCTY,2020-09-30,3.25,3.347,3.15,3.1630000000000003,592155,3.1630000000000025,6.623578349092695,6.739338525266205,-0.11576017617350942,0.11307669832323158
NCTY,2020-09-29,6.644,6.999,6.6,6.803999999999999,10536,6.804000000000002,7.2527744125640945,7.025445607287501,0.22732880527659385,0.17028591694741682
NCTY,2020-09-28,6.6,7.35,6.5,7.151,42066,7.1510000000000025,7.334369760303022,7.043161255870501,0.2912085044325199,0.15602519486512256
NCTY,2020-09-25,9.3,10.2,8.0,8.666,223605,8.666000000000004,7.367709716721753,7.0345341563401425,0.3331755603816111,0.12222936747327301
NCTY,2020-09-24,7.2010000000000005,9.2,7.05,8.799,165315,8.799000000000003,7.131656937943889,6.9040168888473525,0.2276400490965358,0.0694928192461887
NCTY,2020-09-23,7.0,7.1,7.0,7.0914600000000005,530,7.091460000000005,6.828503653933687,6.752418239955143,0.07608541397854474,0.02995601178360171
NCTY,2020-09-22,7.23,7.245,6.85337,6.999,4362,6.999000000000002,6.780693409194358,6.725294899151553,0.055398510042804716,0.018423661234866176
NCTY,2020-09-21,7.2,7.4,7.0,7.037999999999999,10709,7.038000000000002,6.7410013017751504,6.703398491083678,0.03760281069147275,0.009179949032881538
NCTY,2020-09-18,6.757999999999999,6.992999999999999,6.757999999999999,6.79701,1572,6.797010000000005,6.68700153846154,6.676630370370371,0.01037116809116867,0.002074233618233734
NCTY,2020-09-17,6.85,6.85,6.5,6.6670000000000025,4601,6.667000000000005,6.667000000000002,6.667000000000002,0.0,0.0
