Symbol,Date,Open,High,Low,Close,Volume,SSFT SMA,SSFT spanTwelveEMA,SSFT spanTwntySixEMA,SSFT_x,SSFT_y
SSFT,2020-11-04,0.0625,0.065,0.06,0.065,15500,0.065,0.06860005668970096,0.07506343540349286,-0.006463378713791906,-0.006763683934867084
SSFT,2020-11-03,0.06425,0.065,0.062,0.065,46250,0.065,0.06925461245146478,0.07586851023577229,-0.006613897784307514,-0.006838760240135879
SSFT,2020-11-02,0.063,0.068,0.061,0.068,18313,0.068,0.0700281783517311,0.07673799105463408,-0.006709812702902981,-0.006894975854092969
SSFT,2020-10-30,0.061,0.068,0.061,0.068,14665,0.068,0.07039693805204585,0.07743703033900481,-0.007040092286958969,-0.006941266641890466
SSFT,2020-10-29,0.075,0.075,0.061,0.07,50317,0.07,0.07083274497059963,0.0781919927661252,-0.007359247795525575,-0.00691656023062334
SSFT,2020-10-28,0.0593,0.0625,0.0593,0.0625,37833,0.0625,0.0709841531470723,0.07884735218741523,-0.007863199040342939,-0.006805888339397781
SSFT,2020-10-27,0.0626,0.0626,0.055,0.055,95564,0.05499999999999999,0.07252672644653999,0.08015514036240845,-0.007628413915868466,-0.0065415606641614915
SSFT,2020-10-26,0.078,0.08,0.07,0.0705,80750,0.07050000000000001,0.07571340398227452,0.08216755159140113,-0.006454147609126604,-0.006269847351234748
SSFT,2020-10-23,0.077,0.078,0.07,0.07,59000,0.07000000000000002,0.07666129561541535,0.08310095571871322,-0.00643966010329787,-0.006223772286761783
SSFT,2020-10-22,0.07,0.076,0.0675,0.076,41500,0.07600000000000001,0.0778724402727636,0.08414903217621028,-0.0062765919034466775,-0.006169800332627761
SSFT,2020-10-21,0.077,0.077,0.07,0.07,13290,0.07000000000000002,0.07821288395872061,0.0848009547503071,-0.006588070791586492,-0.006143102439923031
SSFT,2020-10-20,0.078,0.078,0.07,0.078,11100,0.07800000000000001,0.07970613558757891,0.08598503113033168,-0.006278895542752766,-0.006031860352007166
SSFT,2020-10-19,0.075,0.075,0.07,0.0725,24629,0.07250000000000002,0.0800163420580478,0.08662383362075822,-0.006607491562710413,-0.005970101554320765
SSFT,2020-10-16,0.071,0.075,0.071,0.075,21100,0.07500000000000002,0.0813829497049656,0.08775374031041888,-0.006370790605453286,-0.005810754052223353
SSFT,2020-10-15,0.08,0.08,0.07400000000000001,0.08,16499,0.08000000000000003,0.08254348601495934,0.0887740395352524,-0.0062305535202930576,-0.0056707449139158685
SSFT,2020-10-14,0.075,0.08,0.075,0.0775,85784,0.07750000000000003,0.08300593801767922,0.08947596269807258,-0.0064700246803933575,-0.005530792762321571
SSFT,2020-10-13,0.075,0.075,0.075,0.075,3500,0.07500000000000002,0.08400701765725725,0.0904340397139184,-0.0064270220566611394,-0.005295984782803624
SSFT,2020-10-12,0.075,0.08,0.075,0.08,29425,0.08000000000000003,0.08564465723130403,0.09166876289103187,-0.006024105659727844,-0.005013225464339241
SSFT,2020-10-09,0.083,0.083,0.075,0.083,27200,0.08300000000000002,0.08667095854608659,0.09260226392231442,-0.005931305376227838,-0.00476050541549209
SSFT,2020-10-08,0.083,0.083,0.083,0.083,130,0.08300000000000002,0.08733840555446598,0.09337044503609958,-0.006032039481633611,-0.004467805425308153
SSFT,2020-10-07,0.077,0.081,0.077,0.081,19000,0.08100000000000003,0.08812720656436887,0.09420008063898754,-0.006072874074618664,-0.004076746911226792
SSFT,2020-10-06,0.08,0.081,0.008,0.081,51381,0.08100000000000003,0.08942306230334503,0.09525608709010654,-0.005833024786761509,-0.0035777151203788236
SSFT,2020-10-05,0.08,0.085,0.08,0.081,69419,0.08100000000000003,0.09095452817668047,0.09639657405731504,-0.005442045880634572,-0.003013887703783152
SSFT,2020-10-02,0.078,0.087,0.078,0.08,58700,0.08000000000000003,0.09276444239062237,0.09762829998190026,-0.004863857591277872,-0.0024068481595702967
SSFT,2020-10-01,0.09,0.09,0.081,0.081,50716,0.08100000000000003,0.09508525009800826,0.09903856398045227,-0.003953313882444007,-0.0017925958016433991
SSFT,2020-09-30,0.09,0.09,0.086,0.09,54150,0.09000000000000004,0.09764620466128247,0.10048164909888843,-0.002835444437605958,-0.0012524162814432473
SSFT,2020-09-29,0.09,0.0999,0.09,0.09,75300,0.09000000000000005,0.09903642369060657,0.10132018102679953,-0.002283757336192932,-0.0008566592424025694
SSFT,2020-09-28,0.0999,0.0999,0.092,0.0929,67930,0.09290000000000008,0.10067940981617142,0.10222579550894348,-0.0015463856927720593,-0.0004998847189549719
SSFT,2020-09-25,0.095,0.1,0.09,0.1,29192,0.10000000000000007,0.10209384796456623,0.10297185914965896,-0.0008780111850927308,-0.0002382594755006999
SSFT,2020-09-24,0.1,0.10035,0.095,0.095,37950,0.09500000000000006,0.10247454759448738,0.10320960788163168,-0.000735060287144304,-7.832154810269219e-05
SSFT,2020-09-23,0.1,0.10099999999999999,0.1,0.10099999999999999,118000,0.10100000000000006,0.10383355624803052,0.1038663765121622,-3.282026413167771e-05,8.586313665771078e-05
SSFT,2020-09-22,0.1011,0.1039,0.1011,0.1038,14000,0.10380000000000007,0.104348748293127,0.1040956866331352,0.0002530616599917962,0.0001155339868550579
SSFT,2020-09-21,0.10655,0.107,0.105,0.107,23800,0.10700000000000008,0.10444852071005917,0.104119341563786,0.0003291791462731592,8.115206857087332e-05
SSFT,2020-09-18,0.1099,0.1099,0.1031,0.105,117034,0.10500000000000008,0.10398461538461537,0.10388888888888888,9.572649572649194e-05,1.914529914529839e-05
SSFT,2020-09-17,0.1065,0.1065,0.1038,0.1038,9309,0.1038000000000001,0.1038,0.1038,0.0,0.0
