Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.6949595256174166,3.883546763307062,-0.1885872376896453,-0.18000274743278832
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.708588530275129,3.904630504371627,-0.1960419740964987,-0.17785662486857406
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.713786444870606,3.922600944721357,-0.2088144998507513,-0.173310287561593
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.7253839803016255,3.944409020299066,-0.2190250399974407,-0.16443423448930353
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.766362885811012,3.979961741922992,-0.2135988561119801,-0.15078653311226933
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.8257015923221047,4.023158681276831,-0.1974570889547262,-0.13508345236234173
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.9012837000170326,4.072211375778977,-0.1709276757619444,-0.11949004321424558
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.950608009111039,4.107588285841295,-0.1569802767302563,-0.10663063507732085
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,4.008900374403956,4.145795348708599,-0.136894974304643,-0.09404322466408695
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,4.076118624295584,4.186322976605286,-0.1102043523097018,-0.08333028725394814
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,4.119049283258417,4.214028814733709,-0.0949795314752917,-0.07661177099000971
GENE,2021-07-08,3.78,3.8316,3.75,3.805,2197,3.805,4.140712789305402,4.231159119912405,-0.0904463306070031,-0.0720198308686892
GENE,2021-07-07,4.08,4.08,4.08,4.08,269,4.08,4.201751478270021,4.265251849505398,-0.063500371235377,-0.06741320593411071
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.223888110682752,4.280071997465829,-0.0561838867830779,-0.06839141460879414
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.226413221715979,4.285677757263096,-0.0592645355471166,-0.07144329656522362
GENE,2021-07-02,4.28,4.28,4.28,4.28,461,4.28,4.229397443846157,4.291731977844143,-0.0623345339979861,-0.07448798681975013
GENE,2021-07-01,4.24,4.24,4.21,4.2104,2289,4.2104,4.220196979090913,4.292670536071674,-0.0724735569807615,-0.07752635002519112
GENE,2021-06-30,4.22,4.22,4.2,4.2,741,4.2,4.2219782480165335,4.299252178957408,-0.0772739309408745,-0.0787895482862985
GENE,2021-06-29,4.29,4.29,4.2237,4.2237,4469,4.2237,4.225974293110449,4.307192353274001,-0.0812180601635521,-0.07916845262265448
GENE,2021-06-28,4.27,4.35,4.27,4.28,4971,4.28,4.226387800948712,4.313871741535921,-0.0874839405872096,-0.07865605073743005
GENE,2021-06-25,4.19,4.19,4.16,4.1799,2561,4.1799,4.216640128393932,4.316581480858795,-0.0999413524648629,-0.07644907827498515
GENE,2021-06-24,4.1,4.1033,4.1,4.1033,1245,4.1033,4.223320151738284,4.327515999327499,-0.1041958475892155,-0.07057600972751571
GENE,2021-06-23,4.06,4.08,4.06,4.08,9897,4.08,4.245141997508881,4.345453279273699,-0.1003112817648181,-0.06217105026209098
GENE,2021-06-22,4.12,4.1201,4.12,4.1201,2462,4.1201,4.275167815237769,4.366689541615595,-0.0915217263778265,-0.052635992386409175
GENE,2021-06-21,4.18,4.18,4.18,4.18,1526,4.18,4.303361963462818,4.386416704944843,-0.0830547414820248,-0.042914558888554846
GENE,2021-06-18,4.13,4.13,4.1201,4.1201,7288,4.1201,4.325791411365149,4.40293004134043,-0.0771386299752814,-0.03287951324018734
GENE,2021-06-17,4.14,4.14,4.14,4.14,1914,4.14,4.363189849795176,4.425556444647665,-0.0623665948524889,-0.02181473405641382
GENE,2021-06-16,4.05,4.0992,4.05,4.0992,2592,4.0992,4.403769822485208,4.448400960219478,-0.04463113773427,-0.011676768857395034
GENE,2021-06-15,4.27,4.282,4.27,4.2768,3606,4.2768,4.459146153846154,4.476337037037037,-0.0171908831908824,-0.0034381766381764937
GENE,2021-06-14,4.45,4.4923,4.4212,4.4923,11473,4.4923,4.4923,4.4923,0.0,0.0
