Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-07-23,3.84,3.84,3.81,3.81,5409,3.81,3.9053833450115896,4.028704318866773,-0.1233209738551837,-0.11809130934929918
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.922725771377333,4.046200664376115,-0.1234748929987814,-0.11678389322282805
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.912312275264121,4.051496717526204,-0.1391844422620827,-0.11511114327883958
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.90545996167578,4.0596164549283005,-0.154156493252521,-0.10909281853302867
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.9451981365259208,4.089433771322565,-0.1442356347966438,-0.09782689985315568
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,3.99887052498518,4.1245884730283695,-0.12571794804319,-0.08622471611728363
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.035028802255212,4.15055555087064,-0.1155267486154274,-0.07635140813580715
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.092306766301615,4.1849999949402905,-0.0926932286386756,-0.06655757301590184
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.127271632901909,4.207799994535514,-0.080528361633605,-0.060023659110208384
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.161321020702256,4.229223994098355,-0.0679029733960989,-0.05489748347935923
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.170652115375393,4.238761913626224,-0.0681097982508305,-0.05164611100017429
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.188952499989101,4.252262866716322,-0.0633103667272205,-0.04753018918751023
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.246943863623484,4.282843896053628,-0.0359000324301437,-0.043585144802582645
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.260933657009572,4.291871407737918,-0.0309377507283459,-0.04550642289569215
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.265030685556766,4.296149120356951,-0.0311184348001845,-0.0491485909375287
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.2698726283852695,4.300769049985507,-0.0308964216002376,-0.053656129971864745
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.2642131062735,4.300750573984348,-0.0365374677108478,-0.059346057064771515
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.263160943777772,4.303210619903096,-0.0400496761253235,-0.06504820440325242
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.240099297191914,4.296267469495344,-0.0561681723034306,-0.07129783647273463
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.223753714863171,4.293568867054971,-0.0698151521918006,-0.07508025251506062
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.20007257211102,4.288734376419369,-0.0886618043083498,-0.07639652759587559
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.1728130397675685,4.283833126532919,-0.1110200867653503,-0.07333020841775725
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,4.168779046998036,4.290939776655552,-0.1221607296575166,-0.06390773883085897
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.218011600997678,4.3223749587879965,-0.1043633577903184,-0.04934449112419477
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.266740982997256,4.352164955491036,-0.0854239724937802,-0.03558977445766384
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.31342116172403,4.379538151930318,-0.0661169902062885,-0.023131224948634753
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.350406827492035,4.401101204084744,-0.050694376592709,-0.012384783634221293
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.414117159763314,4.433189300411524,-0.0190721406482099,-0.002807385394599358
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.462138461538461,4.455844444444445,0.0062940170940164,0.0012588034188032893
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.45,4.45,0.0,0.0
