Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,4.999194508284659,5.254534555672116,-0.2553400473874569,-0.1973014828777486
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.046320782518233,5.2956973201258855,-0.2493765376076524,-0.18279184175032148
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.085651833885185,5.332953105735956,-0.2473012718507705,-0.16614566778598874
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.161206712773401,5.385981354194833,-0.2247746414214315,-0.14585676676979328
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.206880660550383,5.424059862530419,-0.217179201980036,-0.1261272981068837
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.242677144286817,5.457184651532852,-0.2145075072460356,-0.1033643221385956
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.307327534157148,5.502791423655481,-0.1954638894983329,-0.0755785258617356
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.408659813094811,5.563014737547919,-0.1543549244531075,-0.045607184952586255
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.522961597293868,5.625655916551753,-0.1026943192578846,-0.018420250077455947
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.595318251347299,5.665708389875893,-0.0703901385285936,0.002648267217651226
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.674467024319536,5.706165061065964,-0.0316980367464285,0.020907868654212448
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.718642846923088,5.728138265951242,-0.0094954190281537,0.0340593450043727
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.777487000909105,5.754789327227342,0.0226976736817627,0.044948036012504314
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.842484637438033,5.781572473405529,0.0609121640325041,0.05051062659518969
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.877481844244947,5.792098271277971,0.0853835729669763,0.047910242235861086
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.811569452289484,5.756266132980208,0.0553033193092753,0.03854190955308229
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.763127534523935,5.730527423618625,0.0326001109053102,0.034351557114034016
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.743696177164651,5.719369617508115,0.0243265596565356,0.03478941866621496
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.742550027558223,5.716919186908765,0.025630840649458,0.03740513341863479
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.753922759841537,5.719872721861465,0.0340500379800712,0.04034870661092896
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.81099962526727,5.742262539610382,0.0687370856568874,0.04192337376864339
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,5.818454102588592,5.740043542779214,0.0784105598093782,0.035219945796582386
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189,6.05,5.79635484851379,5.72404702620155,0.0723078223122399,0.02442229229338341
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.75023754824357,5.697970788297674,0.0522667599458959,0.012450909788669265
ENDP,2021-06-01,5.96,5.99,5.94,5.99,39626,5.99,5.706644375196946,5.674608451361488,0.0320359238354583,0.002496947249362602
ENDP,2021-05-28,5.85,5.94,5.83,5.93,79895,5.93,5.6551251706873,5.649377127470407,0.0057480432168928,-0.004887796897161345
ENDP,2021-05-27,5.61,5.61,5.56,5.57,30097,5.57,5.605147928994082,5.62692729766804,-0.0217793686739575,-0.007546756925674886
ENDP,2021-05-26,5.37,5.4,5.37,5.4,27854,5.4,5.611538461538461,5.631481481481482,-0.019943019943021,-0.003988603988604212
ENDP,2021-05-25,5.63,5.65,5.62,5.65,19349,5.65,5.65,5.65,0.0,0.0
ENDP,2021-05-24,5.61,5.65,5.61,5.65,18636,5.65,5.65,5.65,0.0,0.0
