Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8712151439112747,1.946822107514528,-0.0756069636032528,-0.05601020733396095
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.882363351895143,1.9577758761156896,-0.0754125242205465,-0.051111018266637866
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.8900657795124416,1.9671979462049447,-0.0771321666925028,-0.04503564177816069
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.913568648514704,1.9837097819013405,-0.0701411333866364,-0.03701151054957508
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.9433084027901044,2.002406564453448,-0.0590981616633432,-0.028729104840309737
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.9657281123883048,2.0169990896097234,-0.0512709772214181,-0.021136840634551245
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.9849514055498152,2.029559016778501,-0.0446076112286859,-0.013603306487834404
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.0094880247406905,2.0439237381207813,-0.0344357133800907,-0.0058522303026215155
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.0330313019662705,2.057037637170444,-0.0240063352041732,0.0012936404667457987
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.0535824477783198,2.06800064814408,-0.01441820036576,0.00761863438447568
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.0817792564652864,2.081560699995606,0.0002185564696803,0.013127843072034604
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.101193666731702,2.0900855559952545,0.0111081107364476,0.016355164722623158
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.1195925152283754,2.097292400474875,0.0223001147535004,0.017666928219167023
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.1159002452698985,2.093883792512865,0.0220164527570334,0.01650863158558366
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.10424574440988,2.086994495913894,0.0172512484959859,0.015131676292721212
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.0992904252116764,2.0834340555870057,0.0158563696246707,0.014601783241905034
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.086434138886527,2.076508780033966,0.0099253588525609,0.014288136646213605
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.094876709593168,2.0794294824366832,0.0154472271564847,0.015378831094626766
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.097581565882835,2.0793838410316177,0.0181977248512175,0.015361732079162277
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.095323668770624,2.076934548314147,0.0183891204564763,0.014652733886148468
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.098109790365282,2.076689312179279,0.0214204781860032,0.013718637243566388
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.095947934068061,2.0740244571536213,0.0219234769144396,0.011793177007957173
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.089756649353163,2.069546413725911,0.0202102356272519,0.009260602031336558
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.07880331287192,2.063110126823984,0.0156931860479359,0.006523193632357698
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.0694948243031783,2.057758936969903,0.0117358873332751,0.004230695528463147
NGD,2021-05-28,2.08,2.085,2.07,2.0702,37047,2.0702,2.0584938832673925,2.0519796519274958,0.0065142313398971,0.0023543975772601514
NGD,2021-05-27,2.09,2.1,2.0811,2.1,32578,2.1,2.0563654984069184,2.050522024081695,0.0058434743252235,0.0013144391366010134
NGD,2021-05-26,2.08,2.09,2.07,2.08,34473,2.08,2.048431952662722,2.0465637860082304,0.0018681666544915,0.00018218033944537027
NGD,2021-05-25,2.04,2.04,2.03,2.03,101983,2.03,2.042692307692308,2.0438888888888886,-0.0011965811965808,-0.0002393162393161674
NGD,2021-05-24,2.05,2.05,2.04,2.045,107820,2.045,2.045,2.045,0.0,0.0
