Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-13,0.68,0.6889,0.68,0.6889,16289,0.6889,0.6970951066436409,0.7029400002373879,-0.005844893593747069,-0.005557556565428499
GSV,2020-11-12,0.71,0.71,0.6851,0.7089,137383,0.7089,0.6985851260333941,0.7040632002563791,-0.005478074222985074,-0.005485722308348884
GSV,2020-11-11,0.67,0.683199,0.67,0.6772,34690,0.6771999999999999,0.6967096944031022,0.7036762562768893,-0.006966561873787303,-0.005487634329689836
GSV,2020-11-10,0.71,0.71,0.6938,0.6985,79161,0.6984999999999999,0.7002569115673024,0.7057943567790405,-0.005537445211738046,-0.005117902443665497
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.6869999999999999,0.7005763500340847,0.7063779053213637,-0.005801555287278992,-0.005013016751647359
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7030447773130091,0.7079281377470727,-0.004883360434063677,-0.004815882117739451
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6981620095517379,0.7061703887668386,-0.008008379215100558,-0.004799012538658393
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.6968460112884176,0.7062320198681856,-0.009386008579768013,-0.003996670869547823
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.6999089224317662,0.7083305814576404,-0.008421659025874217,-0.0026493364419927752
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.7037376356011782,0.7106889479742515,-0.006951312373073336,-0.0012062557960224145
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.7076899329832106,0.7129840638121917,-0.005294130828981114,0.00023000834824031644
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7072881026165216,0.7132307889171671,-0.005942686300645428,0.001611043142545674
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7085950303649802,0.7142812520305404,-0.005686221665560209,0.0034994755033434495
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7125395813404309,0.7164717521929836,-0.003932170852552597,0.005795899795569364
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7204558688568731,0.7202694923684223,0.00018637648845076796,0.008227917457599881
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7258478450126682,0.7226270517578961,0.0032207932547720923,0.010238302699887158
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7287838168331533,0.7236612158985277,0.0051226009346255754,0.011992680061165925
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7321990562573629,0.7247541131704099,0.007444943086953094,0.01371019984280101
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.736962521031429,0.7262544422240428,0.010708078807386223,0.015276514031763016
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7415738884916887,0.7274267976019662,0.014147090889722547,0.01641862283785721
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.7447873227629048,0.7277089414101234,0.01707838135278139,0.016986505824890877
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.747275745083433,0.7274375767229333,0.019838168360499675,0.016963536942918245
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7475167896440571,0.725956582860768,0.021560206783289067,0.016244879088522887
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7436912968520675,0.7225485494896295,0.02114274736243793,0.014916047164831341
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7425078962797161,0.7203364334487999,0.0221714628309162,0.013359372115429691
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7375093319669372,0.7163633481247039,0.021145983842233318,0.011156349436558063
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7305837559609258,0.7116244159746802,0.01895933998624566,0.00865894083513925
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7234171661356396,0.7069543692526546,0.01646279688298491,0.0060838410473626455
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7140566508875741,0.7015187187928671,0.012537932094707105,0.0034891020884570793
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7008307692307694,0.6946962962962964,0.006134472934473001,0.0012268945868946003
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000005,0.6890000000000001,0.6890000000000001,0.0,0.0
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000005,0.6890000000000001,0.6890000000000001,0.0,0.0
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000005,0.6890000000000001,0.6890000000000001,0.0,0.0
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000005,0.6890000000000001,0.6890000000000001,0.0,0.0
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000005,0.6890000000000001,0.6890000000000001,0.0,0.0
