Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.69,2.4423028427572584,2.8182184712603378,-0.37591562850308025,-0.5659554886604663
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.5643,2.3972669959858504,2.8284759489611657,-0.43120895297531536,-0.613465453699813
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.53,2.3668973588923685,2.8496100248780585,-0.4827126659856904,-0.6590295788809373
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.2839000000000005,2.337242333236436,2.875178826868304,-0.537936493631868,-0.7031088071047491
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3600000000000003,2.346940939279424,2.9224811330177682,-0.5755401937383438,-0.7444018854729694
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.4995000000000007,2.3445665646029554,2.9674796236591887,-0.6229130590562337,-0.7866173084066256
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.230000000000001,2.31639684907622,3.0049179935519237,-0.688521144475704,-0.8275433707442237
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.119000000000001,2.332105367090078,3.0669114330360783,-0.7348060659460001,-0.8622989273113537
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.2000000000000006,2.370851797470092,3.1427443476789643,-0.7718925502088722,-0.8941721426526921
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.140000000000001,2.4019157606464727,3.2181638954932814,-0.8162481348468087,-0.9247420407636469
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2279000000000004,2.449536808036741,3.304417007132744,-0.8548801990960029,-0.9518655172428563
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.130000000000001,2.4898344094979663,3.390538367703364,-0.9007039582053973,-0.9761118467795695
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.0900000000000007,2.555258847588506,3.4913814371196334,-0.9361225895311271,-0.9949638189231125
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1201000000000008,2.6398513653318707,3.6034919520892035,-0.9636405867573332,-1.0096741262711086
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.240000000000001,2.7343516135740287,3.722163308256341,-0.987811694682312,-1.0211825111495525
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.3179000000000007,2.8242337251329435,3.840736372916848,-1.0165026477839048,-1.0295252152663623
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.2600000000000007,2.9162944024298416,3.962563282750196,-1.0462688803203537,-1.0327808571369768
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.290000000000001,3.0356206574170863,4.098768345370211,-1.063147687953125,-1.0294088513411324
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.399900000000001,3.1711880496747384,4.2434698129998285,-1.07228176332509,-1.0209741421881342
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.3600000000000017,3.311422240524691,4.390955398039814,-1.0795331575151232,-1.0081472369038953
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000017,3.4844081024382723,4.553431829882999,-1.0690237274447276,-0.9903007567510883
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644000000000002,3.6024823028815938,4.690906376273639,-1.0884240733920447,-0.9706200140776785
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052000000000002,3.7767518124964297,4.85465888637553,-1.0779070738791003,-0.9411689992490867
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.127670000000001,3.908524869313962,4.998871597285572,-1.0903467279716104,-0.9069844805915832
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112000000000002,4.0504984819165015,5.1485677250684185,-1.098069243151918,-0.8611439187465764
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.3800000000000017,4.221134569537682,5.311493143073891,-1.0903585735362098,-0.8019125876452411
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.2070000000000016,4.374068127635443,5.466012594519802,-1.0919444668843603,-0.729801091172499
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.145010000000002,4.586262332660068,5.6467336020813885,-1.0604712694213188,-0.6392652472445338
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153000000000002,4.848308211325536,5.846871490247897,-0.9985632789223624,-0.5339637417003371
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801000000000017,5.1565460679301784,6.0623812094677305,-0.9058351415375512,-0.4178138573948312
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000016,5.515899898462938,6.292963706225151,-0.777063807762211,-0.29580853635915094
NCTY,2020-10-01,3.08,3.1,3.0,3.06,150783,3.0600000000000023,5.964245334547108,6.552400802723161,-0.5881554681760521,-0.17549471850838544
NCTY,2020-09-30,3.25,3.347,3.15,3.1630000000000003,592155,3.1630000000000025,6.4922899408284005,6.831792866941013,-0.3395029261126128,-0.07232953109146852
NCTY,2020-09-29,6.644,6.999,6.6,6.803999999999999,10536,6.804000000000002,7.097615384615384,7.1252962962962965,-0.02768091168091136,-0.00553618233618245
NCTY,2020-09-28,6.6,7.35,6.5,7.151,42066,7.1510000000000025,7.151,7.151,0.0,0.0
