Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.83,3.1056889819082065,3.0650505360270315,0.040638445881174164,0.022004828534618378
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1,3.1558142513460616,3.083854578909194,0.07195967243686807,0.01734642419797921
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.223599999999999,3.165962297045346,3.0825629452219294,0.08339935182341662,0.0036931121382571055
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.0456,3.1554827146899544,3.0712799808396833,0.08420273385027066,-0.016233447783032772
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.87,2.9936432082699462,2.9933343793068588,0.00030882896308748187,-0.04134249319135874
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.34,2.8343056097735726,2.9232011296514075,-0.08889551987783495,-0.0517553237299703
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.68,2.742361175186949,2.8898572200235204,-0.1474960448365712,-0.04247027469300414
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.2999999999999994,2.7536995706754857,2.9066457976254023,-0.15294622694991666,-0.016213832157112376
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438299999999999,2.8361904017073924,2.9551774614354342,-0.11898705972804224,0.0179692665410887
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.3899999999999992,2.9085341111087364,2.9965276583502685,-0.08799354724153298,0.05220834810837132
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4199999999999986,3.0028130404012336,3.0450498710182905,-0.04223683061705685,0.08725882194584716
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3568999999999987,3.1087790477469124,3.0950538606997533,0.013725187047159082,0.11963273508657317
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.2449999999999988,3.2454843291554423,3.154106169555733,0.09137815959970874,0.1461096220964267
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,3.2899999999999983,3.427390570820068,3.226834663120192,0.20055590769987572,0.15979248772060606
KERN,2020-10-26,3.77,3.8,3.7,3.77,8074,3.7699999999999987,3.4523706746055347,3.2217814361698065,0.23058923843572776,0.1496016327257885
KERN,2020-10-23,3.72,3.7458,3.67,3.69,13495,3.689999999999999,3.394619888170177,3.1779239510633923,0.2166959371067856,0.12935473129830355
KERN,2020-10-22,3.69,3.71,3.6,3.71,7173,3.7099999999999986,3.3409144132920283,3.136957867148463,0.20395654614356484,0.10751942984618323
KERN,2020-10-21,3.72,3.78,3.52,3.5573,24887,3.557299999999999,3.273807942981488,3.0911144965203396,0.1826934464611476,0.08341015077183771
KERN,2020-10-20,4.06,4.1,3.8111,3.8301,108026,3.8301,3.222263932614485,3.0538196562419677,0.16844427637251824,0.05858932684951001
KERN,2020-10-19,4.42,4.45,4.3701,4.44,10365,4.44,3.1117482839989377,2.9917172287413245,0.12003105525761315,0.031125589468758166
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.8702479719987446,2.8758546070406306,-0.005606635041885966,0.008899223021544417
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.875747603271244,2.8787229756038815,-0.0029753723326373387,0.012525687537402012
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.882247167502378,2.8818208136521912,0.0004263538501874109,0.01640095250491185
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.8899284706846293,2.8851664787443663,0.004761991940263055,0.020394602168593068
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.899006374445471,2.8887797970439157,0.010226577401555748,0.02430275472567557
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.9097348061628288,2.8926821808074283,0.017052625355400863,0.027821799056705638
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.9224138618287983,2.8968967552720226,0.02551710655677564,0.030514092482031942
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.9373982003431247,2.9014484956937836,0.035949704649341115,0.031763338963346016
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.955106964041875,2.9063643753492867,0.048742588692588296,0.030716747541847243
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.97603550295858,2.911673525377229,0.06436197758135043,0.026210287254161975
KERN,2020-10-02,3.95,3.9530000000000003,3.85,3.885,29824,3.884999999999999,3.0007692307692304,2.9174074074074072,0.08336182336182317,0.016672364672364638
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.84,2.84,0.0,0.0
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.84,2.84,0.0,0.0
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.84,2.84,0.0,0.0
KERN,2020-11-16,2.88,3.04,2.8,2.84,227103,2.839999999999999,2.84,2.84,0.0,0.0
