Symbol,Date,Open,High,Low,Close,Volume,EGTYF SMA,EGTYF spanTwelveEMA,EGTYF spanTwntySixEMA,EGTYF_x,EGTYF_y
EGTYF,2020-10-19,0.127,0.127,0.127,0.127,2500,0.127,0.12244330145394408,0.11956864326320535,0.002874658190738718,0.002343754101144579
EGTYF,2020-10-16,0.1115,0.125,0.1115,0.125,35590,0.125,0.12161481080920665,0.1189741347242618,0.0026406760849448517,0.0022110280787460404
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.12099932186542604,0.11849206550220275,0.002507256363223298,0.002103616077196338
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.12081738038641257,0.11821143074237896,0.0026059496440336144,0.0020027060056895976
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.1206023586384876,0.1179083452017693,0.0026940134367182955,0.0018518950961035935
EGTYF,2020-10-12,0.1277,0.1277,0.1277,0.1277,5799,0.1277,0.12034824202730353,0.11758101281791085,0.0027672292093926802,0.0016413655109499144
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.11901155875954053,0.11677149384334368,0.0022400649161968406,0.0013598995863392232
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.11846820580672973,0.11635321335081117,0.002114992455918535,0.0011398582538748154
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.11782606140795328,0.11590147041887608,0.0019245909890772128,0.0008960747033638784
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.11706716348212662,0.11541358805238615,0.0016535754297404561,0.0006389456319355481
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.11617028411524055,0.11488667509657705,0.0012836090186634785,0.0003852881824843175
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.122,0.115110335772557,0.11431760910430322,0.0007927266682537792,0.00016070797343952027
EGTYF,2020-10-01,0.113,0.113,0.113,0.113,600,0.113,0.11385766954938553,0.11370301783264747,0.00015465171673804956,2.7032997359555154e-06
EGTYF,2020-11-16,0.122,0.122,0.122,0.122,10000,0.12199999999999996,0.11401360946745565,0.11375925925925927,0.00025435020819636334,-3.5283804514571465e-05
EGTYF,2020-09-29,0.11,0.11,0.10685,0.10685,2710,0.10685,0.11256153846153846,0.1131,-0.0005384615384615432,-0.00010769230769230864
EGTYF,2020-09-28,0.10835,0.1136,0.10835,0.1136,900,0.1136,0.1136,0.1136,0.0,0.0
