Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2101,1.2024759778573533,1.2490567539722168,-0.04658077611486355,-0.05289351125193743
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2300000000000002,1.2010897920132355,1.252173294289994,-0.05108350227675862,-0.0544716950362059
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2350000000000003,1.1958333905610965,1.2539471578331935,-0.05811376727209705,-0.05531874322606777
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2234,1.1887121888449323,1.255462930459849,-0.06675074161491668,-0.05461998721456045
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.14,1.1824053140894657,1.2580279648966368,-0.07562265080717158,-0.05158729861447139
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.09,1.1901153711966408,1.267470202088368,-0.07735483089172712,-0.045578460566296455
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.1000000000000003,1.2083181659596665,1.2816678182554375,-0.07334965229577106,-0.037634367984938785
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1100000000000003,1.2280123779523329,1.2962012437158723,-0.06818886576353944,-0.02870554690723072
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1001000000000003,1.2494691739436663,1.3110973432131423,-0.061628169269476014,-0.018834717193153536
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0750000000000004,1.2766272055697874,1.3279771306701935,-0.05134992510040615,-0.00813635417407292
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.13,1.3132866974915671,1.3482153011238092,-0.03492860363224204,0.0026670385575103895
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.2000000000000002,1.3466115515809427,1.365672525213714,-0.01906097363277115,0.012065949104948495
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2700000000000002,1.3732681973229324,1.3789263272308112,-0.005658129907878617,0.019847679789378462
LXRX,2020-10-27,1.33,1.33,1.31,1.325,22708,1.3250000000000002,1.392044233199829,1.387640433409276,0.0044037997905530535,0.026224132213692786
LXRX,2020-10-26,1.32,1.3499,1.32,1.33,28501,1.3300000000000003,1.4042340937816162,1.3926516680820182,0.011582425699597998,0.03167921531947772
LXRX,2020-10-23,1.37,1.375,1.35,1.365,37852,1.3650000000000002,1.41773120174191,1.3976638015285798,0.02006740021333031,0.03670341272444765
LXRX,2020-10-22,1.4,1.4,1.36,1.36,39825,1.3600000000000003,1.427318692967712,1.4002769056508662,0.027041787316845808,0.040862415852227045
LXRX,2020-10-21,1.39,1.41,1.39,1.4,33549,1.4000000000000006,1.4395584553254777,1.4034990581029354,0.036059397222542255,0.04431757298607235
LXRX,2020-10-20,1.42,1.4343,1.405,1.41,77355,1.4100000000000006,1.4467509017482916,1.4037789827511702,0.04297191899712138,0.04638211692695486
LXRX,2020-10-19,1.49,1.5,1.45,1.455,50923,1.4550000000000007,1.4534328838843444,1.4032813013712642,0.050151582513080495,0.047234666409413234
LXRX,2020-10-16,1.5,1.51,1.49,1.51,16777,1.510000000000001,1.4531479536814982,1.399143805480965,0.0540041482005329,0.04650543738349647
LXRX,2020-10-15,1.46,1.46,1.43,1.455,49365,1.4550000000000007,1.4428112179872248,1.3902753099194425,0.05253590806778252,0.0446307596792373
LXRX,2020-10-14,1.46,1.48,1.44,1.44,69701,1.4400000000000004,1.440595075803084,1.3850973347129976,0.05549774109008632,0.04265447258210105
LXRX,2020-10-13,1.49,1.5075,1.48,1.495,19107,1.4950000000000006,1.4407032714036447,1.3807051214900374,0.0599981499136073,0.03944365545510467
LXRX,2020-10-12,1.57,1.57,1.52,1.525,24828,1.5250000000000004,1.4308311389315802,1.3715615312092404,0.0592696077223398,0.034305031840479006
LXRX,2020-10-09,1.57,1.59,1.55,1.57,44436,1.5700000000000007,1.4137095278282308,1.3592864537059797,0.054423074122251336,0.02806388787001381
LXRX,2020-10-08,1.51,1.53,1.5,1.525,54962,1.5250000000000006,1.3852930783424549,1.342429370002458,0.042863708339996975,0.021474091306954483
LXRX,2020-10-07,1.45,1.47,1.45,1.455,51813,1.4550000000000003,1.3598918198592649,1.3278237196026546,0.03206810025661011,0.016126687048693918
LXRX,2020-10-06,1.45,1.45,1.42,1.425,64192,1.4250000000000007,1.34259942347004,1.317649617170867,0.02494980629917309,0.012141333746714812
LXRX,2020-10-05,1.46,1.48,1.43,1.4518,67974,1.4518000000000006,1.3276175004645927,1.3090615865445363,0.0185559139200564,0.00893921560860024
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2850000000000006,1.3050388641854276,1.2976425134680991,0.00739635071732847,0.006535041030736198
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2850000000000004,1.3086822940373235,1.2986539145455471,0.010028379491776596,0.006319713609088131
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2850000000000004,1.3129881656804734,1.299746227709191,0.013241937971282702,0.0053925471384160695
LXRX,2020-09-29,1.55,1.55,1.5,1.5,45129,1.5000000000000002,1.3180769230769231,1.3009259259259258,0.017150997150997327,0.0034301994301994656
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.285,1.285,1.285,0.0,0.0
