Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.512370061897191,4.690562903037909,-0.1781928411407181,-0.09735777811968013
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.605528254969408,4.745807935280942,-0.1402796803115338,-0.07714901236442064
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.688351574054755,4.793472570103416,-0.1051209960486616,-0.06136634537764234
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.717342769337438,4.81463837571169,-0.097295606374252,-0.0504276827098875
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.765950545580608,4.843809445768625,-0.0778589001880165,-0.038710701793796355
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.794305190231628,4.862514201430115,-0.0682090111984869,-0.028923652195241307
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.833269770273743,4.885115337544524,-0.0518455672707807,-0.019102312444429885
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.8575006375962415,4.899924564548086,-0.0424239269518444,-0.01091649873784218
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.886137117159195,4.9159185297119325,-0.0297814125527375,-0.0030396416843416025
ADAP,2021-06-04,4.74,4.765,4.74,4.765,9414,4.765,4.910889320279049,4.929192012088887,-0.0183026918098381,0.0036458010327573937
ADAP,2021-06-03,4.79,4.85,4.79,4.82,10736,4.82,4.937414651238876,4.942327373055997,-0.0049127218171216,0.009132924243406273
ADAP,2021-06-02,4.85,4.88,4.85,4.85,10539,4.85,4.958762769645944,4.952113562900477,0.0066492067454664,0.012644335758538254
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,4.978537818672479,4.960282647932515,0.0182551707399634,0.014143118011805986
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,4.973726512976565,4.956705259767117,0.0170212532094486,0.013115104829766407
ADAP,2021-05-28,4.94,4.97,4.9026,4.9026,20625,4.9026,4.9680404244268495,4.952841680548486,0.0151987438783631,0.012138567734845835
ADAP,2021-05-27,5.02,5.02,5.02,5.02,2474,5.02,4.9799386834135495,4.9568610149923655,0.0230776684211839,0.0113735236989665
ADAP,2021-05-26,4.84,4.92,4.84,4.85,5735,4.85,4.972654807670558,4.9518098961917545,0.0208449114788038,0.00844748751841213
ADAP,2021-05-25,4.95,4.95,4.94,4.95,8380,4.95,4.994955681792478,4.959954687887095,0.035000993905383,0.005348131528314197
ADAP,2021-05-24,5.17,5.17,5.15,5.15,5179,5.15,5.003129442118382,4.960751062918063,0.0423783792003193,-0.0020650840659530104
ADAP,2021-05-21,5.13,5.22,5.13,5.2,13282,5.2,4.976425704321724,4.945611147951508,0.030814556370216,-0.013175949882521111
ADAP,2021-05-20,5.38,5.38,5.28,5.2863,53434,5.2863,4.93577583238022,4.925260039787629,0.0105157925925913,-0.02417357644570539
ADAP,2021-05-19,5.0,5.05,5.0,5.0,13886,5.0,4.87204416554026,4.896376842970639,-0.0243326774303787,-0.032845918705279586
ADAP,2021-05-18,5.06,5.06,4.97,4.97,24078,4.97,4.848779468365763,4.88808699040829,-0.0393075220425274,-0.0349742290240048
ADAP,2021-05-17,4.8,4.81,4.8,4.81,5887,4.81,4.826739371704992,4.8815339496409536,-0.0547945779359615,-0.03389090576937415
ADAP,2021-05-14,4.56,4.59,4.56,4.59,8527,4.59,4.829782893833173,4.88725666561223,-0.0574737717790574,-0.02866498772772729
ADAP,2021-05-13,4.91,4.98,4.91,4.97,6023,4.97,4.873379783621022,4.911037198861209,-0.0376574152401865,-0.021462791714894753
ADAP,2021-05-12,4.69,4.7,4.69,4.7,10903,4.7,4.855812471552117,4.906320174770106,-0.0505077032179892,-0.017414135833571813
ADAP,2021-05-11,4.58,4.6,4.56,4.56,13066,4.56,4.88414201183432,4.922825788751714,-0.0386837769173942,-0.009140743987467453
ADAP,2021-05-10,5.0,5.0,4.85,4.85,11762,4.85,4.943076923076923,4.951851851851852,-0.0087749287749288,-0.0017549857549857607
ADAP,2021-05-07,4.982,4.982,4.96,4.96,5153,4.96,4.96,4.96,0.0,0.0
