Symbol,Date,Open,High,Low,Close,Volume,SCOR SMA,SCOR spanTwelveEMA,SCOR spanTwntySixEMA,SCOR_x,SCOR_y
SCOR,2021-02-24,4.1175,4.23,4.05,4.16,102751,4.16,3.904802413497168,3.7892859041525857,0.11551650934458202,0.1378215942464109
SCOR,2021-02-23,3.93,3.95,3.75,3.77,152529,3.77,3.8584028523148346,3.7596287764847927,0.09877407583004194,0.143397865471868
SCOR,2021-02-22,3.78,3.91,3.63,3.8201,66008,3.8201,3.8744760981902586,3.758799078603576,0.11567701958668275,0.1545538128823245
SCOR,2021-02-19,3.71,3.89,3.71,3.83,67711,3.83,3.884362661497579,3.7538950048918633,0.13046765660571635,0.16427301120623491
SCOR,2021-02-18,3.82,3.8261,3.8,3.8179,24529,3.8179,3.8942467817698665,3.7478066052832113,0.14644017648665475,0.17272434985636478
SCOR,2021-02-17,3.86,3.86,3.76,3.8,75603,3.8,3.908128014818933,3.742199133705868,0.1659288811130648,0.17929539319879217
SCOR,2021-02-16,3.94,3.9499,3.85,3.9141,73465,3.9141,3.927787653876921,3.737575064402337,0.1902125894745832,0.18263702122022402
SCOR,2021-02-16,3.94,3.9499,3.85,3.9141,73465,3.914100000000001,3.9302763182181786,3.723453069554524,0.20682324866365495,0.18074312915663396
SCOR,2021-02-12,3.94,3.95,3.9,3.92,71104,3.9200000000000013,3.9332174669851208,3.7082013151188864,0.2250161518662348,0.1742230992798788
SCOR,2021-02-11,4.19,4.199,3.96,4.0138,154907,4.013800000000002,3.935620642800597,3.691257420328397,0.2443632224722001,0.1615248361332899
SCOR,2021-02-10,4.47,4.5,4.4,4.4498,153454,4.4498000000000015,3.921406214218888,3.6654540139546694,0.2559522002642187,0.14081523954856245
SCOR,2021-02-09,4.4,4.4,4.18,4.215,182883,4.215000000000002,3.82533461680414,3.602706335071043,0.22262828173309712,0.11203099936964837
SCOR,2021-02-08,4.29,4.42,4.23,4.35,113877,4.350000000000001,3.754486365313984,3.553722841876726,0.2007635234372573,0.08438167877878618
SCOR,2021-02-05,4.27,4.49,4.27,4.3847,196364,4.3847000000000005,3.6462111590074353,3.4900206692268645,0.15619048978057082,0.05528621761416827
SCOR,2021-02-04,3.89,4.02,3.84,3.965,59953,3.9650000000000007,3.511940460645151,3.4184463227650133,0.09349413788013773,0.030060149572567633
SCOR,2021-02-03,3.81,4.2,3.81,4.145,321882,4.145,3.4295659989442697,3.3747220285862145,0.054843970358055216,0.014201652495675114
SCOR,2021-02-02,3.24,3.275,3.24,3.25,54335,3.25,3.2994870896614104,3.313099790873112,-0.013612701211702216,0.004041073030080087
SCOR,2021-02-01,3.23,3.2769,3.2,3.22,46814,3.2200000000000006,3.308484742327121,3.3181477741429615,-0.009663031815839941,0.00845451659052555
SCOR,2021-01-29,3.27,3.28,3.2,3.25,63538,3.2500000000000004,3.324572877295689,3.325999596074398,-0.0014267187787093685,0.012983903692117034
SCOR,2021-01-28,3.24,3.35,3.16,3.24,220427,3.24,3.3381315822585416,3.3320795637603497,0.006052018498191814,0.016586559309823633
SCOR,2021-01-27,3.37,3.37,3.2,3.25,142937,3.25,3.3559736881237305,3.3394459288611777,0.016527759262552788,0.019220194512731586
SCOR,2021-01-26,3.4,3.42,3.33,3.42,38072,3.42,3.3752416314189544,3.346601603170072,0.028640028248882562,0.019893303325276283
SCOR,2021-01-25,3.51,3.53,3.41,3.44,57913,3.4399999999999995,3.3671037462224014,3.3407297314236777,0.026374014798723252,0.01770662209437471
SCOR,2021-01-22,3.27,3.355,3.21,3.3361,42158,3.3361,3.353849881899201,3.332788109937572,0.021061771961629283,0.015539773918287463
SCOR,2021-01-21,3.38,3.38,3.3,3.34,30589,3.34,3.3570771331536013,3.3325231587325783,0.024553974421023472,0.014159274407452006
SCOR,2021-01-20,3.43,3.46,3.33,3.41,48755,3.41,3.3601820664542563,3.331925011431184,0.02825705502307185,0.011560599404059247
SCOR,2021-01-19,3.59,3.635,3.45,3.48,142550,3.4800000000000004,3.351124260355029,3.3256790123456788,0.02544524800935077,0.007386485499305984
SCOR,2021-01-19,3.59,3.635,3.45,3.48,142550,3.4800000000000013,3.3276923076923075,3.313333333333333,0.014358974358974487,0.002871794871794897
SCOR,2021-01-15,3.3,3.38,3.3,3.3,72962,3.300000000000001,3.3,3.3,0.0,0.0
