Symbol,Date,Open,High,Low,Close,Volume
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033
