Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.11,0.18815218662226932,0.1983865293648859,-0.010234342742616559,0.0025496104062983933
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.111,0.2023616750990456,0.2054574517140768,-0.0030957766150311594,0.005745598693527138
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.21897288875341755,0.2130140478512029,0.0059588409022146285,0.007955942520666726
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.22060432307222072,0.21325517167929914,0.0073491513929215815,0.008455217925279743
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.2174596545398972,0.21128358541364306,0.006176069126254152,0.008731734558369283
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.21770686445624216,0.2108982722467345,0.006808592209507663,0.009370650916398065
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.21492629435737706,0.20913013402647326,0.005796160330903799,0.010011165593120664
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.2176401660587184,0.20986054474859112,0.007779621310127244,0.01106491690867488
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.22448383261484894,0.2122493883284784,0.012234444286370577,0.011886240808311781
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.2253536203630033,0.21165333939475667,0.013700280968246659,0.011799189938797089
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.22269064224718574,0.2093856065463372,0.013305035700848566,0.011323917181434702
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999994,0.22317984992849224,0.2085364550700442,0.01464339485844804,0.010828637551581243
ABMC,2020-11-02,0.25,0.25,0.24,0.242225,89900,0.24222499999999994,0.2255761862791272,0.20841937147564774,0.017156814803479442,0.009874948224864543
ABMC,2020-10-30,0.2566,0.268,0.2566,0.268,3700,0.2679999999999999,0.22254912923896847,0.20571492119369955,0.016834208045268917,0.00805448158021081
ABMC,2020-10-29,0.265,0.275,0.26,0.275,9250,0.2749999999999999,0.21428533455514454,0.2007321148891955,0.013553219665949023,0.0058595499639462825
ABMC,2020-10-28,0.225,0.23,0.225,0.2251,8000,0.22509999999999986,0.20324630447426173,0.19479068408033115,0.00845562039393058,0.003936132538445597
ABMC,2020-10-27,0.23,0.23,0.2198,0.23,17600,0.22999999999999984,0.19927290528776387,0.19236593880675765,0.0069069664810062215,0.0028062605745743513
ABMC,2020-10-26,0.2295,0.2295,0.21,0.21975,20200,0.21974999999999986,0.19368616079463002,0.18935521391129825,0.004330946883331743,0.0017810840979663833
ABMC,2020-10-23,0.2155,0.23,0.2003,0.2013,25973,0.20129999999999987,0.18894728093910815,0.18692363102420206,0.002023649914906056,0.0011436184016250363
ABMC,2020-10-22,0.20485,0.20485,0.1927,0.1927,3177,0.1926999999999999,0.186701332018946,0.18577352150613827,0.0009278105128077418,0.0009236105233047744
ABMC,2020-10-21,0.1899,0.1899,0.182775,0.182775,2027,0.18277499999999988,0.18561066511329985,0.18521940322662933,0.0003912618866704909,0.0009225605259290324
ABMC,2020-10-20,0.1751,0.19,0.1751,0.19,2100,0.18999999999999986,0.18612624058844526,0.1854149554847597,0.0007112851036855383,0.0010553851857436607
ABMC,2020-10-19,0.1787,0.1787,0.1787,0.1787,500,0.17869999999999986,0.18542192069543528,0.1850481519235405,0.0003737687718947946,0.0011414102062581842
ABMC,2020-10-16,0.18,0.18,0.18,0.18,1050,0.17999999999999985,0.18664408809460534,0.1855560040774237,0.0010880840171816342,0.0013333205648490315
ABMC,2020-10-15,0.174225,0.174225,0.174225,0.174225,240,0.17422499999999985,0.1878521041118063,0.1860004844036176,0.0018516197081887011,0.0013946297017658807
ABMC,2020-10-14,0.185,0.187225,0.17800000000000002,0.17800000000000002,10749,0.1779999999999999,0.190329759404862,0.18694252315590698,0.0033872362489550108,0.0012803822001601758
ABMC,2020-10-13,0.19395,0.1959,0.19395,0.1959,4500,0.19589999999999988,0.19257153384210965,0.1876579250083796,0.004913608833730071,0.0007536686879614669
ABMC,2020-10-12,0.217,0.2231,0.18100000000000002,0.2164,99950,0.2163999999999999,0.1919663581770387,0.18699855900904996,0.004967799167988757,-0.00028631634848067726
ABMC,2020-10-09,0.223,0.2295,0.21600000000000005,0.2171,55656,0.21709999999999988,0.1875238778455912,0.184646443729774,0.002877434115817201,-0.0015998452275980289
ABMC,2020-10-08,0.2875,0.319,0.2251,0.25505,351450,0.2550499999999999,0.1821464010902441,0.18205015922815587,9.624186208823104e-05,-0.002719165063451836
ABMC,2020-10-07,0.16,0.16,0.16,0.16,6000,0.15999999999999992,0.1688912012884703,0.17621017196640834,-0.007318970677938047,-0.0034230167948368527
ABMC,2020-10-06,0.14805,0.1495,0.145,0.145,4800,0.14499999999999993,0.17050778334091946,0.177506985723721,-0.006999202382801578,-0.0024490283240615534
ABMC,2020-10-05,0.1421,0.155,0.1421,0.1421,18405,0.14209999999999992,0.1751455621301775,0.18010754458161868,-0.004961982451441166,-0.0013114848093765542
ABMC,2020-10-02,0.16,0.175,0.16,0.16,6400,0.15999999999999992,0.18115384615384614,0.18314814814814814,-0.0019943019943020053,-0.00039886039886040115
ABMC,2020-10-01,0.185,0.185,0.185,0.185,250,0.18499999999999991,0.185,0.185,0.0,0.0
