Symbol,Date,Open,High,Low,Close,Volume,SLS SMA,SLS spanTwelveEMA,SLS spanTwntySixEMA,SLS_x,SLS_y
SLS,2020-11-18,2.8,2.93,2.8,2.8501,69639,2.8501,2.6355898946016882,2.6182490559988416,0.017340838602846187,-0.00590918619272804
SLS,2020-11-17,2.64,2.78,2.56,2.7312,28227,2.7312,2.5965880572565405,2.5997009804787488,-0.003112923222208241,-0.011721692391621708
SLS,2020-11-16,2.52,2.68,2.52,2.5972,12896,2.5972000000000004,2.5721131585759123,2.589181058917049,-0.017067900341137143,-0.013873884683975074
SLS,2020-11-13,2.57,2.575,2.47,2.5,10610,2.500000000000001,2.567551914680623,2.588539543630413,-0.02098762894978989,-0.013075380769684668
SLS,2020-11-12,2.54,2.5403,2.5,2.5,20902,2.500000000000001,2.579834080986191,2.5956227071208455,-0.015788626134654926,-0.011097318724658361
SLS,2020-11-11,2.65,2.65,2.5403,2.6073,6143,2.6073000000000004,2.594349368438226,2.6032725236905137,-0.008923155252287707,-0.009924491872159331
SLS,2020-11-10,2.65,2.65,2.5712,2.5906,5765,2.5906000000000007,2.591994708154267,2.6029503255857547,-0.010955617431487765,-0.010174826027127238
SLS,2020-11-09,2.69,2.7,2.5178,2.69,5547,2.6900000000000013,2.5922482914550424,2.6039383516326153,-0.011690060177572459,-0.009979628176037106
SLS,2020-11-06,2.68,2.68,2.625,2.6579,1345,2.657900000000001,2.5744752535377766,2.597053419763224,-0.02257816622544695,-0.009552020175653157
SLS,2020-11-05,2.5,2.5,2.44,2.4968,1791,2.496800000000001,2.559307117817373,2.5921856933442817,-0.03287857552690854,-0.006295483663204596
SLS,2020-11-04,2.47,2.5101,2.4198,2.4198,3915,2.419800000000001,2.570672048329623,2.599816548811824,-0.029144500482201074,0.0003502893027213898
SLS,2020-11-03,2.39,2.44,2.39,2.44,960,2.440000000000001,2.5981033298441,2.61421787271677,-0.01611454287266989,0.007723986748952005
SLS,2020-11-02,2.58,2.58,2.43,2.5224,5803,2.5224000000000006,2.6268493898157548,2.628155302534112,-0.0013059127183567831,0.013683619154357477
SLS,2020-10-30,2.59,2.5938,2.59,2.5938,267,2.5938000000000008,2.6458401879640743,2.6366157267368404,0.009224461227233416,0.017431002122536152
SLS,2020-10-29,2.63,2.63,2.54,2.6108,8658,2.6108000000000007,2.6553020403211782,2.6400409848757875,0.01526105544539069,0.019482637346361725
SLS,2020-10-28,2.67,2.6815,2.6204,2.6204,2463,2.6204000000000014,2.6633933203795745,2.6423802636658507,0.021013056713723888,0.02053803282160448
SLS,2020-10-27,2.82,2.82,2.75,2.75,723,2.7500000000000018,2.6712102877213155,2.6441386847591186,0.027071602962196902,0.020419276848574627
SLS,2020-10-26,2.69,2.75,2.69,2.7047,6824,2.7047000000000017,2.6568848854888283,2.6356697795398483,0.021215105948979573,0.018756195320169058
SLS,2020-10-23,2.74,2.83,2.7,2.7264,10778,2.7264000000000017,2.648191228304978,2.6301473619030364,0.018043866401941774,0.018141467662966315
SLS,2020-10-22,2.62,2.63,2.53,2.6,4710,2.6000000000000014,2.6339714516331556,2.622447150855279,0.011524300777876915,0.018165867978222446
SLS,2020-10-21,2.6335,2.65,2.62,2.64,1807,2.640000000000002,2.6401480792028207,2.624242922923701,0.01590515627911948,0.01982625977830894
SLS,2020-10-20,2.59,2.68,2.59,2.625,3220,2.625000000000002,2.6401750026942423,2.6229823567575967,0.017192645936645157,0.020806535653106303
SLS,2020-10-19,2.7,2.7022,2.617,2.6188,25054,2.618800000000002,2.642934094093196,2.6228209452982045,0.02011314879499126,0.02171000808222148
SLS,2020-10-16,2.6,2.7092,2.6,2.7092,1193,2.7092000000000023,2.6473221112010497,2.623142620922061,0.02417949027898869,0.02210922290402903
SLS,2020-10-15,2.6,2.73,2.57,2.57,3080,2.570000000000002,2.636071585964877,2.616258030595826,0.019813555369050828,0.02159165606028911
SLS,2020-10-14,2.7,2.7262,2.5801,2.6754,10392,2.675400000000002,2.6480846015948547,2.619958673043492,0.028125928551362644,0.02203618123309868
SLS,2020-10-13,2.61,2.66,2.61,2.6145,1631,2.6145000000000023,2.643118165521192,2.6155233668869715,0.02759479863422065,0.020513744403532687
SLS,2020-10-12,2.8,2.8,2.65,2.715,8079,2.7150000000000016,2.6483214683432275,2.615605236237929,0.03271623210529828,0.018743480845860697
SLS,2020-10-09,2.68,2.68,2.6,2.6647,11742,2.6647000000000016,2.636198098951087,2.607653655136964,0.028544443814123355,0.0152502930310013
SLS,2020-10-08,2.74,2.8,2.74,2.76,1658,2.7600000000000016,2.6310159351240117,2.603089947547921,0.027925987576091327,0.011926755335220786
SLS,2020-10-07,2.61,2.65,2.61,2.65,2268,2.650000000000002,2.6075642869647417,2.5905371433517543,0.017027143612987402,0.007926947275003262
SLS,2020-10-06,2.65,2.66,2.5633,2.625,10689,2.625000000000002,2.599848702776513,2.5857801148198947,0.014068587956618472,0.005651898190507225
SLS,2020-10-05,2.6,2.69,2.55,2.6666,10685,2.6666000000000025,2.59527573964497,2.5826425240054864,0.012633215639483721,0.0035477257489794135
SLS,2020-10-02,2.5,2.65,2.5,2.65,7403,2.650000000000003,2.5823076923076917,2.575925925925925,0.006381766381766685,0.001276353276353337
SLS,2020-10-01,2.66,2.66,2.55,2.57,6670,2.5700000000000025,2.57,2.57,0.0,0.0
