Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-11-18,1.8,1.815,1.65,1.65,2690293,1.65,1.3784947024080565,1.3453120654252266,0.03318263698282964,-0.039332398623669225
LXRX,2020-11-17,2.25,2.38,1.88,1.95,36859392,1.95,1.3291301028458848,1.3209370306592447,0.008193072186640116,-0.057461157525293995
LXRX,2020-11-16,1.28,1.31,1.27,1.285,77966,1.2849999999999997,1.2162446669996823,1.2706119931119844,-0.054367326112302335,-0.07387471495327752
LXRX,2020-11-13,1.23,1.23,1.19,1.2101,72206,1.2100999999999995,1.2037436973632607,1.2694609525609428,-0.06571725519768233,-0.07875156216352136
LXRX,2020-11-12,1.25,1.26,1.23,1.23,51671,1.2299999999999989,1.202588005974763,1.2742098287658186,-0.07162182279105589,-0.08201013890498116
LXRX,2020-11-11,1.29,1.29,1.225,1.235,151521,1.2349999999999994,1.1976040070610832,1.277746615067084,-0.08014260800600083,-0.08460721793346253
LXRX,2020-11-10,1.17,1.23,1.1666,1.2234,162467,1.2233999999999992,1.190804735617644,1.2811663442724506,-0.09036160865480668,-0.08572337041532795
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.139999999999999,1.1848783239117608,1.2857876518142466,-0.10090932790248576,-0.0845638108554583
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.0899999999999992,1.1930380191684449,1.297450663959386,-0.10441264479094148,-0.08047743159370142
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.0999999999999994,1.2117722044717978,1.314046717076137,-0.10227451260433897,-0.07449362829439152
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1099999999999994,1.2320944234666702,1.3311704544422278,-0.09907603097555763,-0.0675484072169046
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1000999999999996,1.2542934095515192,1.3488640907976062,-0.09457068124608692,-0.05966650127724134
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0749999999999995,1.2823285749245228,1.3687652180614145,-0.0864366431368917,-0.050940456285029946
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.1299999999999992,1.3200246794562542,1.3922664355063274,-0.07224175605007321,-0.042066409572064506
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.1999999999999993,1.3545746211755734,1.4132477503468337,-0.05867312917126032,-0.03452257295256232
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2699999999999994,1.3826790977529504,1.4303075703745805,-0.047628472621630065,-0.028484933897887817
LXRX,2020-10-27,1.33,1.33,1.31,1.325,22708,1.3249999999999993,1.403166206435305,1.4431321760045468,-0.03996596956924203,-0.023699049216952255
LXRX,2020-10-26,1.32,1.3499,1.32,1.33,28501,1.3299999999999994,1.4173782439689968,1.452582750084911,-0.03520450611591408,-0.019632319128879864
LXRX,2020-10-23,1.37,1.375,1.35,1.365,37852,1.364999999999999,1.4332651974179054,1.462389370091704,-0.029124172673798517,-0.01573927238212131
LXRX,2020-10-22,1.4,1.4,1.36,1.36,39825,1.3599999999999997,1.445677051493888,1.47018051969904,-0.024503468205151924,-0.012393047309201948
LXRX,2020-10-21,1.39,1.41,1.39,1.4,33549,1.3999999999999997,1.4612546972200495,1.478994961274963,-0.017740264054913583,-0.009365442085214398
LXRX,2020-10-20,1.42,1.4343,1.405,1.41,77355,1.4099999999999997,1.4723919148964222,1.4853145581769602,-0.012922643280538049,-0.007271736592789601
LXRX,2020-10-19,1.49,1.5,1.45,1.455,50923,1.4549999999999998,1.4837358994230443,1.4913397228311172,-0.007603823408072863,-0.005859009920852489
LXRX,2020-10-16,1.5,1.51,1.49,1.51,16777,1.5099999999999998,1.4889606084090523,1.4942469006576065,-0.0052862922485541475,-0.005422806549047395
LXRX,2020-10-15,1.46,1.46,1.43,1.455,49365,1.4549999999999998,1.4851352644834257,1.4929866527102151,-0.007851388226789434,-0.005456935124170706
LXRX,2020-10-14,1.46,1.48,1.44,1.44,69701,1.4399999999999995,1.4906144034804119,1.496025584927032,-0.005411181446620006,-0.0048583218485160245
LXRX,2020-10-13,1.49,1.5075,1.48,1.495,19107,1.4949999999999997,1.4998170222950324,1.5005076317211945,-0.0006906094261620588,-0.004720106948989973
LXRX,2020-10-12,1.57,1.57,1.52,1.525,24828,1.5249999999999997,1.500692844530493,1.50094824225889,-0.0002553977283969999,-0.0057274813296969524
LXRX,2020-10-09,1.57,1.59,1.55,1.57,44436,1.5699999999999998,1.4962733617178554,1.499024101639601,-0.002750739921745904,-0.00709550223002194
LXRX,2020-10-08,1.51,1.53,1.5,1.525,54962,1.5249999999999997,1.4828685183938293,1.4933460297707692,-0.010477511376939974,-0.008181692807091004
LXRX,2020-10-07,1.45,1.47,1.45,1.455,51813,1.4549999999999996,1.4752082490108893,1.4908137121524307,-0.015605463141541653,-0.007607738164628762
LXRX,2020-10-06,1.45,1.45,1.42,1.425,64192,1.4249999999999998,1.4788824761037782,1.4936788091246251,-0.014796333020847154,-0.005608306920400595
LXRX,2020-10-05,1.46,1.48,1.43,1.4518,67974,1.4517999999999998,1.4886792899408283,1.4991731138545952,-0.010493823913766851,-0.00331130039528901
LXRX,2020-10-02,1.43,1.43,1.4027,1.415,60522,1.4149999999999996,1.495384615384615,1.5029629629629628,-0.007578347578347522,-0.0015156695156695488
LXRX,2020-11-19,1.57,1.58,1.49,1.51,765321,1.5099999999999998,1.51,1.51,0.0,0.0
