Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-18,0.69,0.7,0.6899,0.69,84578,0.69,0.6933020288033515,0.6966785918746117,-0.003376563071260219,-0.0021886120405062064
GSV,2020-11-17,0.68,0.69,0.6787,0.6857,33783,0.6857,0.6939023976766882,0.6972128792245806,-0.003310481547892485,-0.001891624282817703
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000001,0.6953937427088134,0.6981339095625471,-0.0027401668537336827,-0.0015369099665490074
GSV,2020-11-13,0.68,0.6889,0.68,0.6889,16289,0.6888999999999998,0.6965562413831431,0.6988646223275509,-0.002308380944407773,-0.0012360957447528384
GSV,2020-11-12,0.71,0.71,0.6851,0.7089,137383,0.7088999999999998,0.6979482852709874,0.6996617921137549,-0.0017135068427674982,-0.0009680244448391046
GSV,2020-11-11,0.67,0.683199,0.67,0.6772,34690,0.6771999999999999,0.695957064411167,0.6989227354828553,-0.002965671071688325,-0.0007816538453570061
GSV,2020-11-10,0.71,0.71,0.6938,0.6985,79161,0.6984999999999999,0.6993674397586519,0.7006605543214838,-0.0012931145628318765,-0.00023564953877417628
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.6869999999999999,0.6995251560784068,0.7008333986672024,-0.0013082425887955829,2.8716717240248775e-05
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7018024571835716,0.7019400705605786,-0.0001376133770070176,0.0003629565437492067
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6966938130351301,0.6997032762054248,-0.0030094631702947128,0.0004880990239382627
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.6951108699506083,0.6992475383018588,-0.004136668351250483,0.0013624895724965065
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.6978583008507189,0.7007873413660075,-0.002929040515288639,0.002737279053433254
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.7013141737326678,0.7025422486752881,-0.0012280749426203386,0.004153858945613727
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.704825841684062,0.7041856285693112,0.0006402131147508205,0.005499342417672244
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7039032674448006,0.7037284788548561,0.00017478858994446345,0.0067141247434026
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7045947706165826,0.7040187571632446,0.0005760134533380201,0.008348958781767134
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7078120016377795,0.7053882577363041,0.002423743901475373,0.01029219511387441
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7148687292082849,0.7082993183552084,0.006569410853076496,0.012259307916974167
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7192448617916095,0.709699263823625,0.009545597967984487,0.013681782182948585
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7209802912082657,0.709699204929515,0.011281086278750685,0.014715828236689607
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7229767077915867,0.7096751413238761,0.013301566467710637,0.015574513726174336
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.7260633819355116,0.7099691526297862,0.01609422930572535,0.01614275054079026
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7286930877419683,0.7098386848401691,0.018854402901799183,0.016154880849556488
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.729564558240508,0.7087137796273826,0.020850778613125454,0.015480000336495811
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7292852051933276,0.7069228019975732,0.022362403195754443,0.0141373057673384
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7262552425012053,0.703800626157379,0.022454616343826284,0.012081031410234389
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7185640138650609,0.6986201162499693,0.019943897615091518,0.009487635176836415
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.712812016385981,0.6944937255499669,0.018318290836014103,0.006873569567272639
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.702414201183432,0.6884532235939643,0.01396097758946768,0.004012389250087272
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.6891076923076923,0.6814814814814815,0.007626210826210844,0.001525242165242169
GSV,2020-11-19,0.665,0.68,0.665,0.6744,18076,0.6744000000000003,0.6744,0.6744,0.0,0.0
GSV,2020-11-19,0.665,0.68,0.665,0.6744,18076,0.6744000000000002,0.6744,0.6744,0.0,0.0
GSV,2020-11-19,0.665,0.68,0.665,0.6744,18076,0.6744000000000002,0.6744,0.6744,0.0,0.0
GSV,2020-11-19,0.665,0.68,0.665,0.6744,18076,0.6744000000000002,0.6744,0.6744,0.0,0.0
GSV,2020-11-19,0.665,0.68,0.665,0.6744,18076,0.6744000000000002,0.6744,0.6744,0.0,0.0
