Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.59,3.3278251367884613,3.182865113402048,0.14496002338641345,0.061425081053504645
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.49,3.2801569798409083,3.1502943224742115,0.12986265736669722,0.04054134547027744
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.242003703448346,3.1231178682721477,0.1188858351761981,0.018211017496172606
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.4600000000000004,3.1369134677116817,3.06736729773392,0.06954616997776197,-0.006957686923833882
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5200000000000005,3.0781704618410783,3.035956681552633,0.0422137802884448,-0.026083651149232737
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.275,2.9978378185394563,2.9972332160768445,0.0006046024626118474,-0.043158009008652236
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.1600000000000006,2.9474446946375394,2.975011873362992,-0.02756717872545256,-0.05409866187646825
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9910000000000005,2.908798275480728,2.9602128232320317,-0.05141454775130328,-0.06073153266422217
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8150000000000013,2.893852507386315,2.9577498490905936,-0.06389734170427852,-0.06306077889245178
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.9500000000000006,2.9081893269111,2.969169837017841,-0.06098051010674155,-0.06285163818949509
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.95,2.9005873863494815,2.9707034239792685,-0.07011603762978735,-0.06331942021018358
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.795,2.8916032747766582,2.97235969789761,-0.08075642312095077,-0.06162026585528275
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.8,2.9091675065542333,2.9865484737294183,-0.07738096717518506,-0.05683622653886552
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.875,2.9290161441095486,3.001472351627772,-0.07245620751822335,-0.05170004137978563
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.87,2.9388372612203755,3.0115901397579936,-0.07275287853761858,-0.0465109998451762
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.83,2.9513531268968074,3.0229173509386333,-0.07156422404182594,-0.039950530172065714
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.87,2.9734173317871364,3.0383507390137243,-0.06493340722658836,-0.032047106704625655
ABUS,2020-10-26,2.85,2.9210000000000003,2.84,2.905,41148,2.905,2.9922204830211605,3.0518187981348217,-0.05959831511366165,-0.02382553157413509
ABUS,2020-10-23,2.88,2.9,2.81,2.83,123890,2.8300000000000005,3.008078752661372,3.063564301985608,-0.05548554932423588,-0.01488233568925356
ABUS,2020-10-22,2.79,2.8924,2.7899,2.87,130482,2.870000000000001,3.0404567076907116,3.0822494461444565,-0.041792738453744434,-0.004731532280507979
ABUS,2020-10-21,2.89,2.92,2.84,2.85,117322,2.8500000000000005,3.0714488363617507,3.0992294018360127,-0.027780565474262,0.004533769262801244
ABUS,2020-10-20,3.02,3.05,2.96,2.96,81381,2.9600000000000004,3.1117122611547963,3.119167753982893,-0.007455492828097655,0.012612352947067055
ABUS,2020-10-19,3.08,3.1,3.02,3.035,150340,3.035000000000001,3.139296308637486,3.1319011743015253,0.007395134335960841,0.01762931439085801
ABUS,2020-10-16,3.08,3.13,3.08,3.115,59693,3.115000000000001,3.1582592738443016,3.1396532682456475,0.01860600559865411,0.020187859404582304
ABUS,2020-10-15,3.1,3.134,3.04,3.105,119125,3.1050000000000004,3.1661245963614477,3.1416255297052995,0.02449906665614776,0.020583322856064352
ABUS,2020-10-14,3.22,3.32,3.2,3.21,134358,3.2100000000000004,3.177238159336256,3.1445555720817238,0.032682587254532436,0.01960438690604339
ABUS,2020-10-13,3.16,3.31,3.16,3.3015,203882,3.3015,3.1712814610337565,3.139320017848261,0.03196144318549532,0.016334836818921127
ABUS,2020-10-12,3.16,3.21,3.1,3.135,117809,3.135,3.1476053630398946,3.1263456192761216,0.021259743763772487,0.012428185227277578
ABUS,2020-10-09,3.16,3.23,3.12,3.15,104990,3.1500000000000004,3.149897247228967,3.1256532688182124,0.024243978410754874,0.010220295593153739
ABUS,2020-10-08,3.39,3.44,3.27,3.325,279502,3.3250000000000006,3.1498785649069605,3.1237055303236687,0.026173034583291788,0.006714374888753563
ABUS,2020-10-07,3.1,3.22,3.09,3.185,117275,3.1850000000000005,3.118038303980953,3.107601972749562,0.010436331231391094,0.0018497099651190068
ABUS,2020-10-06,3.26,3.3,3.16,3.2082,183186,3.2082,3.1058634501593083,3.1014101305695267,0.004453319589781124,-0.0002969453514490149
ABUS,2020-10-05,3.04,3.0687,3.01,3.05,89270,3.0500000000000003,3.087256804733728,3.0928669410150893,-0.0056101362813612,-0.0014845115867566606
ABUS,2020-10-02,3.0,3.13,2.97,3.07,218066,3.0700000000000003,3.0940307692307685,3.096296296296296,-0.002265527065527184,-0.0004531054131055257
ABUS,2020-10-01,3.17,3.17,3.07,3.0984,99849,3.0984000000000003,3.0984,3.0984,0.0,0.0
