Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-11-18,0.3403,0.3498,0.34,0.3432,131580,0.3432,0.3507619802179602,0.3539977286178015,-0.003235748399841309,-0.006147206168374321
DNN,2020-11-17,0.38,0.38,0.3409,0.3538,563231,0.3538000000000001,0.35213688571213475,0.3548615469072256,-0.002724661195090849,-0.006875070610507574
DNN,2020-11-16,0.35,0.36,0.35,0.3528,58697,0.3528000000000001,0.35183450129615923,0.3549464706598037,-0.0031119693636444397,-0.007912672964361754
DNN,2020-11-13,0.3698,0.3698,0.3556,0.3579,68099,0.3579000000000001,0.35165895607727904,0.355118188312588,-0.0034592322353089178,-0.009112848864541069
DNN,2020-11-12,0.3738,0.3738,0.3572,0.3615,81582,0.3615,0.3505242208186025,0.35489564337759494,-0.004371422558992477,-0.010526253021849091
DNN,2020-11-11,0.375,0.3799,0.3662,0.3674,90546,0.3674000000000001,0.34852862460380296,0.3543672948478025,-0.005838670243999589,-0.012064960637563257
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,0.3585990000000001,0.3450974654408581,0.3533246784356268,-0.008227212994768696,-0.013621533235954187
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.35960000000000003,0.3426426409755595,0.3529027327104769,-0.010260091734917431,-0.014970113296250557
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34680000000000005,0.33955948478929765,0.3523669513273152,-0.012807466538017507,-0.01614761868658385
DNN,2020-11-05,0.33399999999999996,0.34,0.33,0.3395,116943,0.3395000000000001,0.33824302747826085,0.3528123074335004,-0.014569279955239543,-0.016982656723725422
DNN,2020-11-04,0.345,0.345,0.3323,0.33299999999999996,125587,0.3330000000000001,0.3380144870197628,0.3538772920281804,-0.01586280500841764,-0.01758600091584689
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,0.3397500000000001,0.3389262119324469,0.35554747539043485,-0.016621263457987926,-0.0180167998927042
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,0.3419000000000001,0.3387764322838009,0.35681127342166963,-0.01803484113786874,-0.018365684001383255
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,0.3295000000000001,0.33820851088085563,0.3580041752954032,-0.019795664414547557,-0.018448394717261885
