Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5349,0.5321420280579883,0.574128291212956,-0.04198626315496778,-0.04652922413544794
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102320000000001,0.5316405786139862,0.5772665545099925,-0.045625975896006365,-0.04766496438056797
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076000000000003,0.5355330474528928,0.5826293188707921,-0.04709627141789918,-0.048174711501708364
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041000000000002,0.5406117833534188,0.5886316643804553,-0.04801988102703658,-0.04844432152266062
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399000000000003,0.5472502894176767,0.5953941975308917,-0.048143908113215006,-0.048550431646566625
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403000000000002,0.5485867056754361,0.5998337333333631,-0.051247027657926984,-0.048652062529904526
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496990000000002,0.5500933794346063,0.6045964320000322,-0.05450305256542587,-0.048003321247898904
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.5300000000000002,0.5501650847863531,0.6089882265600348,-0.05882314177368185,-0.04637838841851716
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965000000000002,0.5538314638384171,0.6153072846848376,-0.06147582084642056,-0.04326720007972601
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794000000000002,0.5642553663544929,0.6248118674596246,-0.06055650110513167,-0.038715044888052365
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789000000000002,0.5796836147825826,0.6364448168563945,-0.056761202073811974,-0.03325468083378254
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5144000000000001,0.5980079083794158,0.649048402204906,-0.05104049382549025,-0.027378050523775184
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6132093462665823,0.6598202743812984,-0.04661092811471612,-0.021462439698346412
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6356110455877791,0.6734058963318024,-0.037794850744023216,-0.015175317594253983
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6584494175128299,0.6864783680383465,-0.028028950525516568,-0.009520434306811675
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.6761011297878898,0.6964874374814143,-0.020386307693524446,-0.004893305252135449
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6931740624765972,0.7056304324799274,-0.012456370003330221,-0.001020054641788198
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7119329829268877,0.7148808670783217,-0.0029478841514339878,0.0018390241985973073
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7168117070954126,0.7172633364445874,-0.0004516293491747536,0.003035751286105131
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7135047447491241,0.7158444033601544,-0.00233965861103036,0.003907596444925102
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7166054256126011,0.7173958756289667,-0.0007904500163655738,0.005469410208913968
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.7207155029967105,0.7192675456792841,0.0014479573174265292,0.007034375265233853
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.727298321723385,0.7220481493336267,0.005250172389758334,0.008430979752185711
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7322798347640005,0.7238200012803169,0.008459833483683621,0.009226181592792555
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7345125319938188,0.7241256013827422,0.01038693061107665,0.009417768620069789
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.739856265083604,0.7256458894933616,0.01421037559024241,0.009175478122318073
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.7391028587351683,0.7241775606528306,0.01492529808233778,0.007916753755336988
REI,2020-10-12,0.83,0.83,0.762,0.762,125270,0.7619999999999998,0.7381761057779263,0.722575765505057,0.015600340272869271,0.0061646176735867895
REI,2020-10-09,0.85,0.8799,0.8476,0.86,489857,0.8599999999999999,0.7338444886466401,0.7194218267454615,0.014422661901178581,0.0038056870237661686
REI,2020-10-08,0.73,0.73,0.71001,0.715,28186,0.7149999999999997,0.7109071229460292,0.7081755728850985,0.002731550060930732,0.0011514433044130653
REI,2020-10-07,0.7006,0.73,0.69,0.71545,14335,0.7154499999999998,0.7101629634816709,0.7076296187159063,0.0025333447657645003,0.0007564166152836485
REI,2020-10-06,0.715,0.7351,0.715,0.7340000000000001,46440,0.7339999999999999,0.7092016841147019,0.7070039882131788,0.002197695901523078,0.00031218457766343555
REI,2020-10-05,0.72,0.73,0.711,0.711,40466,0.7109999999999997,0.7046928994082841,0.7048443072702331,-0.00015140786194900446,-0.00015919325330147506
REI,2020-10-02,0.67,0.7,0.66,0.695,98826,0.6949999999999997,0.7035461538461538,0.7043518518518518,-0.0008056980056979635,-0.0001611396011395927
REI,2020-10-01,0.6809,0.715,0.68,0.7051,118605,0.7050999999999997,0.7051,0.7051,0.0,0.0
