Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-11-18,2.31,2.3798,2.31,2.31,21831,2.31,2.402102927140789,2.4705553881096933,-0.06845246096890367,-0.1079533104808375
NCTY,2020-11-17,2.34,2.42,2.2827,2.37,122625,2.37,2.4188489138936595,2.483399819158468,-0.06455090526480856,-0.11782852285882084
NCTY,2020-11-16,2.55,2.58,2.36,2.4376,103608,2.4376,2.4277305346015976,2.492471804691146,-0.06474127008954822,-0.1311479272573239
NCTY,2020-11-13,2.74,2.82,2.6,2.69,260364,2.6899999999999986,2.4259360863473427,2.4968615490664376,-0.07092546271909493,-0.1477495915492678
NCTY,2020-11-12,2.4746,2.59,2.4746,2.5643,38477,2.564299999999999,2.3779244656832232,2.4814104729917528,-0.10348600730852953,-0.166955623756811
NCTY,2020-11-11,2.41,2.55,2.405,2.53,107873,2.529999999999999,2.344038004898355,2.474779310831093,-0.13074130593273825,-0.18282302786888135
NCTY,2020-11-10,2.3,2.32,2.255,2.2839,24669,2.2838999999999987,2.3102267330616924,2.4703616556975807,-0.16013492263588835,-0.19584345835291714
NCTY,2020-11-09,2.25,2.38,2.24,2.36,42855,2.3599999999999985,2.3150134118001815,2.4852785881533874,-0.17026517635320548,-0.2047705922821743
NCTY,2020-11-06,2.5,2.61,2.42,2.4995,153507,2.499499999999999,2.306834032127488,2.4953008752056585,-0.18846684307817085,-0.21339694626441638
NCTY,2020-11-05,2.235,2.2999,2.18,2.23,49294,2.229999999999999,2.271803856150667,2.4949649452221108,-0.22316108907144366,-0.21962947206097785
NCTY,2020-11-04,2.22,2.27,2.119,2.119,85855,2.119,2.2794045572689705,2.51616214083988,-0.2367575835709097,-0.21874656780836135
NCTY,2020-11-03,2.2,2.2399,2.16,2.2,29465,2.1999999999999997,2.3085690222269646,2.5479351121070697,-0.2393660898801051,-0.21424381386772423
NCTY,2020-11-02,2.14,2.19,2.12,2.14,33961,2.1399999999999992,2.3283088444500493,2.5757699210756346,-0.2474610766255858,-0.20796324486462897
NCTY,2020-10-30,2.11,2.28,2.04,2.2279,420966,2.2278999999999987,2.36254681616824,2.610631514761686,-0.2480846985934457,-0.19808878692438986
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.129999999999999,2.3870280554715566,2.6412500359426208,-0.2542219804710641,-0.18558980900712585
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.089999999999999,2.4337604291936583,2.6821500388180306,-0.24838960962437276,-0.16843176614114128
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.120099999999999,2.4962623254106866,2.729522041923473,-0.2332597165127863,-0.1484423052703335
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.24,2.564655475485357,2.7782758052773513,-0.2136203297919934,-0.1272379524597203
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.317899999999999,2.6236837437554232,2.8213378696995397,-0.19765412594411647,-0.10564235812665179
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.259999999999999,2.679280788074591,2.8616128992755026,-0.18233211120091172,-0.08263941617228562
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.289999999999999,2.7555136586336078,2.909741931217543,-0.15422827258393568,-0.0577162424151291
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.3999,2.8401525056579,2.9593212857149465,-0.11916878005704667,-0.03358823487292756
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.36,2.9201984157775183,3.004074988572142,-0.0838765727946238,-0.012193098576897776
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000004,3.0220526731916126,3.0556009876579133,-0.03354831446630069,0.005727769977533732
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644,3.0560622501355423,3.0732490666705465,-0.0171868165350042,0.015546791088492336
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052,3.1309826592510963,3.10758899200419,0.023393667246905725,0.02373019299436647
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.12767,3.1453431427512952,3.1120361113645254,0.033307031386769825,0.02381432443123154
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112,3.1485564414333487,3.1107854002736874,0.037771041159661234,0.021441147692346972
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.38,3.1552030671485034,3.1106882322955824,0.04451483485292096,0.017358674325518405
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.207,3.11433089753914,3.0891432908792287,0.025187606659911044,0.010569634193667764
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.14501,3.0974819698189835,3.0797147541495677,0.017767215669416636,0.006915141077106833
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153,3.088840509786072,3.0744911344815327,0.01434937530453917,0.004202122429029604
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801,3.0771751479289935,3.0682104252400553,0.008964722688939109,0.0016653092101522127
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000003,3.0584615384615383,3.05925925925926,-0.000797720797720558,-0.00015954415954428925
NCTY,2020-10-01,3.08,3.1,3.0,3.06,150783,3.0600000000000005,3.06,3.06,0.0,0.0
