Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.878241395819948,4.87403916483951,0.0042022309804377045,-0.06779779400651383
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.805194376878119,4.841562298026671,-0.036367921148551474,-0.08579780025325194
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.780684263583232,4.833687281868803,-0.053003018285572516,-0.09815527002942706
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.752626856962001,4.825582264418308,-0.07295540745630724,-0.1094433329653909
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.713104467318729,4.814028845571774,-0.1009243782530449,-0.11856531434266179
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.7339416431948615,4.831271153217516,-0.09732951002265457,-0.12297554836506602
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.718294669230291,4.832172845474917,-0.1138781762446257,-0.12938705795066888
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.732530063635799,4.847546673112911,-0.11501660947711125,-0.13326427837717966
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.694790075205944,4.840142406961943,-0.1453523317559986,-0.13782619560219675
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.708570088879752,4.8578337995188985,-0.14926371063914612,-0.13594466156374607
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.72103737776698,4.87526050348041,-0.1542231257134299,-0.13261489929489606
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.69031690099734,4.874081343758843,-0.18376444276150306,-0.1272128426902626
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.674010882996857,4.881607851259551,-0.20759696826269455,-0.11307494267245247
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.738376498087193,4.9265364793603155,-0.1881599812731212,-0.08944443627489214
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.830808588648503,4.9822593977091385,-0.15145080906063768,-0.06476555002533466
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.88004651385732,5.016040149525871,-0.13599363566855072,-0.04309423526650934
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,4.919145880013197,5.044123361487941,-0.12497748147474395,-0.019869385165998982
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,4.554999999999999,4.98808149456105,5.084453230406976,-0.09637173584592597,0.006407638911187265
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.066823584481242,5.126809488839537,-0.059985904358293325,0.03210248260046557
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.151700599841468,5.168954247946698,-0.017253648105230113,0.05512457934015551
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.241100708903553,5.209670587782433,0.03143012112111965,0.0732191362015019
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.3322099287042,5.247244234805028,0.08496569389917141,0.08366638997159746
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.3689753702867815,5.25662377358943,0.11235159669735052,0.08334156398970374
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,5.439999999999998,5.358789073975287,5.2431536754765835,0.11563539849870265,0.07608905581279182
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.344023451061703,5.227405969514711,0.11661748154699135,0.06620247014131389
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.3465731694365575,5.219198447075888,0.1273747223606696,0.053598717289894515
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.282768291152295,5.180934322841959,0.10183396831033598,0.035154716022200744
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,5.359999999999996,5.203926162270894,5.138097068669317,0.06582909360157796,0.018484902950166936
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,5.4999999999999964,5.175549100865601,5.120344834162863,0.05520426670274059,0.0066488552873144
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,5.4499999999999975,5.116558028295712,5.089972420895892,0.026585607399820962,-0.005489997566541704
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,5.209999999999996,5.055932215258569,5.0611702145675626,-0.005237999308993935,-0.01350889880813215
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,5.269999999999997,5.027919890760127,5.049263831732968,-0.02134394097284087,-0.015576623682916704
RUBY,2020-10-05,4.73,4.85,4.73,4.76,3620,4.759999999999998,4.983905325443787,5.031604938271605,-0.047699612827818434,-0.014134794360435663
RUBY,2020-10-02,4.92,4.92,4.72,4.72,8743,4.719999999999997,5.024615384615384,5.053333333333334,-0.028717948717949863,-0.005743589743589972
RUBY,2020-10-01,5.02,5.09,5.01,5.08,1992,5.079999999999997,5.08,5.08,0.0,0.0
