Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-07-19,6.27,6.3,6.1604,6.2,67569,6.2,6.700753355035249,6.730005424118911,-0.0292520690836619,-0.03999195487574922
HBM,2021-07-16,7.02,7.05,7.02,7.05,15339,7.05,6.791799419587113,6.772405858048424,0.0193935615386884,-0.042676926323771035
HBM,2021-07-15,6.79,6.79,6.78,6.78,17067,6.78,6.744853859512042,6.750198326692298,-0.0053444671802562,-0.0581945482893859
HBM,2021-07-14,6.95,7.02,6.95,7.02,49767,7.02,6.738463652150595,6.747814192827682,-0.0093505406770866,-0.07140706856666831
HBM,2021-07-13,6.73,6.83,6.72,6.82,31362,6.82,6.687275225268885,6.726039328253897,-0.038764102985012,-0.08692120053906373
HBM,2021-07-12,6.76,6.83,6.76,6.82,32939,6.82,6.663143448045046,6.7185224745142085,-0.0553790264691622,-0.09896047492757663
HBM,2021-07-09,6.74,6.7585,6.72,6.72,20796,6.72,6.634624074962328,6.710404272475345,-0.0757801975130174,-0.10985583704218022
HBM,2021-07-08,6.54,6.595,6.5,6.55,28327,6.55,6.619101179500932,6.709636614273373,-0.0905354347724411,-0.11837474692447111
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.631665030319283,6.722407543415243,-0.09074251309596,-0.1253345749624786
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.651967763104607,6.738600146888462,-0.0866323837838551,-0.13398259042910823
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.634143720032718,6.737688158639539,-0.1035444386068213,-0.1458201420904215
HBM,2021-07-02,6.7,6.76,6.67,6.68,32250,6.68,6.613078941856848,6.736703211330703,-0.1236242694738543,-0.15638906796132152
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.600911476739912,6.741239468237159,-0.1403279914972461,-0.1645802675831883
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.579259017965351,6.742938625696132,-0.1636796077307813,-0.17064333660467382
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.597306112140868,6.763973715751822,-0.1666676036109544,-0.17238426882314714
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.613179950711935,6.784291613011968,-0.1711116623000332,-0.1738134351261953
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.601030850841378,6.792634942052926,-0.1916040912115475,-0.17448887833273577
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.5812364600852655,6.79925373741716,-0.218017277331894,-0.17021007511303282
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.574497634646223,6.813730036410532,-0.2392324017643092,-0.15825827455831729
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.595315386400081,6.842028439323375,-0.2467130529232939,-0.1380147427568193
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.661736365745551,6.890990714469245,-0.2292543487236944,-0.11084016521520065
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.760233886790196,6.952669971626785,-0.1924360848365882,-0.08123661933807722
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,6.885730957115687,7.023283569356927,-0.1375526122412402,-0.053436752963449435
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,6.983136585682176,7.077146254905481,-0.094009669223305,-0.03240778814400173
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.080070510351662,7.127317955297919,-0.0472474449462563,-0.017007317874175906
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.140083330415601,7.157503391721752,-0.0174200613061508,-0.009447286106155804
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.1455530268548015,7.161303663059493,-0.0157506362046913,-0.007454092306157052
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.139289940828402,7.1598079561042525,-0.0205180152758508,-0.005379956331523488
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.164615384615384,7.172592592592593,-0.0079772079772082,-0.001595441595441649
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.18,7.18,0.0,0.0
