Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-19,3.48,3.48,3.4,3.4233,88735,3.4233,3.8840789187573113,4.391774873992216,-0.507695955234905,-0.4368764541651711
ENDP,2021-07-16,3.37,3.4,3.36,3.39,111108,3.39,3.9678569039859135,4.469252863911593,-0.5013959599256794,-0.41917157889773765
ENDP,2021-07-15,3.58,3.6,3.58,3.6,21104,3.6,4.072921795619716,4.5555930930245205,-0.4826712974048046,-0.39861548364075217
ENDP,2021-07-14,3.62,3.65,3.61,3.61,30896,3.61,4.158907576641482,4.632040540466482,-0.4731329638249999,-0.37760153019973897
ENDP,2021-07-13,3.67,3.71,3.63,3.71,45156,3.71,4.25870895421266,4.7138037837038,-0.4550948294911396,-0.35371867179342364
ENDP,2021-07-12,3.76,3.84,3.76,3.82,40993,3.82,4.358474218614962,4.794108086400104,-0.4356338677851425,-0.3283746323689946
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,4.4563786219995,4.872036733312113,-0.415658111312613,-0.3015598235149576
ENDP,2021-07-08,3.69,3.69,3.68,3.6801,107561,3.6801,4.582992916908499,4.960999671977081,-0.3780067550685819,-0.2730352515655437
ENDP,2021-07-07,4.37,4.48,4.37,4.3874,29126,4.3874,4.747155265437318,5.063471645735248,-0.3163163802979305,-0.24679237568978413
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.812565313698648,5.117557377394068,-0.30499206369542,-0.2294113745377475
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.896686279825675,5.178969967585593,-0.2822836877599179,-0.21051620224832937
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,4.996101967066708,5.245295564992441,-0.2491935979257329,-0.1925743308704322
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.042665961078837,5.285719210191837,-0.2430532491129993,-0.178419514106607
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.081332499456808,5.322176747007184,-0.2408442475503758,-0.1622610803550089
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.156102044812592,5.374342886767759,-0.2182408419551675,-0.1426152885561672
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.2008478711421535,5.41149031770918,-0.2106424465670269,-0.12370890020641709
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.235547484077091,5.443609543125914,-0.2080620590488235,-0.10197551361626461
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.298901572091108,5.488130306575988,-0.1892287344848799,-0.07545387725812486
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.398701857925855,5.547180731102066,-0.1484788731762112,-0.04701016295143607
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.511193104821465,5.608555189590232,-0.0973620847687666,-0.02164298539524228
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.581410032970823,5.64723960475745,-0.0658295717866277,-0.0027132105518609707
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.658030038965518,5.686218773138046,-0.0281887341725282,0.0130658797568305
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.69921731877743,5.70659627498909,-0.0073789562116601,0.023379533239170174
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.754529558555145,5.731523976988218,0.0230055815669274,0.031069155601877764
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.81535311465608,5.756445895147275,0.0589072195088054,0.03308504911061534
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.8454173173208215,5.764961566759057,0.0804557505617644,0.026629506511067824
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.773675011379153,5.726958492099781,0.0467165192793714,0.013172945498393662
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.718343195266272,5.698875171467764,0.0194680237985078,0.004787052053149204
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.690769230769231,5.685185185185184,0.0055840455840465,0.0011168091168093142
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.68,5.68,0.0,0.0
