Symbol,Date,Open,High,Low,Close,Volume
ENDP,2021-11-03,5.04,5.07,5.01,5.02,61056
ENDP,2021-11-02,4.99,5.01,4.87,5.005,292558
ENDP,2021-11-01,4.18,4.3,4.17,4.28,34109
ENDP,2021-10-29,4.28,4.29,4.21,4.24,56647
ENDP,2021-10-28,4.2,4.23,4.155,4.155,48635
ENDP,2021-10-27,4.32,4.36,4.311,4.35,48403
ENDP,2021-10-26,4.71,4.77,4.52,4.54,301242
ENDP,2021-10-25,4.61,4.64,4.59,4.64,81316
ENDP,2021-10-22,4.7119,4.72,4.58,4.71,158202
ENDP,2021-10-21,4.3,4.33,4.3,4.33,82495
ENDP,2021-10-20,4.2,4.25,4.12,4.18,84322
ENDP,2021-10-19,4.2128,4.2128,4.13,4.1462,33059
ENDP,2021-10-18,4.18,4.18,4.12,4.175,127249
ENDP,2021-10-15,4.21,4.23,4.165,4.1836,88083
ENDP,2021-10-14,4.14,4.14,4.08,4.09,40302
ENDP,2021-10-13,4.13,4.13,4.07,4.0988,57813
ENDP,2021-10-12,4.1749,4.21,4.11,4.155,79493
ENDP,2021-10-11,4.2064,4.21,4.06,4.18,179853
ENDP,2021-10-08,3.66,3.71,3.6,3.645,96578
ENDP,2021-10-07,3.44,3.45,3.39,3.3932,18755
ENDP,2021-10-06,3.49,3.49,3.35,3.36,91933
ENDP,2021-10-05,3.44,3.45,3.38,3.3911,60432
ENDP,2021-10-04,3.42,3.43,3.38,3.42,170308
ENDP,2021-10-01,3.26,3.28,3.24,3.2686,94588
ENDP,2021-09-30,3.3652,3.42,3.3505,3.37,61028
