Symbol,Date,Open,High,Low,Close,Volume
HBM,2021-11-03,6.63,6.64,6.63,6.64,6124
HBM,2021-11-02,6.87,6.87,6.84,6.86,12057
HBM,2021-11-01,7.04,7.04,6.96,6.96,7035
HBM,2021-10-29,7.0,7.03,6.87,6.92,54116
HBM,2021-10-28,7.04,7.04,7.02,7.02,6859
HBM,2021-10-27,7.1,7.1,6.97,6.99,63739
HBM,2021-10-26,7.35,7.37,7.28,7.28,25237
HBM,2021-10-25,7.26,7.29,7.26,7.28,26732
HBM,2021-10-22,7.31,7.31,7.27,7.31,14144
HBM,2021-10-21,7.27,7.27,7.13,7.19,63119
HBM,2021-10-20,7.43,7.43,7.32,7.33,34541
HBM,2021-10-19,7.54,7.54,7.48,7.5,55482
HBM,2021-10-18,7.36,7.37,7.28,7.28,55332
HBM,2021-10-15,7.35,7.455,7.35,7.43,70623
HBM,2021-10-14,7.19,7.3448,7.19,7.29,122237
HBM,2021-10-13,6.85,6.895,6.83,6.86,50447
HBM,2021-10-12,6.68,6.73,6.62,6.62,36699
HBM,2021-10-11,6.75,6.75,6.72,6.72,21615
HBM,2021-10-08,6.4,6.46,6.4,6.44,6810
HBM,2021-10-07,6.15,6.2,6.15,6.2,13124
HBM,2021-10-06,6.07,6.1,6.05,6.06,17310
HBM,2021-10-05,6.2,6.24,6.1742,6.24,44590
HBM,2021-10-04,6.3,6.37,6.3,6.315,64399
HBM,2021-10-01,6.28,6.42,6.28,6.4155,29051
HBM,2021-09-30,6.0,6.07,5.87,6.06,83158
HBM,2021-09-29,5.93,5.97,5.88,5.89,29095
HBM,2021-09-28,6.12,6.12,6.1,6.1,16945
HBM,2021-09-27,5.91,5.95,5.91,5.94,22085
HBM,2021-09-24,5.74,5.8,5.72,5.72,41648
HBM,2021-09-23,5.59,5.64,5.57,5.61,25323
