Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-12-22,0.72,0.72,0.7,0.7059,165593,0.7059,0.7177683448323876,0.6830154742595644,0.03475287057282317,0.04627810522459291
REI,2020-12-21,0.6931,0.7048,0.65,0.6871,782997,0.6871,0.7199262257110035,0.6811847122003296,0.0387415135106739,0.049159413887535336
REI,2020-12-18,0.7354,0.7490000000000001,0.72,0.7203470000000001,206955,0.7203470000000001,0.7258946303857314,0.6807114891763559,0.0451831412093755,0.05176388898175069
REI,2020-12-17,0.7509999999999999,0.7787,0.705,0.7098,670063,0.7098,0.7269032904558644,0.6775406483104643,0.049362642145400086,0.05340907592484448
REI,2020-12-16,0.7326,0.7471,0.7120000000000001,0.7257,484971,0.7257,0.730012979629658,0.6749599001753015,0.055053079454356564,0.05442068436970557
REI,2020-12-15,0.81,0.81,0.7215,0.7215,511365,0.7215,0.7307971577441413,0.6709006921893256,0.059896465554815766,0.05426258559854282
REI,2020-12-14,0.8454,0.85,0.81,0.81,433929,0.81,0.7324875500612579,0.6668527475644717,0.06563480249678633,0.05285411560947459
REI,2020-12-11,0.8465,0.8465,0.8051,0.8051,362287,0.8050999999999999,0.718394377345123,0.6554009673696293,0.06299340997549374,0.049658943887646675
REI,2020-12-10,0.77,0.78,0.7501,0.7777,495209,0.7776999999999997,0.7026297186806,0.6434250447591996,0.059204673921400386,0.04632532736568491
REI,2020-12-09,0.77,0.83,0.76,0.8151,936564,0.8150999999999998,0.6889805766225272,0.6326830483399355,0.05629752828259171,0.04310549072675604
REI,2020-12-08,0.76,0.76,0.7202,0.7361,498289,0.7360999999999996,0.6660497723720776,0.6180896922071304,0.04796008016494724,0.03980748133779712
REI,2020-12-07,0.73,0.81,0.7,0.7252,729229,0.7251999999999996,0.653313367348819,0.6086488675837008,0.0446644997651181,0.03776933163100959
REI,2020-12-04,0.66,0.7,0.66,0.6968,349887,0.6967999999999998,0.6402430705031497,0.599324776990397,0.04091829351275267,0.03604553959748246
REI,2020-12-03,0.6432,0.6592,0.64,0.6526,189804,0.6525999999999997,0.6299599924128133,0.5915267591496288,0.038433233263184485,0.034827351118664904
REI,2020-12-02,0.63,0.63,0.612,0.615051,79332,0.6150509999999999,0.6258436273969612,0.5866408998815992,0.03920272751536202,0.03392588058253501
REI,2020-12-01,0.6597,0.6633,0.6301,0.6376,354602,0.6375999999999997,0.6278059232873178,0.5843680918721271,0.043437831415190635,0.03260666884932825
REI,2020-11-30,0.71,0.71,0.665,0.6686,278360,0.6685999999999996,0.6260251820668301,0.5801095392218973,0.04591564284493277,0.02989887820786265
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6182843060789811,0.5730303023596491,0.04525400371933197,0.02589468704859512
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6033359980933414,0.5628327265484211,0.04050327154492028,0.021054857880910906
REI,2020-11-25,0.69,0.7,0.6311,0.6359,383136,0.6358999999999996,0.5856698159284943,0.5518193446722948,0.033850471256199555,0.01619275446490856
REI,2020-11-24,0.7033,0.725,0.6821,0.7146,619912,0.7145999999999996,0.5765370551882205,0.5450928922460784,0.03144416294214214,0.011778325267085808
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6380999999999996,0.5514347015860789,0.5315323236257646,0.019902377960314244,0.0068618658483217245
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.6199999999999996,0.5356773746017296,0.5230069095158258,0.012670465085903748,0.003601737820323594
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5550999999999996,0.5203459881656805,0.5152474622770918,0.005098525888588612,0.0013345560039285554
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5348999999999996,0.5140270769230769,0.5120592592592592,0.001967817663817706,0.00039356353276354117
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102319999999997,0.510232,0.510232,0.0,0.0
