Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2020-12-22,2.5,2.5,2.47,2.485,89582,2.485,2.842028565220711,3.368487556182745,-0.5264589909620341,-0.4387847814833916
NBRV,2020-12-21,2.45,2.47,2.44,2.4531,77431,2.4531000000000005,2.9069428498062946,3.4391665606773647,-0.5322237108710701,-0.416866229113731
NBRV,2020-12-18,2.5,2.5,2.44,2.4798,42013,2.4798,2.9894597315892573,3.5180518855315537,-0.5285921539422973,-0.3880268586743962
NBRV,2020-12-17,2.38,2.46,2.37,2.44,104569,2.4400000000000004,3.0821251373327585,3.6011120363740785,-0.51898689904132,-0.35288553485742113
NBRV,2020-12-16,2.37,2.4,2.32,2.3231,149060,2.3231000000000006,3.1988751623023512,3.6940009992840053,-0.4951258369816536,-0.3113601938114464
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.4800000000000004,3.358107009993688,3.8036730792267255,-0.4455660692330379,-0.2654187830188945
NBRV,2020-12-14,2.58,2.58,2.4466,2.5,506761,2.5000000000000004,3.51776282999254,3.909566925564864,-0.3918040955723239,-0.2203819614653587
NBRV,2020-12-11,2.44,2.5,2.31,2.4734,1328513,2.4734,3.702810617263911,4.022332279610053,-0.3195216623461423,-0.17752642793861728
NBRV,2020-12-10,3.42,3.5,3.39,3.49,48869,3.49,3.926339820402804,4.146246861978857,-0.2199070415760533,-0.14202761933673613
NBRV,2020-12-09,3.68,3.7,3.61,3.64,70323,3.640000000000001,4.005674333203313,4.1987466109371665,-0.19307227773385272,-0.12255776377690691
NBRV,2020-12-08,3.85,3.85,3.75,3.76,74696,3.76,4.072160575603915,4.243446339812139,-0.17128576420822395,-0.10492913528767023
NBRV,2020-12-07,3.85,3.97,3.8,3.8299,76545,3.8299,4.1289170438955365,4.2821220469971095,-0.15320500310157392,-0.0883399780575318
NBRV,2020-12-04,3.75,3.84,3.75,3.8,71547,3.8,4.18328377914927,4.318299810756877,-0.13501603160760833,-0.07212372179652149
NBRV,2020-12-03,3.88,4.2299,3.72,3.88,147695,3.88,4.252971738994591,4.359763795617428,-0.10679205662283664,-0.05640064434374999
NBRV,2020-12-02,3.7,3.998,3.64,3.943,225702,3.9430000000000014,4.320784782448153,4.398144899266822,-0.07736011681866906,-0.04380279127397832
NBRV,2020-12-01,4.303,4.3999,4.291,4.356,14557,4.356,4.389472924711454,4.434556491208167,-0.045083566496713516,-0.035413459887805636
NBRV,2020-11-30,4.34,4.34,4.211,4.274,34474,4.273999999999999,4.3955589110226265,4.440841010504822,-0.04528209948219431,-0.032995933235578666
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.417660531208559,4.454188291345206,-0.03652776013664738,-0.029924391673924532
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.415598809610113,4.456203354652823,-0.04060454504270883,-0.028273549558243818
NBRV,2020-11-25,4.413,4.5089999999999995,4.35,4.35,31327,4.3500000000000005,4.4131622295392265,4.458379623025049,-0.045217393485823536,-0.02519080068712734
NBRV,2020-11-24,4.499,4.5,4.301,4.466,54892,4.466000000000001,4.424646271273629,4.467049992867054,-0.042403721593423434,-0.02018415248745351
NBRV,2020-11-23,4.16,4.2,4.066,4.091,28119,4.091000000000002,4.4171274115052,4.467133992296418,-0.05000658079121845,-0.014629260210960806
NBRV,2020-11-20,4.4,4.431,4.303999999999999,4.353,11059,4.3530000000000015,4.4764233045061435,4.497224711680131,-0.0208014071739866,-0.005784930065896618
NBRV,2020-11-19,4.51,4.51,4.39,4.397,15796,4.397000000000004,4.498863905325443,4.508762688614541,-0.009898783289098212,-0.0020308107888739003
NBRV,2020-11-18,4.593999999999999,4.6,4.452,4.513999999999999,12387,4.514000000000003,4.517384615384615,4.517703703703704,-0.0003190883190891114,-6.381766381782229e-05
NBRV,2020-11-17,4.75,4.75,4.44201,4.518,14696,4.518000000000004,4.518,4.518,0.0,0.0
