Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-22,3.59,3.73,3.5702,3.62,207876,3.62,3.5575858752694742,3.3574261308223723,0.20015974444710194,0.1764316526394026
GLOG,2020-12-21,3.75,3.79,3.65,3.67,256620,3.67,3.546237852591197,3.336420221288162,0.20981763130303488,0.17049962968747778
GLOG,2020-12-18,3.91,4.04,3.88,3.88,100470,3.88,3.5237356439714143,3.3097338389912148,0.2140018049801995,0.1606701292835885
GLOG,2020-12-17,3.94,3.96,3.8573,3.87,125284,3.87,3.4589603065116714,3.2641125461105114,0.19484776040115914,0.14733721035943576
GLOG,2020-12-16,3.67,3.7,3.6,3.635,101899,3.635,3.38422581678652,3.215641549799353,0.1685842669871671,0.13545957284900467
GLOG,2020-12-15,3.47,3.51,3.46,3.495,63253,3.495,3.3386305107477057,3.182092873783301,0.15653763696440448,0.12717839931446406
GLOG,2020-12-14,3.56,3.58,3.48,3.4958,101813,3.4958,3.310199694520016,3.157060303685965,0.15313939083405034,0.11983858990197896
GLOG,2020-12-11,3.53,3.53,3.435,3.47,67932,3.47,3.2764541844327457,3.1299611279808426,0.14649305645190314,0.11151338966896088
GLOG,2020-12-10,3.35,3.47,3.3304,3.44,81443,3.44,3.2412640361477907,3.10275801821931,0.1385060179284805,0.1027684729732253
GLOG,2020-12-09,3.4,3.445,3.3902,3.445,51052,3.445,3.2051302245382978,3.075778659676855,0.12935156486144272,0.0938340867344115
GLOG,2020-12-08,3.29,3.4115,3.29,3.3967,78685,3.3967,3.1615175380907155,3.046240952451003,0.11527658563971245,0.08495471720265368
GLOG,2020-12-07,3.42,3.42,3.32,3.33,69409,3.3299999999999987,3.1187570904708464,3.018204228647084,0.10055286182376257,0.077374250093389
GLOG,2020-12-04,3.18,3.37,3.165,3.365,235058,3.365,3.0803492887382724,2.9932605669388503,0.08708872179942251,0.07157959716079561
GLOG,2020-12-03,3.05,3.1,3.0,3.0233,38980,3.023299999999999,3.028594613963413,2.9635214122939577,0.06507320166945485,0.06770231600113899
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.929999999999999,3.0295572710476693,2.958739125277474,0.07081814577019463,0.06835959458405991
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0449999999999986,3.0476585930563367,2.9610382552996732,0.08662033775666389,0.06774495678752612
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1899999999999986,3.0481419736120343,2.9543213157236465,0.09382065788838778,0.06302611154524179
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.141299999999999,3.022349605177859,2.9354670209815383,0.08688258419632078,0.055327474959455294
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1412999999999984,3.0007222606647432,2.919000382660061,0.08172187800468134,0.04743869765023893
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.0999999999999988,2.9751626716946955,2.9012164132728664,0.07394625842182911,0.0388679025616281
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.0999999999999988,2.9524649756391854,2.8853137263346955,0.0671512493044899,0.030098313596577844
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.229999999999998,2.9256404257554007,2.868138824441471,0.05750160131392956,0.020835079669599826
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.986299999999998,2.870302321347292,2.8391899303967887,0.031112390950502444,0.011668449258517392
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.929999999999999,2.8492118343195267,2.8274211248285317,0.0217907094909946,0.0068074638355209065
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996899999999999,2.8345230769230767,2.819214814814815,0.015308262108262303,0.0030616524216523725
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.804999999999999,2.805,2.805,0.0,0.0
