Symbol,Date,Open,High,Low,Close,Volume,SSVFF SMA,SSVFF spanTwelveEMA,SSVFF spanTwntySixEMA,SSVFF_x,SSVFF_y
SSVFF,2020-12-22,0.37,0.3888,0.3679,0.3689,127680,0.3689,0.3778554363459141,0.3846548564237979,-0.006799420077883811,-0.008237511151606858
SSVFF,2020-12-21,0.3988,0.4,0.3847,0.3965,82325,0.3965000000000001,0.3794836974997167,0.3859152449377018,-0.0064315474379850746,-0.008597033920037633
SSVFF,2020-12-18,0.382,0.4,0.382,0.394411,18600,0.3944110000000001,0.3763898243178471,0.3850684645327179,-0.008678640214870859,-0.009138405540550773
SSVFF,2020-12-17,0.381,0.4067,0.381,0.4037,71875,0.4037000000000001,0.37311324692109205,0.38432106169533536,-0.011207814774243374,-0.009253346871970766
SSVFF,2020-12-16,0.35,0.35,0.3292,0.3292,63469,0.3292000000000001,0.3675520190885633,0.38277074663096217,-0.015218727542398891,-0.008764729896402626
SSVFF,2020-12-15,0.35,0.35,0.339756,0.3469,55457,0.3469000000000001,0.3745251134683021,0.3870564063614391,-0.012531292893137036,-0.007151230484903561
SSVFF,2020-12-14,0.3416,0.35,0.33399999999999996,0.3492,55060,0.3492000000000002,0.3795478613716297,0.3902689188703543,-0.01072105749872454,-0.0058062148828451916
SSVFF,2020-12-11,0.348,0.348,0.3287,0.3306,49772,0.33060000000000017,0.3850656543482897,0.3935544323799826,-0.008488778031692956,-0.00457750422887534
SSVFF,2020-12-10,0.389,0.3898,0.3837,0.3866,47000,0.38660000000000017,0.3949685005934333,0.3985907869703812,-0.003622286376947947,-0.00359968577817095
SSVFF,2020-12-09,0.39299999999999996,0.39299999999999996,0.39299999999999996,0.39299999999999996,100,0.3930000000000001,0.3964900461558756,0.3995500499280117,-0.003060003772136055,-0.0035940356284767144
SSVFF,2020-12-08,0.39925,0.39925,0.391,0.391,9435,0.3910000000000001,0.3971246000023985,0.4000740539222527,-0.002949453919854184,-0.0037275435925618653
SSVFF,2020-12-07,0.3947,0.408,0.390995,0.3913,24861,0.3913,0.3982381636391982,0.4007999782360329,-0.002561814596834689,-0.003922066010738786
SSVFF,2020-12-04,0.4,0.42,0.39,0.4187,20960,0.4187000000000001,0.3994996479372343,0.4015599764949155,-0.0020603285576812347,-0.004262128864214796
SSVFF,2020-12-03,0.3947,0.3959,0.39345,0.3959,5700,0.3959,0.3960086748349131,0.4001887746145087,-0.0041800997795955475,-0.004812578940848199
SSVFF,2020-12-02,0.3941,0.3961,0.3876,0.3943,6984,0.3943,0.3960284338958064,0.4005318765836694,-0.004503442687862957,-0.0049706987311613484
SSVFF,2020-12-01,0.3858,0.3907,0.3858,0.3907,2500,0.3907000000000001,0.3963426946041349,0.4010304267103629,-0.004687732106228082,-0.005087512741985932
SSVFF,2020-11-30,0.39,0.4038,0.3865,0.4038,5820,0.4038,0.3973686390776139,0.401856860847192,-0.004488221769578028,-0.005187457900925422
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.4000000000000001,0.3961993007280892,0.4017014097149673,-0.0055021089868781395,-0.005362266933762242
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.4,0.3955082644968327,0.4018375224921647,-0.006329257995332016,-0.0053273064204832675
SSVFF,2020-11-25,0.405,0.41213999999999995,0.405,0.41213999999999995,9600,0.41213999999999995,0.3946915853144386,0.40198452429153786,-0.0072929389770992606,-0.00507681852677108
SSVFF,2020-11-24,0.3670000000000001,0.3692,0.3581,0.35859,17824,0.35859,0.39151914628070017,0.4011720862348609,-0.009652939954160722,-0.0045227884141890344
SSVFF,2020-11-23,0.384,0.4,0.384,0.384,16200,0.384,0.397506263786282,0.40457865313364977,-0.007072389347367758,-0.0032402505291961124
SSVFF,2020-11-20,0.3965,0.3965,0.3857,0.3857,12806,0.3856999999999999,0.39996194811106056,0.4062249453843417,-0.006262997273281168,-0.0022822158246532005
SSVFF,2020-11-19,0.35,0.38,0.35,0.36,13422,0.35999999999999993,0.4025550295857988,0.4078669410150891,-0.0053119114292902725,-0.0012870204624962224
SSVFF,2020-11-18,0.3954,0.3954,0.3954,0.3954,300,0.3953999999999999,0.4102923076923077,0.4116962962962962,-0.0014039886039885485,-0.0002807977207977097
SSVFF,2020-11-17,0.3925,0.413,0.39,0.413,11000,0.4129999999999998,0.413,0.413,0.0,0.0
