Symbol,Date,Open,High,Low,Close,Volume,KTRA SMA,KTRA spanTwelveEMA,KTRA spanTwntySixEMA,KTRA_x,KTRA_y
KTRA,2020-12-22,1.32,1.37,1.32,1.36,14065,1.36,1.3796066088034231,1.4095786719316241,-0.029972063128200777,-0.030023263214446098
KTRA,2020-12-21,1.33,1.39,1.33,1.3401,35709,1.3400999999999998,1.3831714467676817,1.4135449656861536,-0.030373518918471957,-0.03003606323600737
KTRA,2020-12-18,1.31,1.37,1.31,1.36,47188,1.36,1.39100261890726,1.4194205629410457,-0.02841794403378595,-0.029951699315391225
KTRA,2020-12-17,1.4,1.4,1.3438,1.37,17989,1.37,1.3966394587085802,1.4241742079763295,-0.02753474926774957,-0.030335138135792597
KTRA,2020-12-16,1.38,1.38,1.35,1.36,18486,1.36,1.4014829966555944,1.428508144614436,-0.02702514795884148,-0.031035235352803406
KTRA,2020-12-15,1.39,1.4,1.365,1.38,43466,1.3799999999999997,1.4090253596838842,1.4339887961835909,-0.02496343649970645,-0.03203775720129383
KTRA,2020-12-14,1.47,1.47,1.38,1.4,86350,1.3999999999999997,1.414302697808227,1.4383078998782781,-0.02400520207005097,-0.033806337376690615
KTRA,2020-12-11,1.56,1.56,1.37,1.4309,209093,1.4308999999999998,1.4169031883188141,1.4413725318685402,-0.024469343549726297,-0.03625662120335047
KTRA,2020-12-10,1.48,1.5,1.46,1.49,34632,1.4899999999999995,1.4143583134676891,1.4422103344180233,-0.02785202095033412,-0.03920344061675657
KTRA,2020-12-09,1.46,1.46,1.43,1.43,17735,1.4299999999999995,1.4006052795527235,1.4383871611714651,-0.037781881618741416,-0.04204129553336218
KTRA,2020-12-08,1.41,1.4101,1.38,1.39,27337,1.3899999999999997,1.395260784925946,1.439058134065182,-0.04379734913923605,-0.043106149012017314
KTRA,2020-12-07,1.37,1.43,1.37,1.39,57435,1.3899999999999997,1.396217291276118,1.4429827847903969,-0.04676549351427872,-0.04293334898021262
KTRA,2020-12-04,1.36,1.4702,1.35,1.3874,88587,1.3873999999999993,1.3973477078717758,1.4472214075736285,-0.049873699701852736,-0.04197531284669603
KTRA,2020-12-03,1.35,1.45,1.3327,1.3707,75084,1.3706999999999994,1.3991563820302804,1.4520071201795188,-0.05285073814923846,-0.04000071613290685
KTRA,2020-12-02,1.3,1.32,1.27,1.29,109629,1.2899999999999994,1.4043302696721494,1.4585116897938804,-0.054181420121730994,-0.036788210628823946
KTRA,2020-12-01,1.4,1.4,1.3646,1.3702,76145,1.3701999999999996,1.425117591430722,1.4719926249773907,-0.046875033546668776,-0.03243990825559718
KTRA,2020-11-30,1.38,1.4,1.3701,1.395,38787,1.3949999999999996,1.4351026080544895,1.4801360349755817,-0.04503342692109258,-0.028831126932829278
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3699999999999997,1.4423939913371242,1.4869469177736288,-0.04455292643650477,-0.024780551935763562
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3699999999999997,1.4555565352166009,1.496302671195519,-0.04074613597891785,-0.01983745831057832
KTRA,2020-11-25,1.34,1.3699,1.34,1.36,7128,1.3599999999999994,1.4711122688923468,1.5064068848911605,-0.03529461599881367,-0.014610288893493379
KTRA,2020-11-24,1.35,1.51,1.3166,1.38,116209,1.3799999999999992,1.491314499600046,1.5181194356824532,-0.026804936082407197,-0.009439207117163303
KTRA,2020-11-23,1.48,1.48,1.4,1.42,107279,1.419999999999999,1.5115534995273272,1.5291689905370496,-0.017615491009722373,-0.00509777487585233
KTRA,2020-11-20,1.5,1.5,1.41,1.4372,167391,1.4371999999999991,1.5281995903504777,1.5379025097800134,-0.009702919429535715,-0.0019683458423848193
KTRA,2020-11-19,1.72,1.7357,1.48,1.5191,482806,1.5190999999999988,1.5447449704142011,1.5459587105624144,-0.0012137401482132935,-3.470244559709455e-05
KTRA,2020-11-18,1.59,1.64,1.5607,1.5632,121796,1.5631999999999988,1.5494076923076925,1.5481074074074077,0.001300284900284776,0.00026005698005695523
KTRA,2020-11-17,1.65,1.65,1.5,1.5469,166016,1.5468999999999988,1.5469,1.5469,0.0,0.0
