Symbol,Date,Open,High,Low,Close,Volume,GRTS SMA,GRTS spanTwelveEMA,GRTS spanTwntySixEMA,GRTS_x,GRTS_y
GRTS,2020-12-22,3.38,3.4,3.32,3.36,16051,3.36,3.148432143259241,3.0561986018679788,0.09223354139126272,0.07307780087412116
GRTS,2020-12-21,3.37,3.4018,3.25,3.27,31899,3.27,3.1099652602154677,3.031894490017417,0.07807077019805009,0.06828886574483588
GRTS,2020-12-18,3.13,3.29,3.1210000000000004,3.27,128745,3.27,3.080868034800098,3.0128460492188105,0.06802198558128758,0.0658433896315322
GRTS,2020-12-17,3.04,3.07,3.0,3.02,30046,3.02,3.0464804047637526,2.992273733156315,0.05420667160743742,0.06529874064409336
GRTS,2020-12-16,3.08,3.13,3.08,3.1,11872,3.1,3.0512950238117083,2.9900556318088203,0.06123939200288753,0.06807175790325734
GRTS,2020-12-15,3.05,3.11,3.0,3.11,15194,3.11,3.0424395735956544,2.9812600823535256,0.06117949124212885,0.06977984937834968
GRTS,2020-12-14,3.01,3.15,2.971,3.12,41470,3.120000000000001,3.030155859703955,2.9709608889418075,0.0591949707621473,0.07192993891240487
GRTS,2020-12-11,3.0,3.01,2.96,3.0,16141,3.0000000000000013,3.0138205614683105,2.959037760057152,0.054782801411158655,0.07511368094996926
GRTS,2020-12-10,3.065,3.065,2.9,2.94,7622,2.9400000000000013,3.0163333908261856,2.9557607808617234,0.060572609964461226,0.0801964008346719
GRTS,2020-12-09,3.08,3.1,3.0,3.0,17416,3.0000000000000013,3.0302121891582185,2.9570216433306618,0.07319054582755724,0.08510234855222434
GRTS,2020-12-08,3.0,3.07,2.9649,3.0104,25618,3.010400000000001,3.035705314459713,2.9535833747971147,0.08212193966259873,0.08808029923339122
GRTS,2020-12-07,2.96,3.12,2.9571,3.12,30700,3.120000000000001,3.040306280725116,2.9490380447808837,0.09126823594423206,0.08956988912608946
GRTS,2020-12-04,2.94,2.98,2.92,2.96,26297,2.9600000000000017,3.0258165135842283,2.9353610883633547,0.09045542522087358,0.08914530242155369
GRTS,2020-12-03,3.0,3.02,2.98,2.99,5729,2.990000000000002,3.0377831524177252,2.9333899754324237,0.10439317698530147,0.08881777172172371
GRTS,2020-12-02,2.98,3.04,2.87,3.04,31975,3.040000000000002,3.0464709983118565,2.9288611734670167,0.1176098248448394,0.08492392040582927
GRTS,2020-12-01,3.09,3.22,3.09,3.22,15372,3.220000000000001,3.0476475434594668,2.9199700673443787,0.12767747611508806,0.07675244429607664
GRTS,2020-11-30,3.31,3.3369999999999997,3.13,3.1499,85718,3.149900000000001,3.0163107331793704,2.895967672731929,0.12034306044744092,0.06402118634132378
GRTS,2020-11-27,3.37,3.46,3.3,3.31,121875,3.3100000000000014,2.9920217755756187,2.8756530865504835,0.11636868902513565,0.049940717814794394
GRTS,2020-11-27,3.37,3.46,3.3,3.31,121875,3.3100000000000014,2.9342075529530045,2.8409053334745225,0.0933022194784825,0.03333372501220919
GRTS,2020-11-25,2.98,3.21,2.9601,3.21,91717,3.2100000000000013,2.8658816534899145,2.8033777601524843,0.06250389333743067,0.018341601395640963
GRTS,2020-11-24,3.06,3.115,3.02,3.07,61647,3.070000000000001,2.8033146813971714,2.7708479809646827,0.03246670043248878,0.0073010284101936475
GRTS,2020-11-23,2.83,2.89,2.8,2.89,15159,2.890000000000001,2.7548264416512027,2.746915819441857,0.007910622209345242,0.0010096104046198625
GRTS,2020-11-20,2.69,2.7314,2.63,2.661,28673,2.661000000000001,2.7302494310423304,2.7354690849972063,-0.005219653954875447,-0.0007156425465615934
GRTS,2020-11-19,2.76,2.84,2.75,2.75,2593,2.7500000000000013,2.7428402366863907,2.7414266117969825,0.0014136248894081052,0.0004103603055169813
GRTS,2020-11-18,2.75,2.7967,2.71,2.75,19165,2.7500000000000018,2.741538461538462,2.740740740740741,0.0007977207977210021,0.00015954415954420043
GRTS,2020-11-17,2.85,2.85,2.74,2.74,23435,2.740000000000002,2.74,2.74,0.0,0.0
