Symbol,Date,Open,High,Low,Close,Volume,BXRX SMA,BXRX spanTwelveEMA,BXRX spanTwntySixEMA,BXRX_x,BXRX_y
BXRX,2021-02-03,1.45,1.46,1.43,1.44,400974,1.44,1.3718312025511799,1.3002121565067817,0.07161904604439863,0.08914586795064108
BXRX,2021-02-02,1.32,1.33,1.29,1.315,477185,1.315,1.359436875742304,1.289029129027324,0.07040774671497996,0.09352757342720179
BXRX,2021-02-01,1.35,1.35,1.28,1.3,595101,1.3000000000000005,1.3675163076954502,1.2869514593495102,0.08056484834594024,0.0993075301052572
BXRX,2021-01-29,1.38,1.38,1.31,1.3499,566574,1.3499000000000003,1.379792000003714,1.2859075760974708,0.0938844239062433,0.10399320054508648
BXRX,2021-01-28,1.36,1.36,1.31,1.335,643948,1.3350000000000006,1.3852269090952984,1.2807881821852685,0.10443872691002998,0.10652039470479728
BXRX,2021-01-27,1.42,1.45,1.21,1.3702,2155126,1.3702000000000003,1.3943590743853531,1.2764512367600902,0.11790783762526293,0.1070408116534891
BXRX,2021-01-26,1.54,1.5548,1.5,1.5,879982,1.5000000000000004,1.3987516333645078,1.2689513357008972,0.12980029766361054,0.10432405516054563
BXRX,2021-01-25,1.5,1.57,1.5,1.52,605701,1.5200000000000005,1.380342839430782,1.2504674425569688,0.1298753968738129,0.09795499453477939
BXRX,2021-01-22,1.51,1.53,1.39,1.4601,1338293,1.4601000000000002,1.3549506284181971,1.2289048379615266,0.1260457904566703,0.08997489395002095
BXRX,2021-01-21,1.72,1.85,1.64,1.65,2807947,1.65,1.3358325608578692,1.2104092249984486,0.12542333585942056,0.08095716982335856
BXRX,2021-01-20,1.5507,1.59,1.46,1.5090000000000001,1964191,1.5090000000000003,1.2787112082865726,1.1752419629983244,0.1034692452882482,0.06984062831434305
BXRX,2021-01-19,1.32,1.34,1.31,1.3312,501394,1.3312000000000002,1.2368405188841314,1.1485413200381904,0.08829919884594095,0.06143347407086677
BXRX,2021-01-19,1.32,1.34,1.31,1.3312,501394,1.3312,1.219684249590337,1.1339286256412455,0.08575562394909153,0.05471704287709822
BXRX,2021-01-15,1.31,1.37,1.3,1.35,416923,1.35,1.1994086586067618,1.118146915692545,0.08126174291421684,0.04695739760909988
BXRX,2021-01-14,1.29,1.3,1.27,1.285,532913,1.2849999999999997,1.1720284147170823,1.0995986689479484,0.07242974576913386,0.03838131128282064
BXRX,2021-01-13,1.37,1.38,1.3,1.32,903747,1.3199999999999996,1.1514881264838246,1.0847665624637843,0.06672156402004026,0.02986920266124234
BXRX,2021-01-12,1.41,1.44,1.33,1.345,2912102,1.3449999999999995,1.1208496040263378,1.0659478874608872,0.05490171656545106,0.02065611232154286
BXRX,2021-01-11,1.23,1.3,1.22,1.2787,2528722,1.2786999999999995,1.0800949865765812,1.043623718457758,0.036471268118823286,0.012094711260565914
BXRX,2021-01-08,1.18,1.18,1.12,1.125,475093,1.1249999999999998,1.0439849841359596,1.0248176159343787,0.019167368201580937,0.006000572046001569
BXRX,2021-01-07,1.19,1.19,1.14,1.1413,1152287,1.1412999999999998,1.0292549812515888,1.016803025209129,0.012451956042459857,0.0027088730071067263
BXRX,2021-01-06,1.05,1.08,1.02,1.04,1414758,1.0399999999999998,1.0088831596609684,1.0068432672258592,0.002039892435109269,0.0002731022482684439
BXRX,2021-01-05,1.02,1.02,1.0,1.0,348085,1.0,1.0032255523265992,1.0041907286039278,-0.0009651762773286164,-0.0001685952984417625
BXRX,2021-01-04,1.01,1.01,0.995,0.995,227645,0.995,1.003812016385981,1.0045259868922418,-0.0007139705062608747,3.054994627995104e-05
BXRX,2021-01-04,1.01,1.01,0.995,0.995,227645,0.9950000000000002,1.005414201183432,1.0052880658436212,0.0001261353398107623,0.00021668005941515746
BXRX,2020-12-31,1.04,1.04,1.0,1.02,425989,1.02,1.0073076923076922,1.006111111111111,0.0011965811965812811,0.00023931623931625624
BXRX,2020-12-30,1.0,1.01,0.9905,1.005,317216,1.005,1.005,1.005,0.0,0.0
