Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,131.40218526415626,130.33495685168003,1.0672284124762257,2.1173223864330972
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,131.64076440309375,130.35455339981442,1.286211003279334,2.379845879922315
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,132.35908520365626,130.56771767179956,1.7913675318567073,2.65325459908306
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,132.8825552406847,130.6547350855435,2.2278201551411883,2.8687263658896485
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,133.15574710262737,130.596713892387,2.5590332102403863,3.028952918576763
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.35495566674143,130.47964300377794,2.875312662963495,3.146432845660857
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.5994930606944,130.35721444408017,3.242278616614243,3.214212891335197
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.03212816263886,129.8481915996066,3.183936563032262,3.2071964600154352
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,132.74342419220957,129.4664469275751,3.2769772646344397,3.2130114342612286
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.29868313624763,129.00860268178113,3.290080454466505,3.197019976667918
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,131.82117097920172,128.5352908963236,3.2858800828781227,3.1737548572182717
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,131.65774752087478,128.20051416802949,3.457233352845293,3.1457235508033086
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.41551979739745,127.81735530147184,3.598164495925616,3.0678461002928126
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.2028870332879,127.43594372558958,3.766943307698327,2.9352665013846115
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,130.4406846757039,126.79921922363674,3.641465452067152,2.7273472998061825
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,129.8426273440137,126.24475676152768,3.59787058248601,2.4988177617409404
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,129.02855958837984,125.5987373024499,3.42982228592993,2.224054556554673
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,128.10033405899435,124.9159322866459,3.1844017723484512,1.9226126242108585
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,126.94046752426604,124.15083886957756,2.789628654688471,1.6071653371764605
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,125.95418889231442,123.49370597914375,2.460482913170651,1.3115495077984543
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,124.74404141818977,122.76440245747528,1.979638960714496,1.0243161564554015
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,123.784776221497,122.18395465407328,1.6008215674237078,0.7854854553906313
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,122.84929917086008,121.64427902639916,1.2050201444609456,0.5816514273823585
AAPL,2021-04-06,126.49,126.61,126.01,126.24,1714545,126.24,122.31917174738012,121.31462134851108,1.0045503988690283,0.4258092481127188
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,121.6062938832674,120.92059105639196,0.6857028268754277,0.28112396042363774
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,121.26196549840694,120.71423034090331,0.5477351575036096,0.17997924381068664
AAPL,2021-04-01,123.64,123.79,123.53,123.773,1413080,123.773,120.85503195266271,120.4913607681756,0.3636711844871314,0.08804026538745234
AAPL,2021-03-31,121.65,121.75,121.22,121.3392,1744535,121.3392,120.32449230769232,120.22882962962964,0.0956626780626663,0.019132535612536118
AAPL,2021-03-30,120.11,120.4031,120.0,120.14,1184395,120.14,120.14,120.14,0.0,0.0
