Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.095,3.6223828258585185,3.398905138752651,0.22347768710586768,0.14543787041106598
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.095,3.536452430560068,3.343217549852864,0.1932348807072044,0.12592791623736566
ABUS,2020-11-25,3.61,3.75,3.61,3.71,312458,3.71,3.4348983270255347,3.2830749538410924,0.15182337318444228,0.10910117511990595
ABUS,2020-11-24,3.6981,3.8664,3.63,3.66,549266,3.66,3.384879841030177,3.24892095014838,0.1359588908817977,0.09842062560377188
ABUS,2020-11-23,3.44,3.5,3.405,3.4411,337852,3.4411000000000005,3.3348579939447545,3.21603462616025,0.11882336778450495,0.08903605928426564
ABUS,2020-11-20,3.36,3.395,3.32,3.3314,142444,3.331400000000001,3.315541265571074,3.1980293962530695,0.11751186931800416,0.08158923215920591
ABUS,2020-11-19,3.43,3.46,3.23,3.23,337981,3.2300000000000013,3.3126578593112685,3.1873597479533147,0.12529811135795388,0.07260857286950623
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.5900000000000003,3.327686561004227,3.1839485277895805,0.1437380332146465,0.0594361882473943
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.49,3.2799932084595413,3.151464410012747,0.12852879844679374,0.03836072700558125
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.2418101554521845,3.124381562813767,0.11742859263841733,0.015818709145278005
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.4600000000000004,3.136684729170764,3.0687320878388684,0.06795264133189516,-0.009583761728006825
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5200000000000005,3.0779001344745387,3.037430654865978,0.04046947960856073,-0.02896786249298243
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.275,2.997518340742637,2.9988251072552563,-0.00130676651261874,-0.046327198018368224
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.1600000000000006,2.947067129968571,2.9767311158356766,-0.029663985867105506,-0.05758230589480548
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9910000000000005,2.9083520626901294,2.9620696051025313,-0.05371754241240145,-0.06456188590173047
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8150000000000013,2.8933251649974263,2.9597551735107333,-0.06643000851330738,-0.0672729717740626
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.9500000000000006,2.9075661040878664,2.971335587391592,-0.06376948330372477,-0.06748371258925151
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.95,2.8998508502856613,2.97304243438292,-0.07319158409725858,-0.06841226991063296
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.795,2.890732823064872,2.9748858291335534,-0.08415300606868126,-0.06721744136397656
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.8,2.9081387908948484,2.9892766954642367,-0.08113790456938874,-0.06298355018780039
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.875,2.927800389239366,3.0044188311013764,-0.07661844186201039,-0.058444961592403415
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.87,2.9374004600101595,3.014772337589487,-0.07737187757932729,-0.053901591525001666
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.83,2.949655089102916,3.026354124596645,-0.0766990354937298,-0.04803402001142025
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.87,2.9714105598489,3.0420624545643773,-0.07065189471547706,-0.04086776614084308
ABUS,2020-10-26,2.85,2.9210000000000003,2.84,2.905,41148,2.905,2.989848843457791,3.055827450929528,-0.06597860747173634,-0.03342173399718447
ABUS,2020-10-23,2.88,2.9,2.81,2.83,123890,2.8300000000000005,3.005275905904662,3.0678936470038893,-0.06261774109922724,-0.025282515628546387
ABUS,2020-10-22,2.79,2.8924,2.7899,2.87,130482,2.870000000000001,3.0371442524327827,3.0869251387642014,-0.0497808863314182,-0.015948709260876173
ABUS,2020-10-21,2.89,2.92,2.84,2.85,117322,2.8500000000000005,3.0675341165114705,3.104279149865337,-0.03674503335386658,-0.007490664993240556
ABUS,2020-10-20,3.02,3.05,2.96,2.96,81381,2.9600000000000004,3.1070857740590103,3.124621481854564,-0.017535707795553357,-0.00017707290308404885
ABUS,2020-10-19,3.08,3.1,3.02,3.035,150340,3.035000000000001,3.1338286420697403,3.1377912004029285,-0.003962558333189037,0.004162585820033389
ABUS,2020-10-16,3.08,3.13,3.08,3.115,59693,3.115000000000001,3.1517974860824203,3.1460144964351637,0.0057829896472569855,0.006193871858338773
ABUS,2020-10-15,3.1,3.134,3.04,3.105,119125,3.1050000000000004,3.158487938097406,3.1484956561499766,0.009992281947429404,0.006296592411109331
ABUS,2020-10-14,3.22,3.32,3.2,3.21,134358,3.2100000000000004,3.16821301775148,3.151975308641975,0.016237709109504728,0.005372670027029312
ABUS,2020-10-13,3.16,3.31,3.16,3.3015,203882,3.3015,3.160615384615385,3.147333333333333,0.01328205128205173,0.0026564102564103466
ABUS,2020-10-12,3.16,3.21,3.1,3.135,117809,3.135,3.135,3.135,0.0,0.0
