Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.402247082316171,2.3735702280362823,0.02867685427988853,-0.018964400997375275
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.3872010972827478,2.3646558462791845,0.02254525100356286,-0.030874714816691226
PIXY,2020-11-25,2.54,2.54,2.48,2.4802,40843,2.4801999999999995,2.369419478606883,2.35502831398152,0.014391164625363828,-0.04422970627175486
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.3492775656263167,2.3450145791000407,0.0042629865262759905,-0.05888492399603442
PIXY,2020-11-23,2.52,2.58,2.5,2.55,57699,2.5499999999999994,2.301055304831101,2.323455745428044,-0.022400440596942683,-0.07467190162661203
PIXY,2020-11-20,2.43,2.43,2.38,2.42,40438,2.419999999999999,2.2557926329822107,2.305332205062288,-0.04953957208007687,-0.08773976688402936
PIXY,2020-11-19,2.25,2.29,2.2165,2.27,17817,2.27,2.2259367480698855,2.2961587814672706,-0.07022203339738464,-0.09728981558501737
PIXY,2020-11-18,2.28,2.29,2.25,2.2634,30599,2.2633999999999994,2.217925247718956,2.2982514839846524,-0.08032623626569624,-0.10405676113192544
PIXY,2020-11-17,2.23,2.2463,2.18,2.2006,33789,2.2006,2.2096571109405847,2.3010396027034243,-0.09138249176283963,-0.10998939234848273
PIXY,2020-11-16,2.2,2.2636,2.2,2.22,30868,2.22,2.2113038583843267,2.3090747709196986,-0.0977709125353714,-0.11464111749489352
PIXY,2020-11-13,2.15,2.17,2.15,2.16,41231,2.1600000000000006,2.2097227417269325,2.316200752593274,-0.10647801086634212,-0.11885866873477392
PIXY,2020-11-12,2.21,2.21,2.1489,2.15,31128,2.1500000000000004,2.218763240222738,2.3286968128007364,-0.10993357257799774,-0.12195383320188197
PIXY,2020-11-11,2.28,2.2823,2.18,2.21,59879,2.2100000000000004,2.231265647535964,2.342992557824795,-0.11172691028883096,-0.1249588983578529
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.250000000000001,2.235132128906139,2.3536319624507787,-0.11849983354463944,-0.12826689537510838
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.2300000000000004,2.2324288796163465,2.361922519446841,-0.12949363983049444,-0.13070866083272561
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1300000000000003,2.2328704940920456,2.3724763210025883,-0.13960582691054269,-0.1310124160832834
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1900000000000004,2.2515742202905997,2.391874426682796,-0.1403002063921961,-0.12886406337646858
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.1300000000000003,2.262769533070708,2.408024380817419,-0.14525484774671105,-0.1260050276225367
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.2200000000000006,2.286909448174473,2.4302663312828128,-0.1433568831083396,-0.1211925725914931
PIXY,2020-11-02,2.11,2.14,2.08,2.1301,113160,2.130100000000001,2.2990748023880143,2.447087637785438,-0.14801283539742416,-0.11565149496228147
PIXY,2020-10-30,2.21,2.23,2.133,2.23,52527,2.230000000000001,2.3297974937312893,2.472446648808273,-0.14264915507698372,-0.1075611598534959
PIXY,2020-10-29,2.142,2.142,2.02,2.08,79928,2.0800000000000005,2.347942492591524,2.491842380712935,-0.1438998881214113,-0.09878916104762395
PIXY,2020-10-28,2.22,2.22,2.11,2.17,98720,2.17,2.3966593094263464,2.5247897711699703,-0.1281304617436234,-0.0875114792791772
PIXY,2020-10-27,2.29,2.29,2.22,2.24,19458,2.24,2.437870092958409,2.5531729528635667,-0.11530285990515797,-0.07735673366306553
PIXY,2020-10-26,2.31,2.34,2.23,2.34,138819,2.34,2.4738464734963017,2.5782267890926525,-0.10438031559635076,-0.06787020210254252
PIXY,2020-10-23,2.38,2.38,2.323,2.34,34423,2.34,2.498182195950175,2.5972849322200644,-0.0991027362698893,-0.05874267372909047
PIXY,2020-10-22,2.35,2.38,2.325,2.36,31178,2.3599999999999994,2.526942595213844,2.617867726797669,-0.09092513158382598,-0.04865265809389076
PIXY,2020-10-21,2.3553,2.41,2.315,2.315,169025,2.314999999999999,2.5572957943436334,2.638497144941484,-0.08120135059784994,-0.03808453972140717
PIXY,2020-10-20,2.42,2.42,2.31,2.34,211742,2.3399999999999994,2.6013495751333853,2.6643769165368023,-0.06302734140341704,-0.027305337002296363
PIXY,2020-10-19,2.58,2.59,2.5201,2.525,105103,2.5249999999999995,2.648867679703092,2.6903270698597463,-0.041459390156654674,-0.01837483590201619
PIXY,2020-10-16,2.58,2.5978,2.5,2.51,397645,2.51,2.671389076012745,2.7035532354485263,-0.03216415943578088,-0.01260369733835668
PIXY,2020-10-15,2.79,3.0,2.66,2.66,2531821,2.66,2.7007325443786985,2.719037494284408,-0.018304949905709744,-0.007713581814000517
PIXY,2020-10-14,2.65,2.6794,2.61,2.6616,85123,2.6616,2.7081384615384616,2.7237604938271613,-0.015622032288699296,-0.00506573979107321
PIXY,2020-10-13,2.63,2.63,2.54,2.5879,120972,2.5878999999999994,2.7166,2.728733333333333,-0.01213333333333333,-0.002426666666666577
PIXY,2020-10-12,2.84,2.85,2.73,2.74,179354,2.74,2.74,2.74,0.0,0.0
