Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7005,0.6239914202264374,0.6121267416248977,0.011864678601539723,-0.015319649136141228
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7005,0.6100807693585169,0.6050568809548895,0.005023888403627329,-0.022115731070561466
REI,2020-11-25,0.69,0.7,0.6311,0.6359,383136,0.6359,0.5936409092418835,0.5974214314312807,-0.0037805221893971726,-0.028900635939108667
REI,2020-11-24,0.7033,0.725,0.6821,0.7146,619912,0.7146,0.5859574381949533,0.5943431459457831,-0.008385707750829806,-0.03518066437653654
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6381,0.5625678815031266,0.5847225976214457,-0.022154716118319092,-0.04187940353296322
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.62,0.5488347690491496,0.5804524054311614,-0.03161763638201176,-0.04681057538662425
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5551,0.535895636148995,0.5772885978656543,-0.041392961716659286,-0.05060881013777736
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5349,0.5324039336306305,0.5790636856949066,-0.04665975206427608,-0.05291277224305688
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102320000000001,0.5319501033816543,0.5825967805504991,-0.050646677168844856,-0.05447602728775207
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076000000000003,0.5358988494510459,0.5883859629945389,-0.05248711354349312,-0.05543336481747886
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041000000000002,0.5410440948057815,0.5948488400341022,-0.05380474522832068,-0.05616992763597532
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399000000000003,0.5477612029522873,0.6021087472368303,-0.05434754428454303,-0.05676122323788898
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403000000000002,0.5491905125799759,0.6070854470157767,-0.05789493443580085,-0.05736464297622546
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496990000000002,0.5508069694126987,0.6124282827770389,-0.06162131336434017,-0.057232070111331614
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.5300000000000002,0.5510084183968257,0.617446625399202,-0.06643820700237635,-0.05613475929807947
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965000000000002,0.5548281308326122,0.6244423554311382,-0.06961422459852606,-0.05355889737200524
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794000000000002,0.5654332455294508,0.6346777438656293,-0.0692444983361784,-0.04954506556537503
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789000000000002,0.5810756538075328,0.6470999633748795,-0.06602430956734673,-0.044620207372674185
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5144000000000001,0.5996530454089024,0.6605559604448699,-0.06090291503596745,-0.039269181824006044
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6151535991196121,0.6722484372804594,-0.05709483816084737,-0.03386074852101569
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6379087989595414,0.6868283122628961,-0.04891951330335465,-0.028052226111057794
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6611649442249126,0.7009745772439278,-0.03980963301901519,-0.022835404312983577
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.6793103886294422,0.712143343423442,-0.032832954793999836,-0.018591847136475673
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6969668229257044,0.7225388108973174,-0.02557198797161297,-0.015031570222094632
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7164153361849234,0.7331419157691028,-0.016726579584179446,-0.012396465784715047
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7221090336730912,0.7369852690306311,-0.014876235357539904,-0.011313937334848945
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7197652216136533,0.7371440905530816,-0.017378868939428305,-0.010423362829176205
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7240041709979539,0.7403995377973281,-0.016395366799374256,-0.00868448630161318
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.7294594748157636,0.7441115008211143,-0.01465202600535076,-0.006756766177172911
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.7376321066004478,0.7488796208868035,-0.011247514286355731,-0.004782951220128447
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7444924896187108,0.7527979905577478,-0.008305500939036814,-0.0031668104535716255
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7489456695493857,0.7554218298023676,-0.006476160252981922,-0.0018821378322053004
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.7569136094674557,0.7594458161865569,-0.0025322067191012603,-0.000733632227011145
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.7592615384615384,0.7606814814814815,-0.0014199430199430818,-0.0002839886039886164
REI,2020-10-12,0.83,0.83,0.762,0.762,125270,0.7619999999999998,0.762,0.762,0.0,0.0
