Symbol,Date,Open,High,Low,Close,Volume,AEG SMA,AEG spanTwelveEMA,AEG spanTwntySixEMA,AEG_x,AEG_y
AEG,2021-07-14,4.16,4.16,4.16,4.16,20714,4.16,4.14889939975548,4.252152647204227,-0.1032532474487464,-0.12374883646243716
AEG,2021-07-13,4.165,4.165,4.16,4.16,39858,4.16,4.146881108801932,4.259524858980565,-0.1126437501786332,-0.12887273371585983
AEG,2021-07-12,4.12,4.13,4.12,4.13,20688,4.13,4.144495855856828,4.2674868476990095,-0.1229909918421814,-0.13292997960016667
AEG,2021-07-09,4.15,4.16,4.15,4.1501,77565,4.1501,4.147131466012615,4.27848579551493,-0.1313543295023151,-0.13541472653966297
AEG,2021-07-08,4.02,4.04,4.02,4.03,68055,4.03,4.1465917325603625,4.288756659156125,-0.142164926595762,-0.1364298257989999
AEG,2021-07-07,4.02,4.04,4.02,4.03,114999,4.03,4.167790229389519,4.309457191888614,-0.1416669624990953,-0.13499605059980935
AEG,2021-07-06,4.11,4.11,4.1,4.1,44813,4.1,4.192842998369432,4.331813767239704,-0.1389707688702719,-0.1333283226249878
AEG,2021-07-06,4.11,4.11,4.1,4.1,44813,4.1,4.209723543527511,4.350358868618881,-0.1406353250913694,-0.1319177110636668
AEG,2021-07-02,4.14,4.15,4.14,4.15,4619,4.15,4.229673278714332,4.370387578108391,-0.1407142993940597,-0.12973830755674112
AEG,2021-07-01,4.155,4.16,4.15,4.16,14478,4.16,4.244159329389665,4.388018584357062,-0.1438592549673973,-0.12699430959741145
AEG,2021-06-30,4.09,4.09,4.09,4.09,14218,4.09,4.259461025642331,4.406260071105627,-0.1467990454632959,-0.12277807325491495
AEG,2021-06-29,4.15,4.155,4.145,4.155,16984,4.155,4.290272121213664,4.4315608767940775,-0.1412887555804136,-0.1167728302028197
AEG,2021-06-28,4.21,4.21,4.2,4.2,13566,4.2,4.314867052343421,4.453685746937603,-0.1388186945941827,-0.11064384885842121
AEG,2021-06-25,4.22,4.22,4.21,4.21,14289,4.21,4.335751970951315,4.473980606692612,-0.1382286357412967,-0.10360013742448082
AEG,2021-06-24,4.18,4.2,4.18,4.19,19065,4.19,4.358615965669736,4.49509905522802,-0.1364830895582844,-0.09494301284527684
AEG,2021-06-23,4.17,4.17,4.1672,4.17,21909,4.17,4.389273413973324,4.519506979646262,-0.1302335656729374,-0.08455799366702493
AEG,2021-06-22,4.18,4.19,4.17,4.17,66830,4.17,4.429141307423019,4.547467538017962,-0.1183262305949428,-0.0731391006655468
AEG,2021-06-21,4.22,4.221,4.22,4.221,13739,4.221,4.476257908772658,4.577664941059399,-0.1014070322867404,-0.06184231818319778
AEG,2021-06-18,4.23,4.23,4.21,4.215,123444,4.215,4.522668437640414,4.60619813634415,-0.0835296987037361,-0.051951139657312115
AEG,2021-06-17,4.56,4.57,4.56,4.57,32526,4.57,4.5786081535750345,4.637493987251682,-0.0588858336766477,-0.044056499895706105
AEG,2021-06-16,4.49,4.49,4.48,4.48,6709,4.48,4.580173272406859,4.642893506231817,-0.0627202338249581,-0.04034916645047068
AEG,2021-06-15,4.49,4.5,4.49,4.5,5237,4.5,4.598386594662652,4.655924986730363,-0.0575383920677108,-0.0347563996068488
AEG,2021-06-14,4.51,4.52,4.51,4.52,21431,4.52,4.616275066419498,4.668398985668793,-0.0521239192492943,-0.029060901491633286
AEG,2021-06-11,4.52,4.53,4.52,4.53,19417,4.53,4.633779623950316,4.680270904522296,-0.0464912805719803,-0.02329514705221801
AEG,2021-06-10,4.57,4.58,4.57,4.57,9557,4.57,4.652648646486737,4.69229257688408,-0.039643930397343,-0.01749611367227742
AEG,2021-06-09,4.52,4.53,4.52,4.525,13132,4.525,4.667675673120689,4.702075983034806,-0.0344003099141172,-0.011959159491011012
AEG,2021-06-08,4.55,4.56,4.55,4.56,29324,4.56,4.693616704597178,4.71624206167759,-0.022625357080412,-0.0063488718852344524
AEG,2021-06-07,4.62,4.62,4.61,4.61,17805,4.61,4.717910650887574,4.728741426611797,-0.0108307757242229,-0.0022797505864400594
AEG,2021-06-04,4.72,4.73,4.72,4.73,20839,4.73,4.737530769230769,4.738240740740741,-0.0007099715099716,-0.0001419943019943304
AEG,2021-06-03,4.74,4.74,4.73,4.7389,13384,4.7389,4.7389,4.7389,0.0,0.0
