Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.098158287706999,4.238942669177928,-0.1407843814709286,-0.12770417119941163
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.13418706729009,4.266058082712162,-0.1318710154220719,-0.12443411863153236
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.169493806797378,4.292142729329135,-0.1226489225317566,-0.12257489443389746
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.18031086257872,4.306714147675466,-0.126403285096746,-0.12255638740943267
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.2003673830475785,4.325651279489503,-0.1252838964419247,-0.12159466298760434
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.26043417996532,4.362103381848663,-0.1016692018833431,-0.12067235462402424
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.2768767581408325,4.377471652396556,-0.1005948942557237,-0.1254231428091945
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.283872532348257,4.388597384588281,-0.1047248522400243,-0.13163020494756217
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.292140265502486,4.400613175355344,-0.1084729098528578,-0.1383565431244466
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.290529404684755,4.408582229383771,-0.1180528246990153,-0.14582745144234355
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.294262023718347,4.419668807734472,-0.1254067840161248,-0.15277110812817557
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.2768551189398645,4.42204231235323,-0.1451871934133652,-0.15961218915618827
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.267192413292567,4.429405697341489,-0.1622132840489216,-0.163218438091894
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.251409215709398,4.435438153128808,-0.1840289374194101,-0.1634697266026371
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.233483618565652,4.442273205379113,-0.2087895868134612,-0.1583299238984438
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,4.240480640123042,4.462055061809442,-0.2215744216863999,-0.1457150081696894
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.302749847418141,4.507179466754198,-0.2044296193360564,-0.12675015479051177
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.3668861833123485,4.551753824094534,-0.1848676407821852,-0.10733028865412558
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.43177458027823,4.595094130022097,-0.1633195497438668,-0.08794595062211066
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.490279049419726,4.633901660423865,-0.1436226110041385,-0.0691025508416716
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.579420694768767,4.684613793257775,-0.1051930984890079,-0.05047253580105487
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.657497184726724,4.727382896718396,-0.069885711991672,-0.036792395129066596
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.680878491040674,4.743261528455867,-0.0623830374151932,-0.028519065913415236
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.722856398502614,4.766722450732336,-0.0438660522297214,-0.020053073037970735
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.743375743684907,4.779260246790923,-0.0358845031060157,-0.014099828240033072
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.77308042435489,4.795201066534196,-0.0221206421793063,-0.008653659523537399
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.786367774237597,4.8028171518569325,-0.0164493776193355,-0.0052869138595951675
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.80207100591716,4.811042524005488,-0.0089715180883276,-0.00249629791966008
ADAP,2021-06-04,4.74,4.765,4.74,4.765,9414,4.765,4.811538461538461,4.815925925925926,-0.0043874643874648,-0.0008774928774929691
ADAP,2021-06-03,4.79,4.85,4.79,4.82,10736,4.82,4.82,4.82,0.0,0.0
