Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-07-14,6.95,7.02,6.95,7.02,49767,7.02,6.740356598352496,6.764928209721869,-0.0245716113693728,-0.0906470460117299
HBM,2021-07-13,6.73,6.83,6.72,6.82,31362,6.82,6.689512343507495,6.744522466499618,-0.0550101229921233,-0.10716590467231918
HBM,2021-07-12,6.76,6.83,6.76,6.82,32939,6.82,6.665787315054312,6.738484263819587,-0.0726969487652748,-0.12020485009236813
HBM,2021-07-09,6.74,6.7585,6.72,6.72,20796,6.72,6.637748645064187,6.731963004925154,-0.0942143598609668,-0.13208182542414143
HBM,2021-07-08,6.54,6.595,6.5,6.55,28327,6.55,6.622793853257676,6.732920045319166,-0.1101261920614904,-0.14154869181493507
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.636029099304526,6.7475536489447,-0.1115245496401735,-0.1494043167532962
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.657125299178077,6.765757940860275,-0.1086326416821981,-0.15887425853157686
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.640238989937727,6.767018576129097,-0.1267795861913692,-0.17143466274392155
HBM,2021-07-02,6.7,6.76,6.67,6.68,32250,6.68,6.620282442653679,6.768380062219424,-0.1480976195657453,-0.18259843188205963
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.609424704954347,6.775450467196978,-0.1660257622426311,-0.1912236349611382
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.589320105855137,6.779886504572737,-0.1905663987175998,-0.19752310314076493
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.60919648873789,6.803877424938556,-0.1946809362006663,-0.1992622792465562
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.6272322139629605,6.827387618933641,-0.2001554049706806,-0.20040761500802867
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.617638071047135,6.839178628448333,-0.2215405574011981,-0.20047066751736567
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.600863174873886,6.8495209187242,-0.2486577438503134,-0.1952031950464075
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.597692843032775,6.868018592222136,-0.2703257491893609,-0.18183955784543102
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.622727905402369,6.9006600795999065,-0.2779321741975371,-0.15971801000944832
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.694132979111892,6.954312885967899,-0.2601799068560071,-0.13016446896242612
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.798520793495872,7.021057916845331,-0.2225371233494595,-0.09766060948903088
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,6.930979119586031,7.097142550192958,-0.166163430606927,-0.06644148102392372
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,7.03661168678349,7.156913954208394,-0.1203022674249041,-0.04151099362817287
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.143268357107761,7.213467070545065,-0.0701987134373043,-0.021813175178990056
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.214771694763718,7.250544436188671,-0.0357727414249522,-0.009716790614411486
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.233821093811668,7.261787991083764,-0.0279668972720967,-0.003202802911776297
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.24360674723197,7.268331030370466,-0.0247242831384957,0.0029882206783038235
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.287898883092329,7.289797512800104,-0.0018986297077745,0.009916346632503712
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.325698680018207,7.306581313824112,0.019117366194095,0.012870090717573276
HBM,2021-06-07,7.49,7.52,7.46,7.47,32001,7.47,7.352189349112426,7.316707818930041,0.0354815301823849,0.011308271848442821
HBM,2021-06-04,7.5,7.61,7.5,7.61,16878,7.61,7.330769230769231,7.304444444444445,0.0263247863247864,0.0052649572649572825
HBM,2021-06-03,7.42,7.42,7.2427,7.28,151053,7.28,7.28,7.28,0.0,0.0
