Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-14,3.62,3.65,3.61,3.61,30896,3.61,4.160676928417828,4.658492910147202,-0.4978159817293734,-0.41071959102362604
ENDP,2021-07-13,3.67,3.71,3.63,3.71,45156,3.71,4.260800006311979,4.742372342958977,-0.4815723366469981,-0.38894549334718914
ENDP,2021-07-12,3.76,3.84,3.76,3.82,40993,3.82,4.360945462005066,4.824962130395695,-0.464016668390629,-0.36578878252223684
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,4.459299182369624,4.905359100827351,-0.4460599184577267,-0.3412318110551388
ENDP,2021-07-08,3.69,3.69,3.68,3.6801,107561,3.6801,4.58644448825501,4.9969878288935385,-0.4105433406385286,-0.31502478420449176
ENDP,2021-07-07,4.37,4.48,4.37,4.3874,29126,4.3874,4.751234395210466,5.102338855205022,-0.3511044599945556,-0.29114514509598255
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.817386103430551,5.159533963621423,-0.342147860190872,-0.2761553163713392
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.902383576781561,5.224304680711137,-0.3219211039295766,-0.259657180416456
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,5.00283513619639,5.294257055168028,-0.291421918971638,-0.24409119953817587
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.050623342777553,5.338597619581471,-0.2879742768039177,-0.2322585196798103
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.090736677828017,5.379285429147989,-0.2885487513199711,-0.21832958039878342
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.167216073796748,5.436020263479828,-0.2688041896830802,-0.20077478766848644
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.213982632668884,5.478101884558215,-0.2641192518893307,-0.183767437164838
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.251070384063227,5.515550035322872,-0.264479651259645,-0.1636794834837148
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.317246817529268,5.5658260381487015,-0.2485792206194332,-0.13847944153973224
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.420382602534589,5.631092121200598,-0.2107095186660084,-0.11095449676980698
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.536815802995425,5.699179490896646,-0.1623636879012213,-0.08601574129575662
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.611691403540048,5.745113850168377,-0.1334224466283293,-0.06692875464439042
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.693817113274602,5.791922958181847,-0.0981058449072449,-0.050305331648405685
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.7415111338699845,5.820756794836395,-0.0792456609664107,-0.03835520333369587
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.804513158209982,5.854817338423307,-0.0503041802133248,-0.028132588925517156
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.874424641520887,5.889602725497171,-0.0151780839762833,-0.022589691103565235
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.915229121797412,5.908770943536944,0.006458178260468,-0.024442592885385694
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.856179871215123,5.8822726190199,-0.0260927478047765,-0.03216778567184912
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.815848938708783,5.866614428541491,-0.0507654898327087,-0.03368654513861726
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.806003291201289,5.86634358282481,-0.0603402916235209,-0.029416808965094382
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.816185707783341,5.875651069450796,-0.0594653616674545,-0.021685938300487737
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.840946745562131,5.891303155006859,-0.0503564094447277,-0.012241082458746038
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.913846153846154,5.927407407407407,-0.013561253561253,-0.002712250712250608
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,5.94,5.94,0.0,0.0
