Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.9,2.512887703184901,2.2707434237042707,0.24214427948063036,0.15838988487564393
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999994,2.4425036492185197,2.2204028976006125,0.2221007516179068,0.1374512862243973
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.7,2.4084134036218865,2.1876351294086613,0.2207782742132252,0.11628891987601983
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.75,2.355397658825866,2.146645939761354,0.20875171906451184,0.0901665812917185
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.76,2.2836517786123864,2.0983776149422626,0.18527416367012428,0.06052029684852017
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.91,2.197043011087366,2.045447824137644,0.1515951869497223,0.02933183014311926
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000004,2.0674144676487054,1.976283650068655,0.09113081758005047,-0.0012340090585313927
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645,1.9014898254030157,1.8959863420741476,0.005503483328868075,-0.02432521571817686
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502,1.8173061572944729,1.8585052494400796,-0.041199092145606464,-0.03178239047993809
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6801,1.7931436404389227,1.8511696693952857,-0.058026028956363,-0.029428215063520943
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725,1.813697029609636,1.8648552429469083,-0.05115821333727255,-0.022278761590310427
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7399999999999998,1.8298237622659332,1.8760436623826613,-0.04621990011672783,-0.015058898653569951
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7499999999999998,1.8461553554051944,1.8869271553732745,-0.040771799968080114,-0.007268648287780425
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.75,1.863638147297048,1.8978813278031363,-0.034243180506088544,0.0011071396322944963
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.884299628623784,1.9097118340273875,-0.025412205403603668,0.0099447196668902
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.9087177429190167,1.9224887807495783,-0.013771037830561106,0.018783950934513613
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9,1.9375755143588385,1.9362878832095447,0.0012876311492935333,0.026922698125782404
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.75,1.9444074260604447,1.9391909138663084,0.005216512194136769,0.03333146486990456
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521,1.979754230798708,1.9543261869756128,0.025428043823094715,0.040360203038846625
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.97,2.0029640909439275,1.9625042819336624,0.04045980901026525,0.044093242842784486
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.09,2.0089575620246416,1.9619046244883551,0.047052937536286484,0.04500160130091435
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.140000000000001,1.9942225733018488,1.951656994447424,0.04256557885442525,0.04448876724207131
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.935000000000001,1.9677175866294576,1.9365895540032172,0.031128032626240417,0.044969564338982936
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000007,1.9736662387439048,1.9367167183234748,0.03694952042042998,0.048429947267168566
GMHIW,2020-07-30,1.87,2.1,1.87,2.0,17392,2.000000000000001,1.9979691912427964,1.9444540557893528,0.053515135453443774,0.051300053978853205
GMHIW,2020-07-29,1.9837,1.9837,1.95,1.96,600,1.9600000000000009,1.9975999532869413,1.9400103802525008,0.05758957303444045,0.05074628361020562
GMHIW,2020-07-28,2.01,2.01,2.01,2.01,100,2.0100000000000007,2.0044363084300216,1.938411210672701,0.06602509775732067,0.04903546125414691
GMHIW,2020-07-27,2.08,2.08,2.0499,2.0499,3200,2.049900000000001,2.003424728144571,1.9326841075265169,0.07074062061805407,0.04478805212835346
GMHIW,2020-07-24,2.06,2.06,2.05,2.05,50000,2.0500000000000007,1.9949746787163116,1.9233068361286385,0.07166784258767289,0.03829991000592825
GMHIW,2020-07-23,2.25,2.25,2.205,2.25,950,2.250000000000001,1.98497007484655,1.9131713830189296,0.07179869182762033,0.029957926860492028
GMHIW,2020-07-22,2.06,2.1,2.055,2.1,6400,2.1000000000000014,1.9367828157277407,1.886225093660444,0.050557722067296806,0.019497735618709953
GMHIW,2020-07-21,2.1,2.1,2.1,2.1,2600,2.100000000000001,1.9071069640418756,1.8691231011532792,0.03798386288859623,0.011732739006563297
GMHIW,2020-07-20,2.0,2.044,1.96,2.044,600,2.044000000000001,1.87203550295858,1.8506529492455417,0.021382553713038318,0.005169958036055009
GMHIW,2020-07-17,1.89,1.9,1.89,1.9,2000,1.9000000000000008,1.840769230769231,1.835185185185185,0.005584045584045905,0.001116809116809181
GMHIW,2020-07-16,1.83,1.83,1.83,1.83,260,1.830000000000001,1.83,1.83,0.0,0.0
