Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.380151499257903,4.561390515202354,-0.1812390159444508,-0.08843012528055005
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.4474517718502495,4.605501756418542,-0.1580499845682927,-0.06522790261457487
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.508806639459386,4.645141896932026,-0.1363352574726404,-0.042022382126145376
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.601316937542911,4.696753248686589,-0.0954363111436782,-0.01844416328952161
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.683374562550712,4.740493508581515,-0.057118946030803,0.0008038736740175485
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.7114608466508425,4.757420989268036,-0.0459601426171936,0.015284578600222693
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.758999182405541,4.782014668409479,-0.0230154860039384,0.03059575890457677
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.786089942842912,4.795775841882238,-0.0096858990393258,0.043998570131705564
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.823560841541624,4.813037909232817,0.0105229323088069,0.0574196874244634
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.846026449094646,4.822080941971442,0.0239455071232042,0.0691438762033775
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.8725767125664,4.831847417329158,0.0407292952372424,0.08044346847342082
ADAP,2021-06-04,4.74,4.765,4.74,4.765,9414,4.765,4.894863387578472,4.83839521071549,0.0564681768629826,0.0903720117824654
ADAP,2021-06-03,4.79,4.85,4.79,4.82,10736,4.82,4.918474912592741,4.84426682757273,0.074208085020011,0.09884797051233607
ADAP,2021-06-02,4.85,4.88,4.85,4.85,10539,4.85,4.936379442155057,4.846208173778548,0.0901712683765092,0.10500794188541732
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,4.952084795274159,4.845904827680831,0.1061799675933272,0.10871711026264433
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,4.942463848960369,4.833177213895298,0.1092866350650707,0.10935139592997359
ADAP,2021-05-28,4.94,4.97,4.9026,4.9026,20625,4.9026,4.931093639680436,4.819431391006923,0.1116622486735128,0.10936758614619929
ADAP,2021-05-27,5.02,5.02,5.02,5.02,2474,5.02,4.936274301440515,4.812777902287476,0.1234963991530389,0.10879392051437067
ADAP,2021-05-26,4.84,4.92,4.84,4.85,5735,4.85,4.921051447156972,4.7962001344704746,0.1248513126864976,0.10511830085470361
ADAP,2021-05-25,4.95,4.95,4.94,4.95,8380,4.95,4.933969892094604,4.791896145228113,0.1420737468664912,0.10018504789675509
ADAP,2021-05-24,5.17,5.17,5.15,5.15,5179,5.15,4.931055327020895,4.779247836846362,0.1518074901745336,0.08971287315432105
ADAP,2021-05-21,5.13,5.22,5.13,5.2,13282,5.2,4.891247204661059,4.749587663794071,0.1416595408669874,0.07418921889926791
ADAP,2021-05-20,5.38,5.38,5.28,5.2863,53434,5.2863,4.835110332781252,4.713554676897597,0.1215556558836548,0.057321638407338046
ADAP,2021-05-19,5.0,5.05,5.0,5.0,13886,5.0,4.753075847832388,4.667735051049404,0.085340796782984,0.041263134038258854
ADAP,2021-05-18,5.06,5.06,4.97,4.97,24078,4.97,4.7081805474382765,4.641153855133357,0.0670266923049194,0.03024371835207756
ADAP,2021-05-17,4.8,4.81,4.8,4.81,5887,4.81,4.660577010608872,4.614846163544025,0.0457308470648465,0.021047974863867093
ADAP,2021-05-14,4.56,4.59,4.56,4.59,8527,4.59,4.63340919435594,4.599233856627548,0.0341753377283922,0.014877256813622234
ADAP,2021-05-13,4.91,4.98,4.91,4.97,6023,4.97,4.641301775147928,4.599972565157751,0.0413292099901774,0.01005273658492996
ADAP,2021-05-12,4.69,4.7,4.69,4.7,10903,4.7,4.581538461538461,4.57037037037037,0.0111680911680904,0.0022336182336180955
ADAP,2021-05-11,4.58,4.6,4.56,4.56,13066,4.56,4.56,4.56,0.0,0.0
