Symbol,Date,Open,High,Low,Close,Volume,LCTX SMA,LCTX spanTwelveEMA,LCTX spanTwntySixEMA,LCTX_x,LCTX_y
LCTX,2021-06-21,2.74,2.74,2.7,2.7151,12119,2.7151,2.795379000864534,2.6785577216448035,0.1168212792197302,0.13280116866669145
LCTX,2021-06-18,2.8,2.8488,2.8,2.8488,7991,2.8488,2.8099751828399038,2.675634339376388,0.1343408434635153,0.13679614102843174
LCTX,2021-06-17,2.85,2.86,2.8,2.8123,85374,2.8123,2.8029161251744314,2.661781086526499,0.1411350386479326,0.13740996541966072
LCTX,2021-06-16,2.9,2.9,2.9,2.9,8967,2.9,2.801209966115237,2.6497395734486187,0.1514703926666185,0.13647869711259272
LCTX,2021-06-15,2.98,2.98,2.95,2.9689,14165,2.9689,2.7832481417725528,2.6297187393245083,0.1535294024480444,0.13273077322408625
LCTX,2021-06-14,2.89,2.9,2.88,2.9,44204,2.9,2.749493258458472,2.602584238470469,0.1469090199880027,0.12753111591809668
LCTX,2021-06-11,2.84,2.84,2.82,2.82,5309,2.82,2.722128396360012,2.5787909775481066,0.1433374188119049,0.12268663990062005
LCTX,2021-06-10,2.81,2.81,2.81,2.81,29087,2.81,2.704333559334559,2.5594942557519555,0.1448393035826036,0.1175239451727987
LCTX,2021-06-09,2.76,2.799,2.76,2.78,24463,2.78,2.6851214792135703,2.539453796212112,0.145667683001458,0.11069510557034745
LCTX,2021-06-08,2.87,2.899,2.86,2.86,9423,2.86,2.6678708390705834,2.520210099909081,0.1476607391615023,0.1019519612125698
LCTX,2021-06-07,2.82,2.8288,2.81,2.8288,27145,2.8288,2.6329382643561443,2.4930269079018075,0.1399113564543368,0.09052476672533666
LCTX,2021-06-04,2.85,2.85,2.844,2.844,22487,2.844,2.597327039693625,2.466165060533952,0.1311619791596734,0.0781781192930866
LCTX,2021-06-03,2.73,2.735,2.7201,2.723,22083,2.723,2.552477410547012,2.435938265376668,0.1165391451703437,0.0649321543264399
LCTX,2021-06-02,3.0,3.0,2.981,2.985,76679,2.985,2.521473303373741,2.4129733266068016,0.1084999767669394,0.052030406615463834
LCTX,2021-06-01,2.64,2.659,2.64,2.6423,72157,2.6423,2.437195722168967,2.3672111927353456,0.0699845294336212,0.03791301407759493
LCTX,2021-06-01,2.64,2.659,2.64,2.6423,72157,2.6423,2.399904035290597,2.345204088154173,0.0546999471364237,0.02989513523858836
LCTX,2021-05-28,2.42,2.42,2.4139,2.4139,6067,2.4139,2.3558320417070693,2.321436415206507,0.0343956265005624,0.023693932264129497
LCTX,2021-05-27,2.36,2.4,2.36,2.4,11397,2.4,2.3452742311083545,2.314039328423028,0.0312349026853269,0.021018508705021244
LCTX,2021-05-26,2.32,2.32,2.32,2.32,5623,2.32,2.3353240913098734,2.30716247469687,0.0281616166130032,0.018464410209944937
LCTX,2021-05-25,2.43,2.43,2.43,2.43,3926,2.43,2.3381102897298502,2.3061354726726195,0.0319748170572307,0.016040108609180367
LCTX,2021-05-24,2.42,2.42,2.42,2.42,6057,2.42,2.321403069680732,2.296226310486429,0.025176759194303,0.012056431497167782
LCTX,2021-05-21,2.38,2.38,2.38,2.38,1526,2.38,2.303476355077229,2.286324415325343,0.0171519397518857,0.008776349572883962
LCTX,2021-05-20,2.34,2.34,2.34,2.34,1927,2.34,2.2895629650912706,2.2788303685513704,0.0107325965399001,0.006682452028133506
LCTX,2021-05-19,2.24,2.25,2.23,2.25,10025,2.25,2.280392595107865,2.27393679803548,0.0064557970723853,0.005669915900191855
LCTX,2021-05-18,2.35,2.36,2.35,2.35,7511,2.35,2.285918521491113,2.275851741878318,0.0100667796127948,0.005473445607143492
LCTX,2021-05-17,2.22,2.2301,2.22,2.2301,11588,2.2301,2.274267343580407,2.269919881228584,0.0043474623518227,0.004325112105730641
LCTX,2021-05-14,2.3,2.31,2.26,2.27,33100,2.27,2.2822977696859352,2.273105471726871,0.0091922979590641,0.004319524544207625
LCTX,2021-05-13,2.3,2.35,2.3,2.35,12521,2.35,2.284533727810651,2.273353909465021,0.0111798183456302,0.003101331190493486
LCTX,2021-05-12,2.36,2.36,2.33,2.33,8237,2.33,2.272630769230769,2.2672222222222222,0.0054085470085469,0.0010817094017093077
LCTX,2021-05-11,2.34,2.36,2.26,2.2622,78206,2.2622,2.2622,2.2622,0.0,0.0
