Symbol,Date,Open,High,Low,Close,Volume,GFI SMA,GFI spanTwelveEMA,GFI spanTwntySixEMA,GFI_x,GFI_y
GFI,2021-03-05,9.01,9.01,8.77,8.85,641957,8.85,8.665022555643608,8.895827886854082,-0.2308053312104743,-0.24950370006549505
GFI,2021-03-04,8.73,8.81,8.58,8.63,960318,8.63,8.631390293033355,8.89949411780241,-0.2681038247690548,-0.2541782922792502
GFI,2021-03-03,8.43,8.51,8.38,8.425,1252430,8.425,8.631643073584874,8.921053647226604,-0.2894105736417298,-0.25069690915679904
GFI,2021-03-02,8.32,8.52,8.32,8.485,1440133,8.485,8.669214541509396,8.960737939004733,-0.2915233974953377,-0.24101849303556633
GFI,2021-03-01,8.36,8.43,8.305,8.335,773497,8.335,8.702708094511104,8.998796974125112,-0.2960888796140075,-0.22839226692062348
GFI,2021-02-26,8.5,8.51,8.3,8.325,948890,8.325,8.76956411169494,9.05190073205512,-0.28233662036018,-0.21146811374727745
GFI,2021-02-25,8.54,8.73,8.52,8.65,1069999,8.65,8.85039395018493,9.11005279061953,-0.2596588404346001,-0.1937509870940518
GFI,2021-02-24,8.47,8.49,8.34,8.42,1012841,8.42,8.886829213854918,9.146857013869091,-0.2600278000141749,-0.17727402375891474
GFI,2021-02-23,8.78,8.79,8.48,8.65,1073977,8.65,8.97170725273763,9.20500557497862,-0.2332983222409907,-0.15658557969510015
GFI,2021-02-22,8.66,8.7923,8.61,8.735,1054318,8.735,9.03019948050811,9.249406020976911,-0.2192065404688019,-0.13740739405862792
GFI,2021-02-19,8.55,8.6,8.5,8.565,1049423,8.565,9.083872113327764,9.290558502655063,-0.2066863893272987,-0.11695760745608441
GFI,2021-02-18,8.64,8.79,8.48,8.55,603805,8.55,9.178212497569175,9.34860318286747,-0.1703906852982921,-0.09452541198828082
GFI,2021-02-17,8.86,8.9,8.751,8.81,1313569,8.81,9.292432951672664,9.412491437496866,-0.1200584858242024,-0.07555909366077755
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,9.19,9.380148033794969,9.460690752496616,-0.0805427187016487,-0.06443424561992132
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,9.19,9.41472040357587,9.482346012696343,-0.0676256091204745,-0.06040712734948991
GFI,2021-02-12,9.35,9.37,9.22,9.335,754143,9.335,9.455578658771485,9.505733693712054,-0.0501550349405697,-0.058602506906744185
GFI,2021-02-11,9.59,9.67,9.57,9.63,707095,9.63,9.47750205127539,9.51939238920902,-0.0418903379336281,-0.06071437489828779
GFI,2021-02-10,9.86,9.875,9.7,9.73,703829,9.73,9.44977515150728,9.51054378034574,-0.0607686288384599,-0.06542038413945225
GFI,2021-02-09,9.5,9.5,9.335,9.385,573403,9.385,9.39882517905406,9.4929872827734,-0.0941621037193396,-0.06658332296470033
GFI,2021-02-08,9.59,9.63,9.4,9.485,1071301,9.485,9.40133884797298,9.50162626539527,-0.1002874174222903,-0.05968862777604006
GFI,2021-02-05,9.14,9.165,9.05,9.1,373214,9.1,9.386127729422611,9.502956366626892,-0.1168286372042786,-0.0495389303644775
GFI,2021-02-04,8.9,9.04,8.67,8.955,1672616,8.955,9.438150952953997,9.535192875957042,-0.0970419230030454,-0.03271650365452678
GFI,2021-02-03,9.2,9.31,9.18,9.22,510786,9.22,9.525996580763811,9.581608306033605,-0.0556117252697916,-0.0166351488173971
GFI,2021-02-02,9.36,9.36,9.22,9.28,831328,9.28,9.58163232272087,9.610536970516293,-0.0289046477954233,-0.006891004704298022
GFI,2021-02-01,9.61,9.66,9.45,9.5,2525527,9.5,9.636474563215572,9.636979928157595,-0.0005053649420219,-0.0013875939315166912
GFI,2021-01-29,10.02,10.05,9.8,9.89,1360931,9.89,9.66128812016386,9.647938322410203,0.0133497977536567,-0.0016081511788899414
GFI,2021-01-28,9.79,9.835,9.695,9.745,1109456,9.745,9.619704142011834,9.62857338820302,-0.0088692461911854,-0.0053476384120266125
GFI,2021-01-27,9.52,9.54,9.285,9.36,694845,9.36,9.596923076923076,9.61925925925926,-0.0223361823361845,-0.004467236467236901
GFI,2021-01-26,9.63,9.71,9.555,9.64,504162,9.64,9.64,9.64,0.0,0.0
